Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1784412000.0 144.6 NA 396 NA 584 NA 1267 NA 1093 
1784412000.0 181.1 0 NA 0 NA 3416 NA 1753 NA 
1784412000.0 2500.1502 NA 153 NA 239 NA 7870 NA 13084 
1784412000.0 2500.1504 NA 153 NA 241 NA 10441 NA 16405 
1784412000.0 2500.2204 NA 289 NA 436 NA 8547 NA 3001 
1784412000.0 2500.2207 NA 199 NA 304 NA 6531 NA 2957 
1784412000.0 2500.2208 NA 306 NA 497 NA 29850 NA 25312 
1784412000.0 2500.2304 NA 327 NA 432 NA 8795 NA 2771 
1784412000.0 2500.2308 NA 330 NA 530 NA 22115 NA 19164 
1784412000.0 2500.2309 NA 329 NA 531 NA 22115 NA 19205 
1784412000.0 2500.231 NA 97 NA 158 NA 4789 NA 3204 
1784412000.0 2500.3204 NA 315 NA 449 NA 8715 NA 2595 
1784412000.0 2500.3205 NA 345 NA 487 NA 9961 NA 2998 
1784412000.0 2500.3208 NA 308 NA 467 NA 12011 NA 4126 
1784412000.0 2500.3209 NA 284 NA 434 NA 7792 NA 2732 
1784412000.0 2500.3311 NA 98 NA 155 NA 4459 NA 4604 
1784412000.0 2500.4301 NA 95 NA 140 NA 8147 NA 12240 
