Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 
1753736400.0 1002.5 NA 272 282 0 0 NA NA NA 2097370 2097350 0 0 NA NA NA 284 509 474 240 NA NA NA 392 738 543 281 NA NA 
1753736400.0 1005.0 NA 345 246 0 0 NA NA NA 2097440 2097380 0 0 NA NA NA 413 166 70 93 NA NA NA 507 178 85 125 NA NA 
1753736400.0 101.0 349 NA NA NA NA NA NA 2097420 NA NA NA NA NA NA 819 NA NA NA NA NA NA 598 NA NA NA NA NA NA 
1753736400.0 1010.0 NA 170 219 0 NA NA NA NA 2097330 2097310 0 NA NA NA NA 97 155 105 NA NA NA NA 230 180 116 NA NA NA 
1753736400.0 102.0 350 NA NA NA NA NA NA 2097420 NA NA NA NA NA NA 757 NA NA NA NA NA NA 573 NA NA NA NA NA NA 
1753736400.0 1020.0 NA 192 161 0 197 NA NA NA 2097330 2097320 0 2097330 NA NA NA 168 82 44 165 NA NA NA 312 103 61 213 NA NA 
1753736400.0 1040.1 NA 244 157 0 NA NA NA NA 2097350 2097310 0 NA NA NA NA 302 92 137 NA NA NA NA 438 161 155 NA NA NA 
1753736400.0 1041.0 NA 252 193 0 NA NA NA NA 2097350 2097310 0 NA NA NA NA 202 112 61 NA NA NA NA 243 153 71 NA NA NA 
1753736400.0 1042.0 NA 252 174 0 NA NA NA NA 2097350 2097310 0 NA NA NA NA 397 100 46 NA NA NA NA 633 109 55 NA NA NA 
1753736400.0 1046.0 NA 216 176 0 NA NA NA NA 2097330 2097320 0 NA NA NA NA 262 97 44 NA NA NA NA 212 105 52 NA NA NA 
1753736400.0 1047.0 NA 228 192 0 NA NA NA NA 2097330 2097340 0 NA NA NA NA 260 137 52 NA NA NA NA 205 129 61 NA NA NA 
1753736400.0 1048.0 NA 215 186 0 NA NA NA NA 2097330 2097330 0 NA NA NA NA 262 129 42 NA NA NA NA 213 113 50 NA NA NA 
1753736400.0 1049.0 NA 211 0 NA NA NA NA NA 2097340 0 NA NA NA NA NA 836 82 NA NA NA NA NA 793 94 NA NA NA NA 
1753736400.0 1052.0 NA 343 271 0 NA NA NA NA 2097440 2097380 0 NA NA NA NA 414 168 44 NA NA NA NA 715 321 55 NA NA NA 
1753736400.0 1052.1 NA 242 0 NA NA NA NA NA 2097380 0 NA NA NA NA NA 161 45 NA NA NA NA NA 186 54 NA NA NA NA 
1753736400.0 106.0 234 0 0 NA NA NA NA 2097300 0 0 NA NA NA NA 519 100 1103 NA NA NA NA 639 163 1292 NA NA NA NA 
1753736400.0 120.0 248 359 646 NA NA NA NA 2097320 2097370 2097580 NA NA NA NA 512 397 1332 NA NA NA NA 674 312 1327 NA NA NA NA 
1753736400.0 123.3 570 NA NA NA NA NA NA 2097500 NA NA NA NA NA NA 1064 NA NA NA NA NA NA 658 NA NA NA NA NA NA 
1753736400.0 1307.0 NA 427 453 192 0 NA NA NA 2097400 2097450 2097330 0 NA NA NA 456 691 116 179 NA NA NA 265 541 127 196 NA NA 
1753736400.0 1308.0 NA 388 419 195 0 NA NA NA 2097400 2097450 2097330 0 NA NA NA 409 530 119 182 NA NA NA 297 491 142 228 NA NA 
1753736400.0 1324.0 NA 415 741 0 NA NA NA NA 2097420 2097620 0 NA NA NA NA 492 1778 367 NA NA NA NA 327 1740 422 NA NA NA 
1753736400.0 1334.0 NA 425 736 0 NA NA NA NA 2097420 2097620 0 NA NA NA NA 471 1684 361 NA NA NA NA 404 1651 408 NA NA NA 
1753736400.0 135.12 643 0 390 320 NA NA NA 2097540 0 2097450 2097390 NA NA NA 1234 170 547 324 NA NA NA 986 242 575 382 NA NA NA 
1753736400.0 135.3 590 0 389 316 NA NA NA 2097520 0 2097440 2097390 NA NA NA 1119 150 518 318 NA NA NA 813 259 687 368 NA NA NA 
1753736400.0 135.7 653 0 409 314 NA NA NA 2097540 0 2097450 2097390 NA NA NA 1187 164 532 318 NA NA NA 930 260 579 362 NA NA NA 
