Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1746046800.0 1.0 232 351 NA 2097360 2097370 NA 1207 417 NA 828 592 NA 
1746046800.0 10.0 NA 387 NA NA 2097400 NA NA 2512 NA NA 886 NA 
1746046800.0 10001.0 NA 479 NA NA 2097420 NA NA 2580 NA NA 897 NA 
1746046800.0 10002.0 NA 460 NA NA 2097410 NA NA 2743 NA NA 967 NA 
1746046800.0 10003.0 NA 474 NA NA 2097420 NA NA 2672 NA NA 966 NA 
1746046800.0 10004.0 NA 471 NA NA 2097410 NA NA 2694 NA NA 928 NA 
1746046800.0 10005.0 NA 482 NA NA 2097420 NA NA 2704 NA NA 954 NA 
1746046800.0 10006.0 NA 459 NA NA 2097420 NA NA 2706 NA NA 954 NA 
1746046800.0 10007.0 NA 476 NA NA 2097420 NA NA 2464 NA NA 856 NA 
1746046800.0 10008.0 NA 483 NA NA 2097420 NA NA 2672 NA NA 975 NA 
1746046800.0 10009.0 NA 520 NA NA 2097420 NA NA 2521 NA NA 880 NA 
1746046800.0 10023.0 NA 490 NA NA 2097420 NA NA 2716 NA NA 1023 NA 
1746046800.0 10024.0 NA 484 NA NA 2097430 NA NA 3011 NA NA 1054 NA 
1746046800.0 10024.1 NA 539 NA NA 2097430 NA NA 2164 NA NA 750 NA 
1746046800.0 10024.2 NA 523 NA NA 2097430 NA NA 2175 NA NA 808 NA 
1746046800.0 10024.3 NA 522 NA NA 2097430 NA NA 2180 NA NA 792 NA 
1746046800.0 10024.4 NA 539 NA NA 2097430 NA NA 2162 NA NA 733 NA 
1746046800.0 10025.0 NA 469 NA NA 2097420 NA NA 2487 NA NA 877 NA 
1746046800.0 10026.0 NA 498 NA NA 2097430 NA NA 2940 NA NA 1027 NA 
1746046800.0 10042.0 NA 484 NA NA 2097420 NA NA 3036 NA NA 1083 NA 
1746046800.0 10059.0 NA 515 NA NA 2097430 NA NA 2932 NA NA 981 NA 
1746046800.0 10071.0 NA 486 NA NA 2097420 NA NA 2991 NA NA 1075 NA 
1746046800.0 10224.0 NA 757 NA NA 2097480 NA NA 4606 NA NA 1678 NA 
1746046800.0 10224.15 NA 745 NA NA 2097480 NA NA 4634 NA NA 1738 NA 
1746046800.0 10225.0 NA 737 NA NA 2097480 NA NA 4589 NA NA 1646 NA 
1746046800.0 103.0 256 306 NA 2097330 2097360 NA 601 241 NA 520 259 NA 
1746046800.0 10424.0 NA 452 NA NA 2097420 NA NA 777 NA NA 490 NA 
1746046800.0 105.0 235 353 NA 2097360 2097370 NA 1191 427 NA 694 273 NA 
1746046800.0 106.0 245 0 NA 2097300 0 NA 519 100 NA 483 133 NA 
1746046800.0 107.0 237 373 NA 2097360 2097380 NA 1916 468 NA 909 271 NA 
1746046800.0 108.0 237 367 NA 2097360 2097380 NA 1870 459 NA 936 378 NA 
1746046800.0 10801.0 NA 460 NA NA 2097410 NA NA 2412 NA NA 909 NA 
1746046800.0 10802.0 NA 454 NA NA 2097410 NA NA 2508 NA NA 892 NA 
1746046800.0 10803.0 NA 460 NA NA 2097420 NA NA 2511 NA NA 891 NA 
1746046800.0 10804.0 NA 456 NA NA 2097410 NA NA 2502 NA NA 890 NA 
1746046800.0 10804.31 NA 472 NA NA 2097420 NA NA 2519 NA NA 919 NA 
1746046800.0 10805.0 NA 466 NA NA 2097420 NA NA 2602 NA NA 944 NA 
1746046800.0 10805.31 NA 475 NA NA 2097420 NA NA 2702 NA NA 961 NA 
1746046800.0 10806.0 NA 450 NA NA 2097410 NA NA 2610 NA NA 972 NA 
1746046800.0 10807.0 NA 464 NA NA 2097410 NA NA 2675 NA NA 954 NA 
1746046800.0 10808.0 NA 480 NA NA 2097420 NA NA 2626 NA NA 977 NA 
1746046800.0 10809.0 NA 464 NA NA 2097410 NA NA 2391 NA NA 846 NA 
1746046800.0 10823.0 NA 463 NA NA 2097420 NA NA 2763 NA NA 984 NA 
1746046800.0 10824.0 NA 456 NA NA 2097420 NA NA 2560 NA NA 961 NA 
1746046800.0 10824.1 NA 520 NA NA 2097430 NA NA 2121 NA NA 758 NA 
1746046800.0 10824.6 NA 485 NA NA 2097420 NA NA 2383 NA NA 904 NA 
1746046800.0 10824.8 NA 465 NA NA 2097430 NA NA 2564 NA NA 977 NA 
1746046800.0 10825.0 NA 481 NA NA 2097420 NA NA 2749 NA NA 1003 NA 
1746046800.0 10826.0 NA 483 NA NA 2097420 NA NA 2554 NA NA 886 NA 
1746046800.0 10842.0 NA 473 NA NA 2097420 NA NA 2897 NA NA 1045 NA 
1746046800.0 10859.0 NA 484 NA NA 2097430 NA NA 2688 NA NA 918 NA 
1746046800.0 10871.0 NA 466 NA NA 2097420 NA NA 2581 NA NA 934 NA 
1746046800.0 109.0 243 360 NA 2097360 2097380 NA 1941 466 NA 917 330 NA 
1746046800.0 11.0 NA 364 NA NA 2097380 NA NA 2563 NA NA 940 NA 
1746046800.0 110.0 246 355 NA 2097310 2097370 NA 700 492 NA 650 384 NA 
1746046800.0 1102.0 NA 388 NA NA 2097400 NA NA 2950 NA NA 951 NA 
1746046800.0 11024.0 NA 837 NA NA 2097500 NA NA 5653 NA NA 2032 NA 
1746046800.0 11024.15 NA 878 NA NA 2097500 NA NA 5731 NA NA 2164 NA 
1746046800.0 11024.2 NA 880 NA NA 2097500 NA NA 6049 NA NA 2235 NA 
1746046800.0 11024.6 NA 865 NA NA 2097500 NA NA 5994 NA NA 2286 NA 
1746046800.0 11025.0 NA 822 NA NA 2097500 NA NA 5770 NA NA 2063 NA 
1746046800.0 111.0 256 366 NA 2097340 2097380 NA 754 295 NA 562 213 NA 
1746046800.0 112.0 231 371 NA 2097360 2097380 NA 1487 444 NA 1026 273 NA 
1746046800.0 11224.0 NA 461 NA NA 2097420 NA NA 767 NA NA 503 NA 
