Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1760302800.0 1.0 124 183 322 NA NA NA 244 259 464 NA NA NA 1103 264 761 NA NA NA 868 273 856 NA NA NA 
1760302800.0 10004.0 NA 286 507 0 157 183 NA 407 727 0 228 282 NA 620 778 182 166 268 NA 303 853 199 192 301 
1760302800.0 10006.0 NA 313 521 0 153 183 NA 419 754 0 232 284 NA 564 763 185 179 260 NA 275 790 210 240 287 
1760302800.0 10024.0 NA 326 539 0 190 184 NA 434 785 0 306 287 NA 590 909 209 170 276 NA 275 827 231 202 308 
1760302800.0 10026.0 NA 326 547 0 162 188 NA 433 781 0 231 281 NA 626 1006 214 178 266 NA 284 833 240 220 280 
1760302800.0 1005.0 NA 207 160 0 0 NA NA 386 259 0 0 NA NA 369 182 68 102 NA NA 651 242 102 201 NA 
1760302800.0 10059.0 NA 320 549 0 161 189 NA 444 788 0 229 290 NA 645 1181 209 172 276 NA 304 873 226 199 293 
1760302800.0 101.0 179 NA NA NA NA NA 310 NA NA NA NA NA 465 NA NA NA NA NA 510 NA NA NA NA NA 
1760302800.0 102.0 178 NA NA NA NA NA 300 NA NA NA NA NA 443 NA NA NA NA NA 481 NA NA NA NA NA 
1760302800.0 1020.0 NA 97 79 0 86 NA NA 167 158 0 169 NA NA 132 89 46 162 NA NA 353 182 69 299 NA 
1760302800.0 10224.0 NA 490 768 0 187 NA NA 662 1073 0 284 NA NA 1416 1643 218 273 NA NA 745 1158 235 295 NA 
1760302800.0 10225.0 NA 492 775 0 186 NA NA 632 1089 0 276 NA NA 1368 1462 208 264 NA NA 656 1111 223 294 NA 
1760302800.0 1049.0 NA 105 0 NA NA NA NA 183 0 NA NA NA NA 760 110 NA NA NA NA 1161 182 NA NA NA 
1760302800.0 1052.0 NA 213 161 0 NA NA NA 366 258 0 NA NA NA 396 166 44 NA NA NA 585 240 71 NA NA 
1760302800.0 1052.1 NA 147 0 NA NA NA NA 245 0 NA NA NA NA 154 45 NA NA NA NA 173 70 NA NA NA 
1760302800.0 10804.31 NA 302 516 0 152 182 NA 387 768 0 232 277 NA 706 802 192 173 266 NA 320 1057 211 207 296 
1760302800.0 10805.31 NA 265 515 0 158 185 NA 393 740 0 228 276 NA 552 758 186 173 255 NA 295 919 202 204 295 
1760302800.0 10826.0 NA 317 548 0 100 186 NA 416 755 0 231 277 NA 616 917 212 192 276 NA 286 786 234 271 323 
1760302800.0 10842.0 NA 314 536 0 190 129 NA 408 732 0 300 280 NA 571 821 204 182 289 NA 271 766 228 221 366 
1760302800.0 10859.0 NA 295 558 0 162 188 NA 429 779 0 235 282 NA 709 1231 212 175 271 NA 347 975 237 202 293 
1760302800.0 11024.2 NA 555 873 0 121 NA NA 789 1197 0 269 NA NA 1940 2144 233 223 NA NA 970 1302 297 292 NA 
1760302800.0 122.0 131 178 388 NA NA NA 192 255 544 NA NA NA 320 119 707 NA NA NA 320 147 779 NA NA NA 
1760302800.0 123.1 412 NA NA NA NA NA 560 NA NA NA NA NA 557 NA NA NA NA NA 503 NA NA NA NA NA 
1760302800.0 123.2 379 NA NA NA NA NA 563 NA NA NA NA NA 729 NA NA NA NA NA 642 NA NA NA NA NA 
1760302800.0 123.3 321 NA NA NA NA NA 432 NA NA NA NA NA 485 NA NA NA NA NA 484 NA NA NA NA NA 
1760302800.0 124.1 356 NA NA NA NA NA 525 NA NA NA NA NA 481 NA NA NA NA NA 489 NA NA NA NA NA 
1760302800.0 124.2 370 NA NA NA NA NA 536 NA NA NA NA NA 580 NA NA NA NA NA 637 NA NA NA NA NA 
1760302800.0 124.4 361 NA NA NA NA NA 508 NA NA NA NA NA 491 NA NA NA NA NA 521 NA NA NA NA NA 
1760302800.0 124.5 367 NA NA NA NA NA 531 NA NA NA NA NA 489 NA NA NA NA NA 500 NA NA NA NA NA 
1760302800.0 124.6 321 NA NA NA NA NA 441 NA NA NA NA NA 466 NA NA NA NA NA 413 NA NA NA NA NA 
1760302800.0 1307.0 NA 225 265 103 0 NA NA 334 399 168 0 NA NA 208 443 138 146 NA NA 312 542 199 182 NA 
1760302800.0 1308.0 NA 235 258 103 0 NA NA 332 402 171 0 NA NA 191 342 135 141 NA NA 234 519 208 193 NA 
1760302800.0 1323.0 NA 229 449 0 NA NA NA 333 615 0 NA NA NA 209 838 235 NA NA NA 295 1190 356 NA NA 
1760302800.0 1325.1 NA 245 250 0 NA NA NA 349 390 0 NA NA NA 230 482 231 NA NA NA 269 639 377 NA NA 
1760302800.0 1325.3 NA 253 238 0 NA NA NA 350 384 0 NA NA NA 219 411 247 NA NA NA 272 549 309 NA NA 
1760302800.0 135.12 406 0 226 150 NA NA 600 0 333 263 NA NA 539 123 490 324 NA NA 697 188 760 487 NA NA 
1760302800.0 135.13 412 0 NA NA NA NA 600 0 NA NA NA NA 669 237 NA NA NA NA 723 297 NA NA NA NA 
1760302800.0 135.14 411 0 233 161 NA NA 622 0 335 264 NA NA 562 131 478 297 NA NA 706 242 647 470 NA NA 
1760302800.0 135.9 411 0 231 174 NA NA 580 0 327 272 NA NA 463 127 443 271 NA NA 579 167 568 342 NA NA 
1760302800.0 136.733 NA 280 136 0 NA NA NA 437 211 0 NA NA NA 606 224 136 NA NA NA 530 342 181 NA NA 
1760302800.0 136.7801 NA 182 0 NA NA NA NA 277 0 NA NA NA NA 327 98 NA NA NA NA 372 148 NA NA NA 
1760302800.0 136.7803 NA 187 0 NA NA NA NA 280 0 NA NA NA NA 419 113 NA NA NA NA 831 166 NA NA NA 
1760302800.0 138.2 NA 326 149 0 NA NA NA 525 254 0 NA NA NA 661 176 191 NA NA NA 569 228 249 NA NA 
1760302800.0 138.4 NA 423 0 NA NA NA NA 641 0 NA NA NA NA 837 234 NA NA NA NA 804 279 NA NA NA 
1760302800.0 140.007 NA 204 537 0 NA NA NA 291 752 0 NA NA NA 104 1202 240 NA NA NA 97 1028 265 NA NA 
1760302800.0 140.57 NA 532 0 NA NA NA NA 798 0 NA NA NA NA 1359 226 NA NA NA NA 1297 326 NA NA NA 
1760302800.0 140.6 NA 95 401 0 NA NA NA 145 647 0 NA NA NA 68 525 219 NA NA NA 161 538 325 NA NA 
1760302800.0 141.009 NA 0 0 0 NA NA NA 0 0 0 NA NA NA 73 1587 381 NA NA NA 124 1809 403 NA NA 
