Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1522443600.0 10003.0 NA 297 NA NA 2097290 NA NA 1177 NA NA 1357 NA
1522443600.0 10008.0 NA 313 NA NA 2097290 NA NA 1265 NA NA 1554 NA
1522443600.0 10026.0 NA 311 NA NA 2097290 NA NA 1493 NA NA 1777 NA
1522443600.0 10071.0 NA 296 NA NA 2097290 NA NA 1345 NA NA 1523 NA
1522443600.0 10224.0 NA 395 NA NA 2097320 NA NA 6659 NA NA 7224 NA
1522443600.0 10225.0 NA 332 NA NA 2097320 NA NA 7359 NA NA 8302 NA
1522443600.0 10801.0 NA 349 NA NA 2097350 NA NA 5248 NA NA 6355 NA
1522443600.0 10805.0 NA 336 NA NA 2097350 NA NA 5193 NA NA 6414 NA
1522443600.0 10809.0 NA 343 NA NA 2097350 NA NA 6079 NA NA 12025 NA
1522443600.0 10823.0 NA 335 NA NA 2097350 NA NA 5676 NA NA 10895 NA
1522443600.0 10826.0 NA 543 NA NA 2097350 NA NA 6314 NA NA 7366 NA
1522443600.0 10842.0 NA 483 NA NA 2097350 NA NA 5670 NA NA 6555 NA
1522443600.0 10859.0 NA 602 NA NA 2097350 NA NA 7281 NA NA 8033 NA
1522443600.0 10871.0 NA 384 NA NA 2097350 NA NA 6362 NA NA 8222 NA
1522443600.0 11025.0 NA 468 NA NA 2097390 NA NA 18851 NA NA 21968 NA
1522443600.0 1309.0 NA 301 616 NA 2097290 2097430 NA 1195 4841 NA 1357 8135
1522443600.0 1310.0 NA 302 NA NA 2097290 NA NA 1081 NA NA 1202 NA
1522443600.0 1313.0 NA 343 NA NA 2097280 NA NA 956 NA NA 1081 NA
1522443600.0 1314.0 NA 321 NA NA 2097280 NA NA 1158 NA NA 1272 NA
1522443600.0 1321.0 NA 331 NA NA 2097280 NA NA 1058 NA NA 1179 NA
1522443600.0 1330.0 NA 298 NA NA 2097280 NA NA 1174 NA NA 1433 NA
1522443600.0 134.702 NA 151 NA NA 2097250 NA NA 449 NA NA 754 NA
1522443600.0 134.704 NA 151 NA NA 2097250 NA NA 441 NA NA 720 NA
1522443600.0 134.706 NA 156 NA NA 2097250 NA NA 384 NA NA 485 NA
1522443600.0 134.804 NA 169 NA NA 2097250 NA NA 391 NA NA 468 NA
1522443600.0 134.805 NA 173 NA NA 2097250 NA NA 377 NA NA 487 NA
1522443600.0 134.806 NA 166 NA NA 2097250 NA NA 436 NA NA 511 NA
1522443600.0 134.807 NA 312 NA NA 2097280 NA NA 1432 NA NA 1612 NA
1522443600.0 134.808 NA 308 NA NA 2097280 NA NA 1451 NA NA 1549 NA
1522443600.0 134.809 NA 136 NA NA 2097250 NA NA 473 NA NA 870 NA
1522443600.0 134.81 NA 166 NA NA 2097250 NA NA 405 NA NA 516 NA
1522443600.0 134.811 NA 174 NA NA 2097250 NA NA 397 NA NA 500 NA
1522443600.0 134.902 NA 172 NA NA 2097250 NA NA 383 NA NA 459 NA
1522443600.0 134.904 NA 161 NA NA 2097250 NA NA 377 NA NA 473 NA
1522443600.0 134.906 NA 151 NA NA 2097250 NA NA 424 NA NA 689 NA
1522443600.0 134.99601 NA 172 NA NA 2097250 NA NA 394 NA NA 479 NA
1522443600.0 134.99603 NA 174 NA NA 2097250 NA NA 376 NA NA 478 NA
1522443600.0 136.78 NA 253 NA NA 2097270 NA NA 1216 NA NA 1563 NA
1522443600.0 136.783 NA 246 NA NA 2097270 NA NA 1299 NA NA 2429 NA
1522443600.0 136.786 NA 245 NA NA 2097270 NA NA 1145 NA NA 1892 NA
1522443600.0 136.788 NA 249 NA NA 2097270 NA NA 1270 NA NA 2330 NA
1522443600.0 136.796 NA 256 NA NA 2097270 NA NA 1225 NA NA 1927 NA
1522443600.0 136.816 NA 272 NA NA 2097270 NA NA 1325 NA NA 1627 NA
1522443600.0 136.817 NA 231 NA NA 2097270 NA NA 1367 NA NA 2762 NA
1522443600.0 136.818 NA 265 NA NA 2097270 NA NA 2248 NA NA 3675 NA
1522443600.0 136.819 NA 247 NA NA 2097270 NA NA 1406 NA NA 2369 NA
1522443600.0 136.82 NA 273 NA NA 2097270 NA NA 1314 NA NA 1724 NA
1522443600.0 136.821 NA 265 NA NA 2097270 NA NA 1925 NA NA 3859 NA
1522443600.0 136.822 NA 235 NA NA 2097270 NA NA 1267 NA NA 2416 NA
1522443600.0 136.823 NA 264 NA NA 2097270 NA NA 1586 NA NA 1774 NA
1522443600.0 136.824 NA 269 NA NA 2097270 NA NA 1250 NA NA 1405 NA
1522443600.0 136.826 NA 258 NA NA 2097270 NA NA 2516 NA NA 3800 NA
1522443600.0 136.828 NA 254 NA NA 2097270 NA NA 1519 NA NA 2765 NA
1522443600.0 136.829 NA 245 NA NA 2097270 NA NA 1443 NA NA 2538 NA
1522443600.0 136.83 NA 264 NA NA 2097270 NA NA 2312 NA NA 3766 NA
1522443600.0 136.831 NA 234 NA NA 2097270 NA NA 1594 NA NA 3608 NA
1522443600.0 136.832 NA 261 NA NA 2097270 NA NA 1266 NA NA 1444 NA
1522443600.0 136.833 NA 267 NA NA 2097270 NA NA 1765 NA NA 2431 NA
1522443600.0 136.834 NA 254 NA NA 2097270 NA NA 1261 NA NA 1999 NA
1522443600.0 136.835 NA 265 NA NA 2097270 NA NA 1996 NA NA 3425 NA
1522443600.0 136.836 NA 272 NA NA 2097270 NA NA 1307 NA NA 1470 NA
1522443600.0 136.838 NA 262 NA NA 2097270 NA NA 2787 NA NA 4377 NA
1522443600.0 136.8391 NA 366 NA NA 2097290 NA NA 3020 NA NA 3603 NA
1522443600.0 136.842 NA 259 NA NA 2097270 NA NA 1344 NA NA 1471 NA
1522443600.0 136.843 NA 257 NA NA 2097270 NA NA 1255 NA NA 1592 NA
1522443600.0 136.847 NA 276 NA NA 2097270 NA NA 2654 NA NA 3285 NA
1522443600.0 136.848 NA 280 NA NA 2097270 NA NA 2171 NA NA 2316 NA
1522443600.0 1360.0 0 NA NA 0 NA NA 1462 NA NA 1970 NA NA
1522443600.0 1361.0 0 NA NA 0 NA NA 1034 NA NA 1315 NA NA
1522443600.0 1361.17 0 NA NA 0 NA NA 941 NA NA 1069 NA NA
1522443600.0 1362.0 0 NA NA 0 NA NA 975 NA NA 1152 NA NA
1522443600.0 1362.17 0 NA NA 0 NA NA 965 NA NA 1035 NA NA
1522443600.0 1363.0 0 NA NA 0 NA NA 1003 NA NA 1171 NA NA
1522443600.0 1363.17 0 NA NA 0 NA NA 981 NA NA 1148 NA NA
1522443600.0 21634.0 342 NA NA 2097270 NA NA 17142 NA NA 17761 NA NA
1522443600.0 25210.0 0 NA NA 0 NA NA 1510 NA NA 1521 NA NA
1522443600.0 25211.0 0 NA NA 0 NA NA 1073 NA NA 1288 NA NA
1522443600.0 25211.17 0 NA NA 0 NA NA 1085 NA NA 1303 NA NA
1522443600.0 25212.0 0 NA NA 0 NA NA 1097 NA NA 1286 NA NA
1522443600.0 25212.17 0 NA NA 0 NA NA 1084 NA NA 1292 NA NA
1522443600.0 25213.0 0 NA NA 0 NA NA 1117 NA NA 1358 NA NA
1522443600.0 25213.17 0 NA NA 0 NA NA 1120 NA NA 1327 NA NA
1522443600.0 552.0 0 NA NA 0 NA NA 169 NA NA 241 NA NA
1522443600.0 554.0 0 NA NA 0 NA NA 130 NA NA 157 NA NA
1522443600.0 556.0 0 NA NA 0 NA NA 107 NA NA 148 NA NA
1522443600.0 562.0 0 NA NA 0 NA NA 786 NA NA 3930 NA NA
