Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1711490400.0 103.0 131 0 0 221 0 0 512 133 1242 782 328 1696
1711490400.0 110.0 139 179 355 238 260 496 555 311 1417 984 429 1688
1711490400.0 112.0 163 182 356 282 266 490 1383 329 1452 1093 965 1784
1711490400.0 120.0 139 178 350 241 259 492 495 307 1408 684 433 1772
1711490400.0 122.0 130 0 0 220 0 0 516 131 1251 791 325 1584
1711490400.0 127.0 135 179 351 224 258 497 724 320 1422 810 848 1807
1711490400.0 128.0 134 178 350 223 255 512 483 306 1422 1013 448 1817
1711490400.0 129.0 135 179 351 221 252 503 473 299 1410 523 390 1892
1711490400.0 130.0 136 179 351 224 261 510 514 304 1419 1006 303 1672
1711490400.0 144.6 NA 373 NA NA 507 NA NA 2460 NA NA 2391 NA
1711490400.0 2500.0 NA 237 0 NA 346 0 NA 19348 144 NA 6168 260
1711490400.0 2500.1 NA 188 0 NA 330 0 NA 19445 145 NA 6684 250
1711490400.0 2500.2 NA 178 0 NA 332 0 NA 16990 138 NA 6540 173
1711490400.0 4008.0 90 0 0 220 0 0 518 133 1241 797 331 1743
