Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1599253200.0 136.7801 NA 155 0 NA 383 0 NA 905 298 NA 3344 3008
1599253200.0 515.0 48 91 0 186 256 0 6388 237 155 14418 1856 1804
1599253200.0 519.0 48 78 0 186 251 0 6654 249 152 15433 2039 1430
1599253200.0 522.0 48 78 0 186 253 0 585 205 162 7531 4041 2686
1599253200.0 524.0 47 81 0 186 260 0 870 223 167 2364 2277 2486
1599253200.0 526.0 48 90 0 186 254 0 6355 199 154 14458 1842 1804
1599253200.0 530.0 47 78 0 186 256 0 870 223 166 2209 1738 1588
1599253200.0 551.0 48 88 0 187 253 0 1983 241 158 2276 488 1254
1599253200.0 555.0 48 82 0 186 253 0 927 250 160 4621 1872 1476
1599253200.0 556.0 48 93 0 186 260 0 339 240 149 2067 640 534
