Timestamp WorkflowId PeakValueRss0 PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize0 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU0 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime0 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1790370000.0 12834.402 NA 142 310 202 0 NA NA NA NA NA NA 190 575 288 0 NA NA NA NA NA NA 22095 444 288 127 NA NA NA NA NA NA 15565 292 305 141 NA NA NA NA NA 
1790370000.0 12834.7 NA 105 312 555 0 NA NA NA NA NA NA 193 632 829 0 NA NA NA NA NA NA 26930 485 1613 269 NA NA NA NA NA NA 14524 269 1328 284 NA NA NA NA NA 
1790370000.0 12846.0 NA 145 318 571 0 194 NA NA NA NA NA 189 624 768 0 308 NA NA NA NA NA 13108 282 1097 220 279 NA NA NA NA NA 9078 224 1007 286 325 NA NA NA NA 
1790370000.0 12861.0 NA 125 313 542 0 156 NA NA NA NA NA 162 616 748 0 231 NA NA NA NA NA 398 300 1161 260 268 NA NA NA NA NA 719 289 1456 464 447 NA NA NA NA 
1790370000.0 129.0 NA 122 194 384 NA NA NA NA NA NA NA 172 484 519 NA NA NA NA NA NA NA 321 187 710 NA NA NA NA NA NA NA 479 250 1317 NA NA NA NA NA NA 
1790370000.0 13.0 NA 157 195 399 0 NA NA NA NA NA NA 247 499 551 0 NA NA NA NA NA NA 27623 247 900 185 NA NA NA NA NA NA 14415 247 816 202 NA NA NA NA NA 
1790370000.0 130.0 NA 122 196 386 NA NA NA NA NA NA NA 170 492 543 NA NA NA NA NA NA NA 365 196 761 NA NA NA NA NA NA NA 492 227 983 NA NA NA NA NA NA 
1790370000.0 1301.0 NA 142 231 324 NA NA NA NA NA NA NA 203 519 470 NA NA NA NA NA NA NA 6006 213 494 NA NA NA NA NA NA NA 2250 125 442 NA NA NA NA NA NA 
1790370000.0 1301.17 NA 132 300 312 NA NA NA NA NA NA NA 182 600 511 NA NA NA NA NA NA NA 5789 290 728 NA NA NA NA NA NA NA 3158 228 633 NA NA NA NA NA NA 
1790370000.0 1302.0 NA 147 240 302 NA NA NA NA NA NA NA 228 537 485 NA NA NA NA NA NA NA 25368 246 601 NA NA NA NA NA NA NA 10312 171 532 NA NA NA NA NA NA 
1790370000.0 1302.17 NA 130 308 324 NA NA NA NA NA NA NA 199 605 537 NA NA NA NA NA NA NA 20820 275 698 NA NA NA NA NA NA NA 12716 187 609 NA NA NA NA NA NA 
1790370000.0 1302.18 NA 88 301 264 238 175 NA NA NA NA NA 198 633 470 379 280 NA NA NA NA NA 20522 290 534 292 189 NA NA NA NA NA 12019 256 456 311 235 NA NA NA NA 
1790370000.0 1302.181 NA 100 309 310 280 189 NA NA NA NA NA 195 596 476 371 284 NA NA NA NA NA 24204 315 590 342 205 NA NA NA NA NA 12627 268 402 326 214 NA NA NA NA 
1790370000.0 1303.0 NA 160 242 309 NA NA NA NA NA NA NA 245 524 495 NA NA NA NA NA NA NA 33017 244 587 NA NA NA NA NA NA NA 17750 188 570 NA NA NA NA NA NA 
1790370000.0 1303.17 NA 150 308 333 NA NA NA NA NA NA NA 225 610 549 NA NA NA NA NA NA NA 34088 287 733 NA NA NA NA NA NA NA 17998 213 608 NA NA NA NA NA NA 
1790370000.0 1306.0 NA 121 243 449 0 NA NA NA NA NA NA 168 534 607 0 NA NA NA NA NA NA 303 221 896 219 NA NA NA NA NA NA 434 210 1006 293 NA NA NA NA NA 
1790370000.0 1307.0 NA 117 223 285 116 0 NA NA NA NA NA 167 516 420 181 0 NA NA NA NA NA 562 167 402 209 138 NA NA NA NA NA 590 192 519 259 210 NA NA NA NA 
1790370000.0 1308.0 NA 116 239 277 116 0 NA NA NA NA NA 164 520 428 184 0 NA NA NA NA NA 280 209 285 168 97 NA NA NA NA NA 252 168 295 206 109 NA NA NA NA 
1790370000.0 1309.0 NA 143 244 459 0 NA NA NA NA NA NA 220 516 614 0 NA NA NA NA NA NA 32653 257 875 206 NA NA NA NA NA NA 18517 185 784 228 NA NA NA NA NA 
1790370000.0 131.0 NA 124 187 392 NA NA NA NA NA NA NA 172 490 535 NA NA NA NA NA NA NA 2752 257 821 NA NA NA NA NA NA NA 1086 239 690 NA NA NA NA NA NA 
1790370000.0 1310.0 NA 156 248 469 0 NA NA NA NA NA NA 218 536 636 0 NA NA NA NA NA NA 16904 208 780 176 NA NA NA NA NA NA 9778 184 957 276 NA NA NA NA NA 
1790370000.0 1311.0 NA 151 245 451 0 129 NA NA NA NA NA 206 538 610 0 198 NA NA NA NA NA 6254 223 760 220 173 NA NA NA NA NA 1878 135 881 330 178 NA NA NA NA 
1790370000.0 1312.0 NA 160 251 467 0 NA NA NA NA NA NA 224 495 612 0 NA NA NA NA NA NA 17872 206 912 197 NA NA NA NA NA NA 6562 190 958 250 NA NA NA NA NA 
1790370000.0 1313.0 NA 131 252 469 0 NA NA NA NA NA NA 243 541 626 0 NA NA NA NA NA NA 28185 204 1005 216 NA NA NA NA NA NA 16373 201 986 343 NA NA NA NA NA 
1790370000.0 1314.0 NA 139 238 441 0 NA NA NA NA NA NA 211 493 596 0 NA NA NA NA NA NA 10542 235 770 187 NA NA NA NA NA NA 3502 181 768 226 NA NA NA NA NA 
1790370000.0 1315.0 NA 122 242 449 0 NA NA NA NA NA NA 171 527 598 0 NA NA NA NA NA NA 2089 254 896 194 NA NA NA NA NA NA 902 182 742 213 NA NA NA NA NA 
1790370000.0 1316.0 NA 135 234 436 0 NA NA NA NA NA NA 281 536 596 0 NA NA NA NA NA NA 71263 202 689 160 NA NA NA NA NA NA 44387 148 728 172 NA NA NA NA NA 
1790370000.0 1317.0 NA 125 242 450 0 188 NA NA NA NA NA 173 504 593 0 286 NA NA NA NA NA 5605 236 905 190 222 NA NA NA NA NA 2221 195 754 206 229 NA NA NA NA 
1790370000.0 1318.0 NA 115 234 437 0 174 NA NA NA NA NA 168 534 578 0 274 NA NA NA NA NA 2113 210 757 171 179 NA NA NA NA NA 732 126 648 189 185 NA NA NA NA 
1790370000.0 1319.0 NA 125 244 446 0 NA NA NA NA NA NA 175 526 596 0 NA NA NA NA NA NA 5008 202 757 160 NA NA NA NA NA NA 1804 178 900 173 NA NA NA NA NA 
1790370000.0 132.0 NA 92 149 389 NA NA NA NA NA NA NA 236 452 553 NA NA NA NA NA NA NA 14173 253 793 NA NA NA NA NA NA NA 9347 265 870 NA NA NA NA NA NA 
1790370000.0 1320.0 NA 124 242 452 0 188 NA NA NA NA NA 169 530 597 0 282 NA NA NA NA NA 338 242 878 217 216 NA NA NA NA NA 348 215 1048 317 295 NA NA NA NA 
1790370000.0 1321.0 NA 118 244 448 0 187 NA NA NA NA NA 171 517 591 0 283 NA NA NA NA NA 360 249 975 205 212 NA NA NA NA NA 407 211 1178 287 283 NA NA NA NA 
1790370000.0 1322.0 NA 123 239 443 0 187 NA NA NA NA NA 169 506 613 0 288 NA NA NA NA NA 556 233 875 210 223 NA NA NA NA NA 450 182 1025 297 275 NA NA NA NA 
1790370000.0 1323.0 NA 117 241 445 0 NA NA NA NA NA NA 160 486 590 0 NA NA NA NA NA NA 222 224 862 226 NA NA NA NA NA NA 322 207 1126 297 NA NA NA NA NA 
1790370000.0 13234.0 NA 81 606 0 NA NA NA NA NA NA NA 109 989 0 NA NA NA NA NA NA NA 57 1145 135 NA NA NA NA NA NA NA 86 988 245 NA NA NA NA NA NA 
1790370000.0 1324.0 NA 100 241 449 0 NA NA NA NA NA NA 224 536 637 0 NA NA NA NA NA NA 17038 233 834 197 NA NA NA NA NA NA 9596 154 842 275 NA NA NA NA NA 
1790370000.0 1325.0 NA 139 250 475 0 135 190 NA NA NA NA 223 483 620 0 203 285 NA NA NA NA 22706 243 965 195 200 198 NA NA NA NA 11704 193 924 223 214 248 NA NA NA 
1790370000.0 1325.1 NA 140 243 265 0 NA NA NA NA NA NA 223 539 393 0 NA NA NA NA NA NA 19876 234 329 162 NA NA NA NA NA NA 12429 166 378 202 NA NA NA NA NA 
1790370000.0 1325.2 NA 160 252 468 0 NA NA NA NA NA NA 225 542 620 0 NA NA NA NA NA NA 29028 249 1029 194 NA NA NA NA NA NA 12837 174 765 213 NA NA NA NA NA 
1790370000.0 1325.3 NA 127 242 255 0 NA NA NA NA NA NA 223 537 389 0 NA NA NA NA NA NA 20127 241 303 150 NA NA NA NA NA NA 11091 172 346 170 NA NA NA NA NA 
1790370000.0 1325.4 NA 138 246 453 0 NA NA NA NA NA NA 225 538 630 0 NA NA NA NA NA NA 22095 315 1072 248 NA NA NA NA NA NA 14509 193 900 305 NA NA NA NA NA 
1790370000.0 1325.9 NA 148 267 453 0 130 NA NA NA NA NA 225 552 620 0 207 NA NA NA NA NA 27604 297 1124 240 216 NA NA NA NA NA 13958 262 1439 353 363 NA NA NA NA 
1790370000.0 1325.91 NA 140 265 452 0 129 NA NA NA NA NA 219 556 624 0 201 NA NA NA NA NA 19698 255 850 188 177 NA NA NA NA NA 12150 197 710 231 189 NA NA NA NA 
1790370000.0 1326.0 NA 157 248 458 0 NA NA NA NA NA NA 211 532 614 0 NA NA NA NA NA NA 17146 192 686 165 NA NA NA NA NA NA 5416 134 594 182 NA NA NA NA NA 
1790370000.0 1327.0 NA 160 249 460 0 NA NA NA NA NA NA 217 538 618 0 NA NA NA NA NA NA 16792 204 769 175 NA NA NA NA NA NA 6029 129 887 263 NA NA NA NA NA 
1790370000.0 1328.0 NA 119 250 467 0 NA NA NA NA NA NA 224 536 613 0 NA NA NA NA NA NA 20493 201 787 193 NA NA NA NA NA NA 7813 181 744 216 NA NA NA NA NA 
1790370000.0 133.0 NA 160 196 396 NA NA NA NA NA NA NA 250 443 555 NA NA NA NA NA NA NA 31241 298 1106 NA NA NA NA NA NA NA 12834 231 1010 NA NA NA NA NA NA 
1790370000.0 1330.0 NA 137 236 485 0 174 NA NA NA NA NA 209 539 666 0 281 NA NA NA NA NA 8072 192 718 186 190 NA NA NA NA NA 2479 127 754 314 228 NA NA NA NA 
1790370000.0 1332.0 NA 152 248 458 0 NA NA NA NA NA NA 216 541 599 0 NA NA NA NA NA NA 14931 202 694 181 NA NA NA NA NA NA 8746 173 718 298 NA NA NA NA NA 
1790370000.0 1334.0 NA 164 249 456 0 NA NA NA NA NA NA 229 518 628 0 NA NA NA NA NA NA 13637 225 900 187 NA NA NA NA NA NA 9100 148 798 227 NA NA NA NA NA 
1790370000.0 1336.0 NA 171 252 467 0 NA NA NA NA NA NA 246 551 639 0 NA NA NA NA NA NA 71367 270 1298 232 NA NA NA NA NA NA 26244 155 918 267 NA NA NA NA NA 
1790370000.0 1337.0 NA 153 254 471 0 NA NA NA NA NA NA 234 555 632 0 NA NA NA NA NA NA 50346 267 1327 200 NA NA NA NA NA NA 28825 228 795 228 NA NA NA NA NA 
1790370000.0 1338.0 NA 134 241 453 0 175 NA NA NA NA NA 227 550 641 0 283 NA NA NA NA NA 24279 317 1175 250 273 NA NA NA NA NA 15672 189 864 326 388 NA NA NA NA 
1790370000.0 1339.0 NA 143 245 457 0 NA NA NA NA NA NA 240 540 619 0 NA NA NA NA NA NA 34099 259 1009 196 NA NA NA NA NA NA 18935 165 887 261 NA NA NA NA NA 
1790370000.0 134.0 NA NA 412 100 0 NA NA NA NA NA NA NA 556 168 0 NA NA NA NA NA NA NA 2485 214 32 NA NA NA NA NA NA NA 1837 289 95 NA NA NA NA NA 
1790370000.0 134.701 NA NA 115 422 0 NA NA NA NA NA NA NA 203 598 0 NA NA NA NA NA NA NA 97 3318 170 NA NA NA NA NA NA NA 172 1586 187 NA NA NA NA NA 
1790370000.0 134.702 NA NA 117 426 0 NA NA NA NA NA NA NA 204 616 0 NA NA NA NA NA NA NA 97 4264 160 NA NA NA NA NA NA NA 159 1738 173 NA NA NA NA NA 
1790370000.0 134.703 NA NA 125 446 0 NA NA NA NA NA NA NA 208 615 0 NA NA NA NA NA NA NA 107 4753 197 NA NA NA NA NA NA NA 146 2011 214 NA NA NA NA NA 
1790370000.0 134.704 NA NA 124 435 0 NA NA NA NA NA NA NA 207 601 0 NA NA NA NA NA NA NA 107 4525 176 NA NA NA NA NA NA NA 151 2063 191 NA NA NA NA NA 
1790370000.0 134.705 NA NA 120 443 0 NA NA NA NA NA NA NA 210 617 0 NA NA NA NA NA NA NA 92 4617 173 NA NA NA NA NA NA NA 119 1883 191 NA NA NA NA NA 
1790370000.0 134.706 NA NA 119 432 0 NA NA NA NA NA NA NA 204 602 0 NA NA NA NA NA NA NA 90 4438 180 NA NA NA NA NA NA NA 126 1835 198 NA NA NA NA NA 
1790370000.0 134.707 NA NA 120 373 0 NA NA NA NA NA NA NA 205 607 0 NA NA NA NA NA NA NA 95 4161 159 NA NA NA NA NA NA NA 122 1756 176 NA NA NA NA NA 
1790370000.0 134.708 NA NA 125 434 0 NA NA NA NA NA NA NA 205 613 0 NA NA NA NA NA NA NA 113 4420 181 NA NA NA NA NA NA NA 150 1930 199 NA NA NA NA NA 
1790370000.0 134.709 NA NA 119 597 0 NA NA NA NA NA NA NA 206 813 0 NA NA NA NA NA NA NA 110 4148 167 NA NA NA NA NA NA NA 189 1728 217 NA NA NA NA NA 
1790370000.0 134.71 NA NA 115 412 0 NA NA NA NA NA NA NA 196 576 0 NA NA NA NA NA NA NA 85 3592 166 NA NA NA NA NA NA NA 149 2220 209 NA NA NA NA NA 
1790370000.0 134.801 NA NA 122 439 0 NA NA NA NA NA NA NA 208 633 0 NA NA NA NA NA NA NA 112 3328 197 NA NA NA NA NA NA NA 164 1943 213 NA NA NA NA NA 
1790370000.0 134.802 NA NA 116 424 0 NA NA NA NA NA NA NA 202 614 0 NA NA NA NA NA NA NA 115 4608 149 NA NA NA NA NA NA NA 187 1819 162 NA NA NA NA NA 
1790370000.0 134.803 NA NA 118 431 0 NA NA NA NA NA NA NA 204 602 0 NA NA NA NA NA NA NA 101 4197 165 NA NA NA NA NA NA NA 161 1743 182 NA NA NA NA NA 
1790370000.0 134.804 NA NA 117 438 0 NA NA NA NA NA NA NA 205 632 0 NA NA NA NA NA NA NA 111 4888 147 NA NA NA NA NA NA NA 197 1859 167 NA NA NA NA NA 
1790370000.0 134.805 NA NA 117 433 0 NA NA NA NA NA NA NA 203 617 0 NA NA NA NA NA NA NA 98 5050 161 NA NA NA NA NA NA NA 157 1966 216 NA NA NA NA NA 
1790370000.0 134.806 NA NA 117 441 0 NA NA NA NA NA NA NA 206 614 0 NA NA NA NA NA NA NA 111 5249 162 NA NA NA NA NA NA NA 176 2055 187 NA NA NA NA NA 
1790370000.0 134.809 NA NA 118 429 0 NA NA NA NA NA NA NA 205 620 0 NA NA NA NA NA NA NA 97 4659 156 NA NA NA NA NA NA NA 126 1864 175 NA NA NA NA NA 
1790370000.0 134.81 NA NA 122 441 0 NA NA NA NA NA NA NA 203 633 0 NA NA NA NA NA NA NA 111 5031 223 NA NA NA NA NA NA NA 157 2085 246 NA NA NA NA NA 
1790370000.0 134.811 NA NA 119 435 0 NA NA NA NA NA NA NA 206 619 0 NA NA NA NA NA NA NA 103 4609 154 NA NA NA NA NA NA NA 157 1878 170 NA NA NA NA NA 
1790370000.0 134.812 NA NA 116 417 0 NA NA NA NA NA NA NA 202 618 0 NA NA NA NA NA NA NA 94 3375 192 NA NA NA NA NA NA NA 202 2067 259 NA NA NA NA NA 
1790370000.0 134.813 NA NA 266 130 0 NA NA NA NA NA NA NA 437 214 0 NA NA NA NA NA NA NA 725 180 93 NA NA NA NA NA NA NA 590 241 146 NA NA NA NA NA 
1790370000.0 134.901 NA NA 117 380 0 NA NA NA NA NA NA NA 202 600 0 NA NA NA NA NA NA NA 92 3086 150 NA NA NA NA NA NA NA 123 1499 164 NA NA NA NA NA 
1790370000.0 134.902 NA NA 125 434 0 NA NA NA NA NA NA NA 206 603 0 NA NA NA NA NA NA NA 113 4479 220 NA NA NA NA NA NA NA 178 1940 245 NA NA NA NA NA 
1790370000.0 134.903 NA NA 120 418 0 NA NA NA NA NA NA NA 212 579 0 NA NA NA NA NA NA NA 96 3455 169 NA NA NA NA NA NA NA 131 1525 217 NA NA NA NA NA 
1790370000.0 134.904 NA NA 118 433 0 NA NA NA NA NA NA NA 207 629 0 NA NA NA NA NA NA NA 103 4597 158 NA NA NA NA NA NA NA 143 1782 185 NA NA NA NA NA 
1790370000.0 134.905 NA NA 119 422 0 NA NA NA NA NA NA NA 208 616 0 NA NA NA NA NA NA NA 97 3391 160 NA NA NA NA NA NA NA 156 1596 174 NA NA NA NA NA 
1790370000.0 134.906 NA NA 124 436 0 NA NA NA NA NA NA NA 204 600 0 NA NA NA NA NA NA NA 123 5138 169 NA NA NA NA NA NA NA 151 2161 183 NA NA NA NA NA 
1790370000.0 134.909 NA NA 122 432 0 NA NA NA NA NA NA NA 202 597 0 NA NA NA NA NA NA NA 118 4450 183 NA NA NA NA NA NA NA 168 1936 203 NA NA NA NA NA 
1790370000.0 134.91 NA NA 124 430 0 NA NA NA NA NA NA NA 206 593 0 NA NA NA NA NA NA NA 122 3905 191 NA NA NA NA NA NA NA 178 2174 230 NA NA NA NA NA 
1790370000.0 134.911 NA NA 123 436 0 NA NA NA NA NA NA NA 202 602 0 NA NA NA NA NA NA NA 106 4081 186 NA NA NA NA NA NA NA 129 1785 202 NA NA NA NA NA 
1790370000.0 134.912 NA NA 115 412 0 NA NA NA NA NA NA NA 197 580 0 NA NA NA NA NA NA NA 92 3347 231 NA NA NA NA NA NA NA 150 2147 309 NA NA NA NA NA 
1790370000.0 134.99601 NA NA 117 438 0 NA NA NA NA NA NA NA 206 636 0 NA NA NA NA NA NA NA 106 6176 159 NA NA NA NA NA NA NA 180 2341 181 NA NA NA NA NA 
1790370000.0 134.99602 NA NA 118 420 0 NA NA NA NA NA NA NA 207 601 0 NA NA NA NA NA NA NA 91 3430 161 NA NA NA NA NA NA NA 123 1960 247 NA NA NA NA NA 
1790370000.0 134.99603 NA NA 124 439 0 NA NA NA NA NA NA NA 202 623 0 NA NA NA NA NA NA NA 113 5170 194 NA NA NA NA NA NA NA 138 2121 216 NA NA NA NA NA 
1790370000.0 134.99901 NA NA 124 429 0 NA NA NA NA NA NA NA 211 601 0 NA NA NA NA NA NA NA 134 3980 176 NA NA NA NA NA NA NA 185 1813 226 NA NA NA NA NA 
1790370000.0 1340.0 NA 116 0 0 0 NA NA NA NA NA NA 164 0 0 0 NA NA NA NA NA NA 561 169 733 231 NA NA NA NA NA NA 733 236 1290 373 NA NA NA NA NA 
1790370000.0 1341.0 NA 151 244 469 0 NA NA NA NA NA NA 226 514 620 0 NA NA NA NA NA NA 42777 238 1069 178 NA NA NA NA NA NA 16948 144 726 194 NA NA NA NA NA 
1790370000.0 1344.0 NA 146 241 446 0 NA NA NA NA NA NA 243 571 622 0 NA NA NA NA NA NA 41434 227 819 182 NA NA NA NA NA NA 21236 168 699 215 NA NA NA NA NA 
1790370000.0 1345.0 NA 150 242 449 0 NA NA NA NA NA NA 227 539 605 0 NA NA NA NA NA NA 20174 311 1026 234 NA NA NA NA NA NA 16085 215 1009 296 NA NA NA NA NA 
1790370000.0 1347.0 NA 152 249 459 0 NA NA NA NA NA NA 208 560 621 0 NA NA NA NA NA NA 8091 195 856 204 NA NA NA NA NA NA 3734 162 782 216 NA NA NA NA NA 
1790370000.0 1348.0 NA 156 246 452 0 NA NA NA NA NA NA 220 537 609 0 NA NA NA NA NA NA 11446 280 967 211 NA NA NA NA NA NA 3781 171 892 229 NA NA NA NA NA 
1790370000.0 1349.0 NA 120 0 0 0 NA NA NA NA NA NA 168 0 0 0 NA NA NA NA NA NA 205 105 644 158 NA NA NA NA NA NA 433 173 829 235 NA NA NA NA NA 
1790370000.0 135.1 NA 429 0 241 187 NA NA NA NA NA NA 784 0 338 286 NA NA NA NA NA NA 518 150 312 181 NA NA NA NA NA NA 595 233 420 264 NA NA NA NA NA 
1790370000.0 135.11 NA 431 0 239 188 NA NA NA NA NA NA 881 0 334 276 NA NA NA NA NA NA 706 109 355 202 NA NA NA NA NA NA 400 131 312 239 NA NA NA NA NA 
1790370000.0 135.12 NA 429 0 234 186 NA NA NA NA NA NA 775 0 317 280 NA NA NA NA NA NA 463 106 296 174 NA NA NA NA NA NA 464 158 378 259 NA NA NA NA NA 
1790370000.0 135.13 NA 437 0 NA NA NA NA NA NA NA NA 746 0 NA NA NA NA NA NA NA NA 503 151 NA NA NA NA NA NA NA NA 382 279 NA NA NA NA NA NA NA 
1790370000.0 135.2 NA 359 0 227 185 NA NA NA NA NA NA 695 0 313 282 NA NA NA NA NA NA 385 94 272 160 NA NA NA NA NA NA 528 276 393 239 NA NA NA NA NA 
1790370000.0 135.3 NA 354 0 227 185 NA NA NA NA NA NA 657 0 309 274 NA NA NA NA NA NA 381 107 255 163 NA NA NA NA NA NA 540 202 352 242 NA NA NA NA NA 
1790370000.0 135.4 NA 430 0 235 186 NA NA NA NA NA NA 777 0 329 283 NA NA NA NA NA NA 500 104 249 161 NA NA NA NA NA NA 497 181 334 250 NA NA NA NA NA 
1790370000.0 135.5 NA 431 0 232 184 NA NA NA NA NA NA 788 0 325 272 NA NA NA NA NA NA 442 103 268 163 NA NA NA NA NA NA 517 208 377 250 NA NA NA NA NA 
1790370000.0 135.6 NA 428 0 230 188 NA NA NA NA NA NA 785 0 321 280 NA NA NA NA NA NA 467 99 293 208 NA NA NA NA NA NA 573 122 394 269 NA NA NA NA NA 
1790370000.0 135.7 NA 428 0 228 185 NA NA NA NA NA NA 754 0 311 278 NA NA NA NA NA NA 420 108 273 172 NA NA NA NA NA NA 577 189 420 276 NA NA NA NA NA 
1790370000.0 135.8 NA 187 NA NA NA NA NA NA NA NA NA 310 NA NA NA NA NA NA NA NA NA 361 NA NA NA NA NA NA NA NA NA 493 NA NA NA NA NA NA NA NA 
1790370000.0 135.9 NA 428 0 234 185 NA NA NA NA NA NA 752 0 319 277 NA NA NA NA NA NA 400 122 288 174 NA NA NA NA NA NA 508 184 377 265 NA NA NA NA NA 
1790370000.0 1350.0 NA 120 0 0 0 NA NA NA NA NA NA 165 0 0 0 NA NA NA NA NA NA 270 144 715 203 NA NA NA NA NA NA 323 145 1029 267 NA NA NA NA NA 
1790370000.0 1351.0 NA 126 217 425 0 NA NA NA NA NA NA 178 468 589 0 NA NA NA NA NA NA 1285 200 872 205 NA NA NA NA NA NA 2324 301 1490 300 NA NA NA NA NA 
1790370000.0 1352.0 NA 163 250 463 0 NA NA NA NA NA NA 224 549 599 0 NA NA NA NA NA NA 16363 211 871 223 NA NA NA NA NA NA 5949 188 979 290 NA NA NA NA NA 
1790370000.0 1353.0 NA 176 250 462 0 NA NA NA NA NA NA 270 498 629 0 NA NA NA NA NA NA 62263 264 987 217 NA NA NA NA NA NA 29775 177 939 256 NA NA NA NA NA 
1790370000.0 1354.0 NA 138 238 445 0 NA NA NA NA NA NA 237 539 604 0 NA NA NA NA NA NA 21317 260 1039 255 NA NA NA NA NA NA 15022 172 841 349 NA NA NA NA NA 
1790370000.0 1355.0 NA 160 248 457 0 NA NA NA NA NA NA 240 521 612 0 NA NA NA NA NA NA 35542 277 921 190 NA NA NA NA NA NA 17802 172 869 265 NA NA NA NA NA 
1790370000.0 136.721 NA NA 187 465 0 NA NA NA NA NA NA NA 277 677 0 NA NA NA NA NA NA NA 164 4260 162 NA NA NA NA NA NA NA 194 1782 180 NA NA NA NA NA 
1790370000.0 136.722 NA NA 185 441 0 NA NA NA NA NA NA NA 285 660 0 NA NA NA NA NA NA NA 172 5193 114 NA NA NA NA NA NA NA 225 2001 136 NA NA NA NA NA 
1790370000.0 136.723 NA NA 136 466 0 NA NA NA NA NA NA NA 281 688 0 NA NA NA NA NA NA NA 200 4787 153 NA NA NA NA NA NA NA 265 1852 165 NA NA NA NA NA 
1790370000.0 136.724 NA NA 194 422 0 NA NA NA NA NA NA NA 280 677 0 NA NA NA NA NA NA NA 181 6947 111 NA NA NA NA NA NA NA 283 2713 124 NA NA NA NA NA 
1790370000.0 136.725 NA NA 186 412 0 NA NA NA NA NA NA NA 280 665 0 NA NA NA NA NA NA NA 184 4800 104 NA NA NA NA NA NA NA 246 1879 117 NA NA NA NA NA 
1790370000.0 136.726 NA NA 186 396 0 NA NA NA NA NA NA NA 288 597 0 NA NA NA NA NA NA NA 164 5199 99 NA NA NA NA NA NA NA 198 2019 113 NA NA NA NA NA 
1790370000.0 136.729 NA NA 185 476 0 NA NA NA NA NA NA NA 281 662 0 NA NA NA NA NA NA NA 160 5145 130 NA NA NA NA NA NA NA 226 1942 145 NA NA NA NA NA 
1790370000.0 136.73 NA NA 186 465 0 NA NA NA NA NA NA NA 285 705 0 NA NA NA NA NA NA NA 194 4760 113 NA NA NA NA NA NA NA 259 1898 129 NA NA NA NA NA 
1790370000.0 136.731 NA NA 186 419 0 NA NA NA NA NA NA NA 282 646 0 NA NA NA NA NA NA NA 160 5100 113 NA NA NA NA NA NA NA 216 1954 126 NA NA NA NA NA 
1790370000.0 136.732 NA NA 193 512 0 NA NA NA NA NA NA NA 280 684 0 NA NA NA NA NA NA NA 178 4413 186 NA NA NA NA NA NA NA 209 1920 207 NA NA NA NA NA 
1790370000.0 136.733 NA NA 285 146 0 NA NA NA NA NA NA NA 452 224 0 NA NA NA NA NA NA NA 725 211 95 NA NA NA NA NA NA NA 548 322 171 NA NA NA NA NA 
1790370000.0 136.734 NA NA 185 401 0 NA NA NA NA NA NA NA 276 576 0 NA NA NA NA NA NA NA 179 4506 111 NA NA NA NA NA NA NA 223 1803 131 NA NA NA NA NA 
1790370000.0 136.735 NA NA 191 405 0 NA NA NA NA NA NA NA 288 564 0 NA NA NA NA NA NA NA 186 2044 132 NA NA NA NA NA NA NA 290 1621 191 NA NA NA NA NA 
1790370000.0 136.736 NA NA 194 495 0 NA NA NA NA NA NA NA 291 680 0 NA NA NA NA NA NA NA 191 6688 169 NA NA NA NA NA NA NA 240 2347 183 NA NA NA NA NA 
1790370000.0 136.737 NA NA 192 459 0 NA NA NA NA NA NA NA 276 649 0 NA NA NA NA NA NA NA 175 7242 111 NA NA NA NA NA NA NA 205 2677 123 NA NA NA NA NA 
1790370000.0 136.738 NA NA 193 488 0 NA NA NA NA NA NA NA 279 697 0 NA NA NA NA NA NA NA 177 7033 178 NA NA NA NA NA NA NA 163 2647 199 NA NA NA NA NA 
1790370000.0 136.739 NA NA 192 433 0 NA NA NA NA NA NA NA 273 689 0 NA NA NA NA NA NA NA 177 9365 120 NA NA NA NA NA NA NA 192 3168 171 NA NA NA NA NA 
1790370000.0 136.74 NA NA 189 426 0 NA NA NA NA NA NA NA 281 681 0 NA NA NA NA NA NA NA 246 9970 152 NA NA NA NA NA NA NA 278 3674 206 NA NA NA NA NA 
1790370000.0 136.741 NA NA 191 413 0 NA NA NA NA NA NA NA 283 636 0 NA NA NA NA NA NA NA 240 10449 155 NA NA NA NA NA NA NA 296 3483 241 NA NA NA NA NA 
1790370000.0 136.742 NA NA 192 493 0 NA NA NA NA NA NA NA 278 686 0 NA NA NA NA NA NA NA 167 6816 158 NA NA NA NA NA NA NA 193 2596 174 NA NA NA NA NA 
1790370000.0 136.743 NA NA 185 526 0 NA NA NA NA NA NA NA 281 739 0 NA NA NA NA NA NA NA 182 7729 122 NA NA NA NA NA NA NA 220 2658 135 NA NA NA NA NA 
