Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1787346000.0 1.0 152 178 299 NA NA NA NA NA 232 466 394 NA NA NA NA NA 7904 212 420 NA NA NA NA NA 3218 210 548 NA NA NA NA NA 
1787346000.0 10001.0 115 289 489 0 145 185 NA NA 172 595 691 0 220 279 NA NA 1516 231 958 201 230 225 NA NA 729 213 871 247 336 253 NA NA 
1787346000.0 10003.0 124 292 496 0 145 175 NA NA 290 585 713 0 221 284 NA NA 99421 240 969 219 240 234 NA NA 46861 212 1300 401 384 428 NA NA 
1787346000.0 10004.0 113 293 493 0 145 182 NA NA 169 595 694 0 216 274 NA NA 1414 258 920 212 243 227 NA NA 636 154 832 316 310 231 NA NA 
1787346000.0 10005.0 126 292 457 0 144 176 NA NA 172 588 701 0 222 274 NA NA 5942 221 852 203 222 209 NA NA 2027 208 1057 259 282 306 NA NA 
1787346000.0 10007.0 114 293 443 0 172 176 NA NA 171 584 699 0 282 278 NA NA 257 235 886 205 275 248 NA NA 283 212 1043 299 386 402 NA NA 
1787346000.0 1001.3 NA 527 201 0 NA NA NA NA NA 741 308 0 NA NA NA NA NA 10059 278 99 NA NA NA NA NA 3591 310 135 NA NA NA NA 
1787346000.0 1001.4 NA 515 173 0 0 0 NA NA NA 758 270 0 0 0 NA NA NA 13319 305 63 67 70 NA NA NA 4730 373 87 98 92 NA NA 
1787346000.0 1002.0 NA 389 128 NA NA NA NA NA NA 536 160 NA NA NA NA NA NA 2536 97 NA NA NA NA NA NA 1999 77 NA NA NA NA NA 
1787346000.0 1002.3 NA 506 221 0 NA NA NA NA NA 729 327 0 NA NA NA NA NA 9006 455 101 NA NA NA NA NA 3323 500 118 NA NA NA NA 
1787346000.0 1002.4 NA 524 0 NA NA NA NA NA NA 744 0 NA NA NA NA NA NA 14011 173 NA NA NA NA NA NA 4765 190 NA NA NA NA NA 
1787346000.0 10025.0 140 306 519 0 155 191 NA NA 192 600 685 0 223 286 NA NA 17117 305 1203 247 260 236 NA NA 6697 196 1098 349 323 255 NA NA 
1787346000.0 1003.0 NA 390 0 NA NA NA NA NA NA 620 0 NA NA NA NA NA NA 2460 170 NA NA NA NA NA NA 1297 303 NA NA NA NA NA 
1787346000.0 1005.0 NA 218 153 0 0 NA NA NA NA 384 253 0 0 NA NA NA NA 405 263 48 45 NA NA NA NA 527 395 102 79 NA NA NA 
1787346000.0 10059.0 113 302 519 0 150 187 NA NA 238 592 694 0 226 277 NA NA 65642 397 1796 284 276 285 NA NA 34079 315 1163 343 298 459 NA NA 
