Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1790370000.0 110.0 101 233 434 NA 186 322 582 NA 265 238 733 NA 270 256 731 NA 
1790370000.0 120.0 103 234 431 NA 205 314 584 NA 239 254 733 NA 265 301 735 NA 
1790370000.0 126.0 143 235 437 NA 197 323 597 NA 393 264 749 NA 363 269 766 NA 
1790370000.0 127.0 137 235 436 NA 184 319 590 NA 312 246 717 NA 320 232 821 NA 
1790370000.0 136.905 NA 384 394 0 NA 595 584 0 NA 4653 1053 530 NA 3198 955 696 
1790370000.0 136.906 NA 372 377 0 NA 567 551 0 NA 5558 756 518 NA 3555 932 797 
1790370000.0 144.6 NA 440 NA NA NA 613 NA NA NA 1379 NA NA NA 1151 NA NA 
1790370000.0 2500.1502 NA 148 NA NA NA 238 NA NA NA 7936 NA NA NA 7687 NA NA 
1790370000.0 2500.1504 NA 151 NA NA NA 251 NA NA NA 10384 NA NA NA 8601 NA NA 
1790370000.0 2500.4301 NA 86 NA NA NA 134 NA NA NA 166 NA NA NA 208 NA NA 
1790370000.0 526.0 73 0 NA NA 108 0 NA NA 3498 68 NA NA 3106 92 NA NA 
1790370000.0 528.0 73 0 NA NA 108 0 NA NA 3515 65 NA NA 3024 123 NA NA 
