Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766354400.0 160.03502 119 221 101 461 168 334 156 1213 744 140 77 483 508 128 105 448 
1766354400.0 18434.404 NA 477 158 NA NA 1270 778 NA NA 560 119 NA NA 384 132 NA 
1766354400.0 18434.408 NA 479 159 NA NA 1244 773 NA NA 560 122 NA NA 375 138 NA 
1766354400.0 18434.424 NA 481 159 NA NA 1252 769 NA NA 568 151 NA NA 392 154 NA 
1766354400.0 18450.404 NA 471 159 NA NA 1230 775 NA NA 548 115 NA NA 391 130 NA 
1766354400.0 18450.408 NA 473 159 NA NA 1250 774 NA NA 551 116 NA NA 390 132 NA 
1766354400.0 18634.404 NA 669 159 NA NA 1511 774 NA NA 1429 120 NA NA 774 135 NA 
1766354400.0 18634.408 NA 658 160 NA NA 1481 778 NA NA 1374 119 NA NA 762 134 NA 
1766354400.0 18634.424 NA 661 163 NA NA 1495 762 NA NA 1431 155 NA NA 739 157 NA 
1766354400.0 18650.404 NA 654 159 NA NA 1519 779 NA NA 1352 114 NA NA 739 130 NA 
1766354400.0 18650.406 NA 653 264 0 NA 1492 925 0 NA 1351 291 96 NA 731 237 108 
1766354400.0 18650.408 NA 647 158 NA NA 1493 771 NA NA 1340 115 NA NA 749 128 NA 
1766354400.0 29634.404 NA 662 214 NA NA 10530 933 NA NA 823 211 NA NA 467 244 NA 
1766354400.0 29634.612 NA 287 229 0 NA 405 880 0 NA 416 345 103 NA 210 228 119 
1766354400.0 29834.402 NA 1517 809 0 NA 11859 1798 0 NA 5154 1434 99 NA 1798 686 114 
1766354400.0 29834.4021 NA 1573 853 0 NA 11899 1968 0 NA 5177 1433 98 NA 1851 690 111 
1766354400.0 29834.403 NA 1564 851 0 NA 11864 1843 0 NA 5176 1523 108 NA 1843 705 122 
1766354400.0 29834.404 NA 1558 221 NA NA 11709 931 NA NA 5189 212 NA NA 1855 248 NA 
1766354400.0 29834.704 NA 1505 776 0 NA 2764 1764 0 NA 5260 1744 113 NA 1943 689 126 
