Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766440800.0 34434.4021 671 406 0 10577 1222 0 841 436 79 461 369 91 
1766440800.0 34434.403 662 393 0 10557 1158 0 846 427 87 493 354 99 
1766440800.0 34434.404 665 211 NA 10533 931 NA 842 216 NA 466 258 NA 
1766440800.0 34434.406 664 397 0 10529 1171 0 846 427 82 494 366 93 
1766440800.0 34434.612 288 237 0 407 901 0 427 348 101 209 211 113 
1766440800.0 34434.704 662 385 0 1419 1270 0 834 438 96 468 357 109 
1766440800.0 34461.402 601 318 0 10470 1014 0 739 382 60 464 351 75 
1766440800.0 34461.751 612 0 NA 1345 0 NA 822 65 NA 489 79 NA 
1766440800.0 34634.402 1559 834 0 11864 1772 0 5215 1456 100 1815 695 114 
1766440800.0 34634.4021 1550 850 0 12009 1839 0 5205 1418 99 1826 684 111 
1766440800.0 34634.403 1507 840 0 11862 1742 0 5204 1521 107 1870 751 118 
1766440800.0 34634.404 1518 221 NA 11877 937 NA 5241 219 NA 1868 261 NA 
1766440800.0 34634.704 1526 800 0 2556 1824 0 5304 1771 116 1837 703 133 
1766440800.0 34634.751 1523 0 NA 11640 0 NA 5838 83 NA 2088 95 NA 
