Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3 
1748984400.0 16834.424 514 173 1949 1515 539 178 373 203 
1748984400.0 17034.424 859 176 2444 1516 2175 176 1154 195 
1748984400.0 29634.402 642 NA 2251 NA 778 NA 756 NA 
1748984400.0 29634.403 643 NA 2228 NA 747 NA 661 NA 
1748984400.0 29634.404 642 NA 2226 NA 755 NA 666 NA 
1748984400.0 29634.406 643 NA 2218 NA 752 NA 692 NA 
1748984400.0 29634.704 607 NA 2049 NA 733 NA 653 NA 
1748984400.0 29661.402 613 NA 2084 NA 720 NA 671 NA 
1748984400.0 29834.402 1367 NA 3211 NA 2303 NA 1254 NA 
1748984400.0 29834.403 1305 NA 3080 NA 2263 NA 1388 NA 
1748984400.0 29834.404 1343 NA 3221 NA 2302 NA 1233 NA 
