Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3 
1743973200.0 16834.402 440 NA 1249 NA 830 NA 840 NA 
1743973200.0 16834.406 431 NA 1242 NA 833 NA 995 NA 
1743973200.0 16834.407 435 NA 1233 NA 833 NA 897 NA 
1743973200.0 16834.412 432 NA 1225 NA 844 NA 1028 NA 
1743973200.0 16850.407 425 NA 1256 NA 827 NA 976 NA 
1743973200.0 29634.402 465 NA 7954 NA 1674 NA 1871 NA 
1743973200.0 29634.403 457 NA 7953 NA 1669 NA 1874 NA 
1743973200.0 29634.404 460 NA 7968 NA 1708 NA 1997 NA 
1743973200.0 29634.406 466 NA 8032 NA 1679 NA 1871 NA 
1743973200.0 29661.402 506 280 7834 906 1998 1030 1990 1695 
1743973200.0 29834.402 1345 NA 8902 NA 4492 NA 2140 NA 
1743973200.0 29834.403 1334 NA 8888 NA 4410 NA 2106 NA 
1743973200.0 29834.404 1321 NA 8857 NA 4337 NA 2117 NA 
