Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1759957200.0 1.0 150 208 335 NA NA NA NA NA 247 289 516 NA NA NA NA NA 652 225 516 NA NA NA NA NA 402 201 581 NA NA NA NA NA 
1759957200.0 10002.0 NA 364 575 0 157 180 NA NA NA 463 823 0 227 270 NA NA NA 1050 1227 297 248 318 NA NA NA 549 1362 356 336 371 NA NA 
1759957200.0 10003.0 NA 359 588 0 160 179 NA NA NA 463 831 0 228 271 NA NA NA 1051 1376 281 213 352 NA NA NA 598 1406 350 253 433 NA NA 
1759957200.0 10005.0 NA 358 566 0 160 177 NA NA NA 471 819 0 221 267 NA NA NA 1085 1281 297 244 328 NA NA NA 597 1297 359 294 395 NA NA 
1759957200.0 10006.0 NA 361 569 0 156 176 NA NA NA 478 808 0 232 265 NA NA NA 694 1017 241 217 382 NA NA NA 367 939 271 276 487 NA NA 
1759957200.0 10007.0 NA 365 577 0 190 179 NA NA NA 461 818 0 309 267 NA NA NA 896 1296 268 231 332 NA NA NA 485 1298 340 301 381 NA NA 
1759957200.0 10008.0 NA 355 578 0 191 180 NA NA NA 465 845 0 302 269 NA NA NA 861 918 280 236 367 NA NA NA 545 885 331 269 421 NA NA 
1759957200.0 1001.3 NA 630 269 0 NA NA NA NA NA 908 423 0 NA NA NA NA NA 5550 431 184 NA NA NA NA NA 2440 481 270 NA NA NA NA 
1759957200.0 1002.5 NA 150 132 0 0 NA NA NA NA 237 203 0 0 NA NA NA NA 167 123 106 0 NA NA NA NA 292 190 219 0 NA NA NA 
1759957200.0 10023.0 NA 363 576 0 161 173 NA NA NA 467 817 0 227 268 NA NA NA 995 1282 252 220 367 NA NA NA 557 1220 274 258 438 NA NA 
1759957200.0 10024.0 NA 373 600 0 189 181 NA NA NA 460 852 0 301 266 NA NA NA 1102 1257 296 264 333 NA NA NA 565 1173 354 302 386 NA NA 
1759957200.0 10024.1 NA 371 334 0 NA NA NA NA NA 481 479 0 NA NA NA NA NA 695 433 190 NA NA NA NA NA 347 476 204 NA NA NA NA 
1759957200.0 10024.3 NA 360 311 0 NA NA NA NA NA 470 458 0 NA NA NA NA NA 703 393 156 NA NA NA NA NA 377 386 184 NA NA NA NA 
1759957200.0 10026.0 NA 381 598 0 163 182 NA NA NA 470 864 0 230 268 NA NA NA 695 1068 308 260 377 NA NA NA 358 947 370 321 462 NA NA 
1759957200.0 1003.0 NA 455 0 NA NA NA NA NA NA 748 0 NA NA NA NA NA NA 1289 121 NA NA NA NA NA NA 1301 163 NA NA NA NA NA 
1759957200.0 10042.0 NA 361 589 0 189 180 NA NA NA 478 844 0 308 270 NA NA NA 970 1363 302 245 352 NA NA NA 581 1297 361 305 377 NA NA 
1759957200.0 1005.0 NA 210 152 0 0 NA NA NA NA 381 249 0 0 NA NA NA NA 236 117 53 67 NA NA NA NA 431 159 72 125 NA NA NA 
1759957200.0 10059.0 NA 381 606 0 160 181 NA NA NA 476 862 0 228 274 NA NA NA 934 1385 275 224 382 NA NA NA 466 1223 331 279 432 NA NA 
1759957200.0 10071.0 NA 373 591 0 160 180 NA NA NA 464 834 0 231 271 NA NA NA 761 1310 295 258 340 NA NA NA 426 1356 347 312 434 NA NA 
1759957200.0 101.0 164 NA NA NA NA NA NA NA 303 NA NA NA NA NA NA NA 312 NA NA NA NA NA NA NA 256 NA NA NA NA NA NA NA 
