Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1746478800.0 149.0 125 NA 179 NA 2721 NA 4473 NA 
1746478800.0 160.4 137 NA 184 NA 9275 NA 3727 NA 
1746478800.0 161.2 137 NA 184 NA 9822 NA 3876 NA 
1746478800.0 161.4 136 NA 185 NA 6797 NA 5780 NA 
1746478800.0 2500.228 NA 267 NA 427 NA 10485 NA 3959 
1746478800.0 300.0 138 NA 213 NA 5587 NA 4708 NA 
1746478800.0 302.0 140 NA 207 NA 7632 NA 6286 NA 
1746478800.0 312.0 148 NA 212 NA 7147 NA 6264 NA 
1746478800.0 320.0 159 NA 224 NA 8749 NA 6226 NA 
1746478800.0 322.0 160 NA 224 NA 6037 NA 5804 NA 
1746478800.0 511.0 93 NA 125 NA 2840 NA 6071 NA 
1746478800.0 512.0 65 94 108 127 4207 114 6172 140 
1746478800.0 515.0 64 88 106 120 3550 94 3844 198 
1746478800.0 518.0 65 91 107 126 3564 91 2903 157 
1746478800.0 519.0 65 90 105 122 3644 88 3681 184 
1746478800.0 521.0 64 87 106 122 4254 73 5945 106 
1746478800.0 525.0 65 86 107 116 3639 70 2681 105 
1746478800.0 526.0 65 87 108 117 3542 77 2911 131 
1746478800.0 528.0 65 86 106 116 3649 72 3694 176 
1746478800.0 529.0 66 87 106 118 3563 71 2736 99 
1746478800.0 538.0 97 NA 139 NA 3707 NA 4077 NA 
