Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1626728400.0 102.0 213 NA 2097350 NA 1403 NA 3030 NA
1626728400.0 123.1 587 NA 2097530 NA 4131 NA 11681 NA
1626728400.0 123.2 598 NA 2097510 NA 4918 NA 12312 NA
1626728400.0 123.3 534 NA 2097490 NA 3459 NA 9158 NA
1626728400.0 124.1 580 NA 2097490 NA 3479 NA 5398 NA
1626728400.0 124.2 589 NA 2097530 NA 3794 NA 6273 NA
1626728400.0 124.4 590 NA 2097490 NA 3504 NA 6761 NA
1626728400.0 124.5 589 NA 2097490 NA 3613 NA 6745 NA
1626728400.0 124.6 545 NA 2097490 NA 3488 NA 5827 NA
1626728400.0 1325.6 NA 355 NA 2097530 NA 15367 NA 17714
1626728400.0 1325.61 NA 343 NA 2097520 NA 11353 NA 15601
1626728400.0 2017.8 903 NA 2097940 NA 2110 NA 4407 NA
1626728400.0 2018.8 864 NA 2097900 NA 2105 NA 4657 NA
1626728400.0 23461.97 1367 NA 2097730 NA 26296 NA 24903 NA
1626728400.0 250199.0 497 NA 2097420 NA 7397 NA 7295 NA
1626728400.0 250199.17 506 NA 2097410 NA 8042 NA 9316 NA
1626728400.0 250199.18 626 NA 2097440 NA 10558 NA 8293 NA
1626728400.0 250399.0 531 NA 2097620 NA 2705 NA 5211 NA
1626728400.0 250399.17 985 NA 2098000 NA 3626 NA 6410 NA
1626728400.0 250399.18 942 NA 2097960 NA 3701 NA 5396 NA
1626728400.0 500199.0 352 NA 2097390 NA 3558 NA 5075 NA
