Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1550527200.0 1.0 101 110 226 NA 199 552 403 NA 2179 460 956 NA 1479 731 1034 NA
1550527200.0 101.0 95 NA NA NA 161 NA NA NA 865 NA NA NA 1070 NA NA NA
1550527200.0 102.0 94 NA NA NA 161 NA NA NA 838 NA NA NA 1135 NA NA NA
1550527200.0 1040.1 NA 70 31 0 NA 133 76 0 NA 383 129 125 NA 517 249 437
1550527200.0 106.0 49 0 0 NA 105 0 0 NA 926 335 1540 NA 739 267 2255 NA
1550527200.0 10824.5 NA 284 162 0 NA 694 248 0 NA 2887 745 205 NA 2753 1019 415
1550527200.0 113.0 93 120 284 NA 209 552 490 NA 2214 695 1801 NA 1291 507 2206 NA
1550527200.0 1325.5 NA 178 0 NA NA 279 0 NA NA 4558 144 NA NA 5214 322 NA
1550527200.0 1325.7 NA 194 0 NA NA 302 0 NA NA 4241 125 NA NA 4260 259 NA
1550527200.0 1325.8 NA 191 0 NA NA 314 0 NA NA 3563 144 NA NA 2268 904 NA
1550527200.0 1329.1 NA 190 0 NA NA 308 0 NA NA 8109 152 NA NA 9136 212 NA
1550527200.0 135.8 154 NA NA NA 263 NA NA NA 784 NA NA NA 1665 NA NA NA
1550527200.0 136.733 NA 194 65 0 NA 303 129 0 NA 1382 527 443 NA 1423 617 678
1550527200.0 136.739 NA 103 368 0 NA 170 624 0 NA 866 21151 1162 NA 1084 9259 1329
1550527200.0 136.7611 NA 185 0 NA NA 293 0 NA NA 6801 232 NA NA 8650 1948 NA
1550527200.0 136.7802 NA 83 0 NA NA 135 0 NA NA 430 264 NA NA 1644 3070 NA
1550527200.0 2.0 107 119 241 NA 207 594 525 NA 3590 486 1307 NA 1533 476 1347 NA
1550527200.0 2018.8 204 NA NA NA 321 NA NA NA 871 NA NA NA 1654 NA NA NA
1550527200.0 250400.17 448 0 144 NA 829 0 226 NA 1792 261 901 NA 2045 309 1225 NA
1550527200.0 250402.17 439 0 153 NA 830 0 243 NA 1942 263 732 NA 2085 306 865 NA
1550527200.0 250406.17 441 0 140 NA 836 0 235 NA 1589 264 608 NA 2250 308 976 NA
1550527200.0 250407.0 318 0 142 NA 806 0 225 NA 1372 212 555 NA 1419 256 675 NA
1550527200.0 250407.17 375 0 147 NA 833 0 229 NA 1803 251 659 NA 2096 342 917 NA
1550527200.0 250408.0 394 0 154 NA 760 0 241 NA 1435 275 798 NA 1372 420 984 NA
1550527200.0 250409.0 370 0 155 NA 755 0 249 NA 2166 237 678 NA 1642 291 644 NA
1550527200.0 3.0 96 118 249 NA 198 594 452 NA 5652 459 1362 NA 2116 441 1161 NA
1550527200.0 4.25 NA 66 317 0 NA 125 564 0 NA 339 2973 805 NA 310 2423 1037
1550527200.0 4.26 NA 69 328 0 NA 118 524 0 NA 402 3613 778 NA 421 2620 970
1550527200.0 4.27 NA 72 327 0 NA 125 535 0 NA 475 3511 737 NA 435 2256 782
1550527200.0 4.28 NA 77 316 0 NA 131 504 0 NA 339 3440 2604 NA 534 3877 3088
1550527200.0 4.37 NA 69 327 0 NA 121 551 0 NA 379 4034 657 NA 312 2178 774
1550527200.0 4.41 NA 48 328 0 NA 99 527 0 NA 284 5225 671 NA 479 3223 861
1550527200.0 4.55 NA 48 345 0 NA 100 565 0 NA 294 7639 613 NA 351 3159 678
1550527200.0 4.57 NA 70 351 0 NA 116 560 0 NA 383 7338 633 NA 420 3396 729
1550527200.0 4.64 NA 48 348 0 NA 97 546 0 NA 263 6528 678 NA 242 3150 822
1550527200.0 4.65 NA 38 353 0 NA 101 626 0 NA 283 8820 614 NA 319 3609 735
1550527200.0 4.67 NA 70 349 0 NA 118 549 0 NA 407 7519 672 NA 410 3673 847
1550527200.0 4.77 NA 75 351 0 NA 121 580 0 NA 381 7833 641 NA 324 3169 851
1550527200.0 5.2 246 0 NA NA 733 0 NA NA 1804 251 NA NA 2325 417 NA NA
1550527200.0 5.3 256 0 NA NA 784 0 NA NA 1209 242 NA NA 1281 327 NA NA
1550527200.0 500199.0 247 NA NA NA 615 NA NA NA 2887 NA NA NA 3552 NA NA NA
1550527200.0 500200.1 103 224 259 NA 181 617 487 NA 2627 1166 2147 NA 1210 883 1737 NA
1550527200.0 555.0 22 46 0 NA 67 93 0 NA 1243 174 118 NA 2909 243 240 NA
1550527200.0 560.0 38 0 NA NA 88 0 NA NA 180 126 NA NA 378 355 NA NA
1550527200.0 561.0 39 0 NA NA 88 0 NA NA 172 143 NA NA 309 840 NA NA
1550527200.0 562.0 21 44 0 NA 67 94 0 NA 332 193 137 NA 846 412 217 NA
1550527200.0 6.0 NA 126 286 0 NA 603 481 0 NA 1648 2532 809 NA 698 3391 1248
