Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766440800.0 34434.4021 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1766440800.0 34434.403 658 421 0 2057 1173 0 849 477 85 526 380 99 
1766440800.0 34434.404 692 243 NA 2027 893 NA 837 220 NA 495 272 NA 
1766440800.0 34434.406 694 447 0 2018 1165 0 850 479 82 517 372 96 
1766440800.0 34434.612 289 263 0 419 836 0 422 348 100 240 228 114 
1766440800.0 34434.704 644 408 0 1383 1185 0 854 447 96 520 389 115 
1766440800.0 34461.402 635 365 0 1931 969 0 728 385 59 453 360 74 
1766440800.0 34461.751 631 0 NA 1310 0 NA 809 67 NA 480 86 NA 
1766440800.0 34634.402 1582 861 0 3397 1755 0 5287 1499 99 1881 678 112 
1766440800.0 34634.4021 0 NA NA 0 NA NA 0 NA NA 0 NA NA 
1766440800.0 34634.403 1587 867 0 3355 1753 0 5164 1480 107 1892 675 121 
1766440800.0 34634.404 1535 249 NA 3292 915 NA 5222 221 NA 1844 263 NA 
1766440800.0 34634.704 1567 811 0 2777 1790 0 5306 1722 116 1926 686 136 
1766440800.0 34634.751 1444 0 NA 3068 0 NA 5614 82 NA 1891 97 NA 
