Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1766354400.0 141.044406 NA 198 211 0 NA 297 773 0 NA 253 524 50 NA 138 233 65 
1766354400.0 141.044407 NA 198 222 0 NA 302 790 0 NA 250 524 59 NA 135 237 75 
1766354400.0 141.044408 NA 197 164 NA NA 300 698 NA NA 250 85 NA NA 134 92 NA 
1766354400.0 141.044412 NA 197 188 0 NA 302 724 0 NA 246 175 55 NA 133 157 70 
1766354400.0 141.044413 NA 197 191 0 NA 301 730 0 NA 253 211 59 NA 141 159 75 
1766354400.0 141.044414 NA 196 114 NA NA 295 612 NA NA 255 62 NA NA 139 83 NA 
1766354400.0 141.044422 NA 197 197 0 NA 300 716 0 NA 250 221 52 NA 136 153 67 
1766354400.0 141.044423 NA 197 192 0 NA 296 718 0 NA 247 200 59 NA 134 158 74 
1766354400.0 141.044424 NA 196 115 NA NA 304 610 NA NA 247 60 NA NA 134 74 NA 
1766354400.0 141.044483 NA 288 0 NA NA 882 0 NA NA 495 82 NA NA 248 98 NA 
1766354400.0 160.03502 116 221 101 492 169 331 159 1092 747 138 74 486 511 130 113 467 
1766354400.0 17034.402 NA 858 311 0 NA 1687 877 0 NA 2174 337 92 NA 974 278 107 
1766354400.0 17034.403 NA 878 317 0 NA 1682 892 0 NA 2061 338 101 NA 957 270 118 
1766354400.0 17034.406 NA 862 356 0 NA 1703 957 0 NA 2154 419 103 NA 983 289 118 
1766354400.0 17034.412 NA 853 507 0 NA 1692 1146 0 NA 2054 585 58 NA 968 421 74 
1766354400.0 17034.422 NA 915 527 0 NA 1727 1150 0 NA 2238 560 51 NA 1035 423 65 
1766354400.0 17034.423 NA 844 509 0 NA 1710 1153 0 NA 2047 525 52 NA 966 374 68 
1766354400.0 18434.402 NA 522 266 0 NA 1198 835 0 NA 579 242 83 NA 422 234 97 
1766354400.0 18434.403 NA 522 275 0 NA 1209 845 0 NA 574 247 89 NA 398 229 104 
1766354400.0 18434.404 NA 521 188 NA NA 1155 726 NA NA 565 124 NA NA 380 137 NA 
1766354400.0 18434.406 NA 520 267 0 NA 1199 836 0 NA 564 239 88 NA 386 226 103 
1766354400.0 18434.407 NA 522 275 0 NA 1200 853 0 NA 568 245 90 NA 392 225 107 
1766354400.0 18434.408 NA 518 188 NA NA 1194 723 NA NA 563 118 NA NA 380 134 NA 
1766354400.0 18434.412 NA 524 242 0 NA 1196 795 0 NA 573 221 57 NA 384 216 70 
1766354400.0 18434.413 NA 521 243 0 NA 1212 794 0 NA 566 222 56 NA 382 219 71 
1766354400.0 18434.422 NA 519 235 0 NA 1201 776 0 NA 558 217 50 NA 388 217 65 
1766354400.0 18434.423 NA 519 240 0 NA 1196 779 0 NA 566 217 53 NA 392 207 68 
1766354400.0 18434.424 NA 523 195 NA NA 1154 709 NA NA 563 151 NA NA 394 157 NA 
1766354400.0 18450.402 NA 516 261 0 NA 1189 834 0 NA 552 226 80 NA 392 225 99 
1766354400.0 18450.403 NA 503 270 0 NA 1187 836 0 NA 558 233 86 NA 383 229 100 
1766354400.0 18450.404 NA 517 188 NA NA 1153 717 NA NA 552 117 NA NA 392 139 NA 
1766354400.0 18450.406 NA 504 260 0 NA 1167 819 0 NA 549 228 83 NA 388 218 98 
1766354400.0 18450.407 NA 515 270 0 NA 1193 840 0 NA 553 233 84 NA 381 231 98 
1766354400.0 18450.408 NA 514 188 NA NA 1187 716 NA NA 558 114 NA NA 385 135 NA 
1766354400.0 18461.402 NA 484 248 0 NA 1151 794 0 NA 521 214 66 NA 384 223 81 
1766354400.0 18634.402 NA 701 295 0 NA 1450 857 0 NA 1404 295 90 NA 753 256 106 
1766354400.0 18634.403 NA 697 304 0 NA 1444 869 0 NA 1357 296 97 NA 731 255 111 
1766354400.0 18634.404 NA 703 189 NA NA 1451 721 NA NA 1389 120 NA NA 751 135 NA 
1766354400.0 18634.406 NA 697 297 0 NA 1465 873 0 NA 1400 303 99 NA 756 250 114 
1766354400.0 18634.407 NA 704 308 0 NA 1462 876 0 NA 1395 315 100 NA 743 251 114 
1766354400.0 18634.408 NA 696 190 NA NA 1430 725 NA NA 1384 120 NA NA 756 137 NA 
1766354400.0 18634.412 NA 706 402 0 NA 1459 977 0 NA 1370 423 56 NA 759 374 70 
1766354400.0 18634.413 NA 699 408 0 NA 1451 994 0 NA 1362 430 57 NA 743 364 71 
1766354400.0 18634.422 NA 721 391 0 NA 1468 1003 0 NA 1410 395 51 NA 747 342 65 
1766354400.0 18634.423 NA 692 386 0 NA 1447 962 0 NA 1385 396 51 NA 747 340 64 
1766354400.0 18634.424 NA 707 198 NA NA 1410 714 NA NA 1390 154 NA NA 741 155 NA 
1766354400.0 18650.402 NA 686 287 0 NA 1426 847 0 NA 1333 277 87 NA 719 249 101 
