Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1748984400.0 120.0 123 185 388 182 264 537 220 149 633 242 141 713 
1748984400.0 128.0 120 186 388 172 253 554 213 151 640 231 184 776 
1748984400.0 129.0 122 186 349 183 257 563 216 153 642 233 178 710 
1748984400.0 130.0 124 186 390 178 261 564 233 153 647 240 165 780 
1748984400.0 2500.001 NA 273 0 NA 415 0 NA 17105 75 NA 7224 124 
1748984400.0 2500.237 NA 171 NA NA 267 NA NA 3507 NA NA 1121 NA 
1748984400.0 2500.331 NA 243 NA NA 341 NA NA 511 NA NA 382 NA 
1748984400.0 29634.755 NA 606 NA NA 781 NA NA 741 NA NA 644 NA 
1748984400.0 29634.757 NA 575 NA NA 797 NA NA 747 NA NA 619 NA 
1748984400.0 29634.9 NA 589 NA NA 771 NA NA 675 NA NA 721 NA 
1748984400.0 33234.0 172 580 NA 230 770 NA 1983 650 NA 1518 568 NA 
1748984400.0 34034.0 192 0 NA 253 0 NA 2062 0 NA 1630 0 NA 
1748984400.0 4008.0 125 197 413 186 275 567 302 123 663 358 281 777 
