Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1751835600.0 106.0 117 0 0 NA 172 0 0 NA 230 65 617 NA 231 97 657 NA 
1751835600.0 108.0 154 193 406 NA 240 265 550 NA 914 180 803 NA 505 191 949 NA 
1751835600.0 109.0 158 191 407 NA 243 264 551 NA 904 178 781 NA 453 179 807 NA 
1751835600.0 113.0 158 190 401 NA 238 272 566 NA 714 175 741 NA 383 199 857 NA 
1751835600.0 115.0 156 191 401 NA 239 268 545 NA 769 178 766 NA 399 187 952 NA 
1751835600.0 116.0 162 193 406 NA 243 274 568 NA 778 177 760 NA 420 169 821 NA 
1751835600.0 118.0 162 194 412 NA 239 269 587 NA 926 182 828 NA 519 182 950 NA 
1751835600.0 120.0 121 186 387 NA 184 262 541 NA 224 156 679 NA 317 156 814 NA 
1751835600.0 121.0 159 194 412 NA 244 271 560 NA 1032 186 835 NA 470 196 1060 NA 
1751835600.0 125.0 141 193 402 NA 251 267 576 NA 791 179 741 NA 461 196 811 NA 
1751835600.0 133.0 155 192 412 NA 249 272 568 NA 1021 181 858 NA 511 189 1020 NA 
1751835600.0 134.701 NA 113 429 0 NA 185 609 0 NA 74 1740 142 NA 102 1007 181 
1751835600.0 138.4 NA 408 0 NA NA 635 0 NA NA 688 156 NA NA 530 207 NA 
1751835600.0 144.6 NA 413 NA NA NA 553 NA NA NA 1227 NA NA NA 1154 NA NA 
1751835600.0 2500.3301 NA 251 NA NA NA 344 NA NA NA 562 NA NA NA 461 NA NA 
1751835600.0 2500.3302 NA 261 NA NA NA 359 NA NA NA 628 NA NA NA 433 NA NA 
1751835600.0 2500.3303 NA 286 NA NA NA 392 NA NA NA 1867 NA NA NA 883 NA NA 
1751835600.0 2500.3306 NA 261 NA NA NA 366 NA NA NA 601 NA NA NA 414 NA NA 
1751835600.0 2500.3308 NA 296 NA NA NA 446 NA NA NA 5899 NA NA NA 2267 NA NA 
1751835600.0 2500.9001 NA 197 NA NA NA 289 NA NA NA 513 NA NA NA 569 NA NA 
1751835600.0 2500.9002 NA 161 NA NA NA 264 NA NA NA 537 NA NA NA 412 NA NA 
1751835600.0 2500.9101 91 111 NA NA 124 191 NA NA 90 128 NA NA 98 159 NA NA 
1751835600.0 2500.9102 66 94 111 NA 108 124 192 NA 3369 114 119 NA 1429 104 127 NA 
1751835600.0 2500.9103 64 95 112 NA 105 129 196 NA 439 119 124 NA 218 95 135 NA 
1751835600.0 29634.759 NA 665 NA NA NA 853 NA NA NA 1092 NA NA NA 829 NA NA 
1751835600.0 29634.771 NA 620 NA NA NA 873 NA NA NA 1081 NA NA NA 818 NA NA 
1751835600.0 29634.772 NA 694 NA NA NA 909 NA NA NA 1174 NA NA NA 784 NA NA 
1751835600.0 29861.97 1061 NA NA NA 1611 NA NA NA 3565 NA NA NA 1824 NA NA NA 
1751835600.0 34034.0 189 0 NA NA 253 0 NA NA 2056 0 NA NA 1161 0 NA NA 
1751835600.0 4002.0 NA 223 426 NA NA 309 583 NA NA 657 1227 NA NA 300 961 NA 
1751835600.0 4003.0 NA 224 432 NA NA 304 582 NA NA 703 1364 NA NA 326 958 NA 
1751835600.0 4007.0 117 0 0 NA 172 0 0 NA 232 63 598 NA 231 156 829 NA 
