Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1750021200.0 2500.227 NA 208 NA 334 NA 5932 NA 9561 
1750021200.0 2500.228 NA 321 NA 501 NA 27616 NA 17249 
1750021200.0 2500.234 NA 328 NA 455 NA 8467 NA 8516 
1750021200.0 2500.324 NA 319 NA 442 NA 7140 NA 8430 
1750021200.0 2500.325 NA 349 NA 506 NA 7687 NA 3016 
1750021200.0 2500.328 NA 315 NA 478 NA 9190 NA 10826 
1750021200.0 2500.329 NA 302 NA 453 NA 7515 NA 8754 
1750021200.0 2500.335 NA 310 NA 421 NA 8456 NA 8567 
1750021200.0 2500.338 NA 287 NA 429 NA 5780 NA 9687 
1750021200.0 34034.0 194 0 256 0 1999 0 6776 0 
