Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1786006800.0 106.0 113 0 0 177 0 0 316 77 754 407 148 1154 
1786006800.0 120.0 117 174 358 190 270 507 261 224 856 360 307 1132 
1786006800.0 122.0 120 165 350 194 256 514 290 184 805 418 291 1131 
1786006800.0 129.0 112 173 360 179 265 515 278 213 859 466 298 1203 
1786006800.0 130.0 84 173 361 180 270 504 293 216 979 449 320 1407 
1786006800.0 144.6 NA 388 NA NA 523 NA NA 1420 NA NA 1426 NA 
1786006800.0 2500.1502 NA 133 NA NA 249 NA NA 8891 NA NA 10647 NA 
1786006800.0 2500.1504 NA 134 NA NA 253 NA NA 11513 NA NA 12340 NA 
1786006800.0 2500.231 NA 98 NA NA 160 NA NA 3479 NA NA 2109 NA 
1786006800.0 2500.3312 NA 98 NA NA 159 NA NA 4591 NA NA 2917 NA 
1786006800.0 2500.4301 NA 72 NA NA 144 NA NA 7406 NA NA 8366 NA 
