Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1789981200.0 144.6 NA 337 NA 516 NA 1448 NA 1643 
1789981200.0 2500.1502 NA 150 NA 251 NA 7260 NA 12017 
1789981200.0 2500.1504 NA 150 NA 247 NA 9546 NA 14993 
1789981200.0 2500.2207 NA 190 NA 302 NA 5873 NA 3489 
1789981200.0 2500.2208 NA 291 NA 451 NA 26597 NA 23154 
1789981200.0 2500.2308 NA 321 NA 492 NA 19821 NA 17768 
1789981200.0 2500.2309 NA 322 NA 521 NA 19834 NA 17660 
1789981200.0 2500.231 NA 89 NA 160 NA 3447 NA 2104 
1789981200.0 2500.3205 NA 306 NA 495 NA 8479 NA 3302 
1789981200.0 2500.3208 NA 286 NA 467 NA 9029 NA 6539 
1789981200.0 2500.3312 NA 88 NA 159 NA 3980 NA 2574 
1789981200.0 2500.4301 NA 97 NA 146 NA 5920 NA 7461 
1789981200.0 250400.17 446 NA 610 NA 381 NA 523 NA 
1789981200.0 250400.18 468 NA 627 NA 382 NA 541 NA 
1789981200.0 250402.17 470 NA 634 NA 369 NA 589 NA 
1789981200.0 250402.18 462 NA 621 NA 379 NA 580 NA 
1789981200.0 250403.17 470 NA 623 NA 360 NA 480 NA 
1789981200.0 250403.18 471 NA 605 NA 381 NA 523 NA 
1789981200.0 250405.17 471 NA 601 NA 354 NA 454 NA 
1789981200.0 250405.18 456 NA 621 NA 380 NA 626 NA 
1789981200.0 250406.17 479 NA 624 NA 357 NA 478 NA 
1789981200.0 250406.18 463 NA 611 NA 377 NA 498 NA 
1789981200.0 250408.17 452 NA 624 NA 369 NA 486 NA 
1789981200.0 250408.18 471 NA 630 NA 378 NA 542 NA 
1789981200.0 250409.18 458 NA 625 NA 391 NA 562 NA 
