Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1784412000.0 1.0 161 211 315 NA NA NA NA NA 243 293 429 NA NA NA NA NA 763 255 584 NA NA NA NA NA 668 339 772 NA NA NA NA NA 
1784412000.0 1000.0 NA 389 280 0 154 NA NA NA NA 528 352 0 225 NA NA NA NA 1014 251 113 228 NA NA NA NA 786 293 129 221 NA NA NA 
1784412000.0 10003.0 149 347 579 0 208 184 NA NA 214 443 760 0 278 278 NA NA 1997 243 719 167 279 207 NA NA 944 298 767 197 349 287 NA NA 
1784412000.0 1001.2 NA 626 399 0 0 0 0 NA NA 815 528 0 0 0 0 NA NA 4169 431 44 54 46 53 NA NA 1541 397 58 90 74 83 NA 
1784412000.0 1002.0 NA 441 176 NA NA NA NA NA NA 576 217 NA NA NA NA NA NA 1184 144 NA NA NA NA NA NA 972 153 NA NA NA NA NA 
1784412000.0 10024.0 152 359 600 0 240 189 NA NA 203 477 773 0 346 281 NA NA 950 261 814 186 285 208 NA NA 522 292 772 228 353 227 NA NA 
1784412000.0 1003.0 NA 444 0 NA NA NA NA NA NA 683 0 NA NA NA NA NA NA 1407 139 NA NA NA NA NA NA 1158 162 NA NA NA NA NA 
1784412000.0 1005.0 NA 218 155 0 0 NA NA NA NA 378 244 0 0 NA NA NA NA 364 202 48 67 NA NA NA NA 578 286 62 107 NA NA NA 
1784412000.0 10059.0 159 362 596 0 213 188 NA NA 220 475 756 0 282 285 NA NA 3453 366 1343 271 386 280 NA NA 1446 397 1314 371 485 300 NA NA 
1784412000.0 10071.0 156 357 588 0 211 185 NA NA 205 457 750 0 285 273 NA NA 1019 254 806 181 285 208 NA NA 490 232 773 203 360 250 NA NA 
1784412000.0 101.0 183 NA NA NA NA NA NA NA 305 NA NA NA NA NA NA NA 420 NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA 
1784412000.0 1010.0 NA 95 117 0 NA NA NA NA NA 161 176 0 NA NA NA NA NA 167 189 81 NA NA NA NA NA 262 199 125 NA NA NA NA 
1784412000.0 102.0 180 NA NA NA NA NA NA NA 287 NA NA NA NA NA NA NA 358 NA NA NA NA NA NA NA 290 NA NA NA NA NA NA NA 
1784412000.0 103.0 125 0 0 NA NA NA NA NA 184 0 0 NA NA NA NA NA 282 207 746 NA NA NA NA NA 447 329 1139 NA NA NA NA NA 
1784412000.0 1046.0 NA 141 135 0 NA NA NA NA NA 217 193 0 NA NA NA NA NA 291 220 36 NA NA NA NA NA 398 236 68 NA NA NA NA 
1784412000.0 1047.0 NA 138 149 0 NA NA NA NA NA 215 218 0 NA NA NA NA NA 302 248 40 NA NA NA NA NA 401 246 71 NA NA NA NA 
1784412000.0 1048.0 NA 143 140 0 NA NA NA NA NA 226 210 0 NA NA NA NA NA 316 278 35 NA NA NA NA NA 485 279 70 NA NA NA NA 
1784412000.0 105.0 168 223 143 NA NA NA NA NA 248 317 213 NA NA NA NA NA 710 337 302 NA NA NA NA NA 571 430 400 NA NA NA NA NA 
1784412000.0 1052.0 NA 222 158 0 NA NA NA NA NA 378 243 0 NA NA NA NA NA 291 214 40 NA NA NA NA NA 364 228 73 NA NA NA NA 
1784412000.0 106.0 129 0 0 NA NA NA NA NA 182 0 0 NA NA NA NA NA 288 175 682 NA NA NA NA NA 431 298 963 NA NA NA NA NA 
1784412000.0 10803.0 150 339 570 0 207 183 NA NA 213 435 747 0 278 271 NA NA 2068 250 734 169 280 207 NA NA 912 231 766 203 348 290 NA NA 
1784412000.0 10804.31 128 329 550 0 206 180 NA NA 183 425 739 0 280 264 NA NA 291 321 978 195 321 303 NA NA 511 528 2391 331 482 409 NA NA 
1784412000.0 10805.31 130 330 549 0 206 182 NA NA 183 436 755 0 280 272 NA NA 374 333 1025 200 322 272 NA NA 576 515 2613 305 484 431 NA NA 
1784412000.0 10823.0 146 341 570 0 207 181 NA NA 194 422 753 0 268 265 NA NA 596 252 732 170 276 205 NA NA 404 243 786 189 350 288 NA NA 
1784412000.0 10824.0 151 349 589 0 240 185 NA NA 202 434 760 0 352 282 NA NA 983 271 826 184 292 207 NA NA 482 254 918 217 367 222 NA NA 
1784412000.0 10824.6 152 351 593 0 239 187 NA NA 200 447 769 0 353 280 NA NA 949 270 810 184 289 207 NA NA 488 247 752 217 364 237 NA NA 
1784412000.0 10824.8 152 351 593 0 240 189 NA NA 205 430 759 0 353 283 NA NA 926 269 826 183 285 209 NA NA 440 303 770 215 347 236 NA NA 
1784412000.0 10826.0 152 351 590 0 213 185 NA NA 209 441 782 0 272 273 NA NA 1792 359 1141 218 366 278 NA NA 1009 397 1486 323 454 301 NA NA 
1784412000.0 10871.0 153 349 589 0 212 186 NA NA 200 444 795 0 280 280 NA NA 1003 263 832 181 284 210 NA NA 479 243 941 202 350 242 NA NA 
1784412000.0 110.0 137 222 428 NA NA NA NA NA 187 301 576 NA NA NA NA NA 243 222 667 NA NA NA NA NA 217 261 787 NA NA NA NA NA 
1784412000.0 111.0 132 217 422 NA NA NA NA NA 212 300 564 NA NA NA NA NA 349 227 755 NA NA NA NA NA 474 314 1034 NA NA NA NA NA 
