Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1764799200.0 1002.5 NA 151 137 0 0 NA NA NA NA 242 212 0 0 NA NA NA NA 153 103 123 63 NA NA NA NA 227 119 137 76 NA NA NA 
1764799200.0 1003.0 NA 394 0 NA NA NA NA NA NA 672 0 NA NA NA NA NA NA 1514 151 NA NA NA NA NA NA 1085 176 NA NA NA NA NA 
1764799200.0 1005.0 NA 217 156 0 0 NA NA NA NA 384 261 0 0 NA NA NA NA 249 105 40 62 NA NA NA NA 488 145 50 133 NA NA NA 
1764799200.0 10059.0 NA 328 564 0 162 195 NA NA NA 434 788 0 235 292 NA NA NA 595 1146 262 199 292 NA NA NA 308 921 287 272 298 NA NA 
1764799200.0 101.0 185 NA NA NA NA NA NA NA 315 NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA 277 NA NA NA NA NA NA NA 
1764799200.0 1010.0 NA 85 106 0 NA NA NA NA NA 155 177 0 NA NA NA NA NA 75 102 87 NA NA NA NA NA 138 115 109 NA NA NA NA 
1764799200.0 102.0 177 NA NA NA NA NA NA NA 291 NA NA NA NA NA NA NA 341 NA NA NA NA NA NA NA 296 NA NA NA NA NA NA NA 
1764799200.0 103.0 123 169 374 NA NA NA NA NA 206 257 543 NA NA NA NA NA 346 124 714 NA NA NA NA NA 412 164 874 NA NA NA NA NA 
1764799200.0 1040.1 NA 129 82 0 NA NA NA NA NA 216 145 0 NA NA NA NA NA 186 64 60 NA NA NA NA NA 317 83 71 NA NA NA NA 
1764799200.0 1041.0 NA 125 92 0 NA NA NA NA NA 211 156 0 NA NA NA NA NA 123 66 32 NA NA NA NA NA 172 77 44 NA NA NA NA 
1764799200.0 1042.0 NA 128 87 0 NA NA NA NA NA 216 152 0 NA NA NA NA NA 260 74 33 NA NA NA NA NA 532 81 69 NA NA NA NA 
