Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 
1743454800.0 10224.15 NA 503 742 0 215 NA NA NA 686 1022 0 311 NA NA NA 1257 1375 195 318 NA NA NA 648 925 208 307 NA NA 
1743454800.0 111.0 137 185 397 NA NA NA NA 213 263 558 NA NA NA NA 432 161 913 NA NA NA NA 429 171 903 NA NA NA NA 
1743454800.0 123.1 410 NA NA NA NA NA NA 545 NA NA NA NA NA NA 515 NA NA NA NA NA NA 476 NA NA NA NA NA NA 
1743454800.0 123.2 414 NA NA NA NA NA NA 545 NA NA NA NA NA NA 566 NA NA NA NA NA NA 456 NA NA NA NA NA NA 
1743454800.0 123.3 332 NA NA NA NA NA NA 433 NA NA NA NA NA NA 350 NA NA NA NA NA NA 345 NA NA NA NA NA NA 
1743454800.0 124.1 395 NA NA NA NA NA NA 525 NA NA NA NA NA NA 452 NA NA NA NA NA NA 468 NA NA NA NA NA NA 
1743454800.0 124.2 407 NA NA NA NA NA NA 550 NA NA NA NA NA NA 503 NA NA NA NA NA NA 491 NA NA NA NA NA NA 
1743454800.0 124.4 397 NA NA NA NA NA NA 523 NA NA NA NA NA NA 441 NA NA NA NA NA NA 500 NA NA NA NA NA NA 
1743454800.0 124.5 404 NA NA NA NA NA NA 540 NA NA NA NA NA NA 473 NA NA NA NA NA NA 423 NA NA NA NA NA NA 
1743454800.0 124.6 332 NA NA NA NA NA NA 451 NA NA NA NA NA NA 472 NA NA NA NA NA NA 474 NA NA NA NA NA NA 
1743454800.0 126.0 127 187 390 NA NA NA NA 198 267 535 NA NA NA NA 518 197 889 NA NA NA NA 392 218 894 NA NA NA NA 
1743454800.0 129.0 121 185 392 NA NA NA NA 175 263 541 NA NA NA NA 246 179 933 NA NA NA NA 263 184 922 NA NA NA NA 
1743454800.0 130.0 121 184 392 NA NA NA NA 186 257 556 NA NA NA NA 273 209 885 NA NA NA NA 368 186 860 NA NA NA NA 
1743454800.0 136.901 NA 273 257 270 151 262 278 NA 425 389 355 218 399 417 NA 3624 802 559 150 332 480 NA 5985 1484 797 253 459 603 
1743454800.0 136.902 NA 277 254 261 151 262 281 NA 408 401 356 218 399 396 NA 3077 718 703 152 317 479 NA 5352 1449 1164 254 542 565 
1743454800.0 136.903 NA 305 301 338 161 297 298 NA 491 444 447 230 445 447 NA 4731 2110 1992 354 604 815 NA 8057 3035 2607 389 928 1140 
1743454800.0 136.904 NA 306 291 324 158 300 296 NA 453 432 440 225 413 428 NA 4442 1283 1401 291 475 616 NA 7766 1992 1895 430 617 753 
1743454800.0 141.009 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 63 1353 339 NA NA NA NA 81 1435 365 NA NA NA 
1743454800.0 144.6 NA 415 NA NA NA NA NA NA 551 NA NA NA NA NA NA 1632 NA NA NA NA NA NA 1671 NA NA NA NA NA 
1743454800.0 180.1 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 2941 NA NA NA NA NA NA 1354 NA NA NA NA NA NA 
1743454800.0 181.1 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 3708 NA NA NA NA NA NA 1749 NA NA NA NA NA NA 
1743454800.0 182.1 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 3893 NA NA NA NA NA NA 1654 NA NA NA NA NA NA 
1743454800.0 24034.0 NA 545 626 0 248 NA NA NA 691 842 0 336 NA NA NA 744 1147 214 424 NA NA NA 526 995 247 397 NA NA 
1743454800.0 24834.911 172 633 690 0 251 NA NA 230 802 869 0 358 NA NA 4788 2962 2747 858 644 NA NA 3783 3127 2454 1173 789 NA NA 
1743454800.0 2500.224 NA 256 NA NA NA NA NA NA 366 NA NA NA NA NA NA 7186 NA NA NA NA NA NA 2166 NA NA NA NA NA 
1743454800.0 2500.225 NA 279 NA NA NA NA NA NA 421 NA NA NA NA NA NA 10418 NA NA NA NA NA NA 3800 NA NA NA NA NA 
1743454800.0 2500.228 NA 250 NA NA NA NA NA NA 395 NA NA NA NA NA NA 11245 NA NA NA NA NA NA 4906 NA NA NA NA NA 
1743454800.0 2500.236 NA 251 NA NA NA NA NA NA 350 NA NA NA NA NA NA 649 NA NA NA NA NA NA 453 NA NA NA NA NA 
1743454800.0 2500.238 NA 264 NA NA NA NA NA NA 398 NA NA NA NA NA NA 5634 NA NA NA NA NA NA 2112 NA NA NA NA NA 
1743454800.0 2500.901 NA 146 NA NA NA NA NA NA 236 NA NA NA NA NA NA 464 NA NA NA NA NA NA 383 NA NA NA NA NA 
1743454800.0 2500.902 NA 136 NA NA NA NA NA NA 225 NA NA NA NA NA NA 560 NA NA NA NA NA NA 413 NA NA NA NA NA 
1743454800.0 250399.0 307 NA NA NA NA NA NA 431 NA NA NA NA NA NA 378 NA NA NA NA NA NA 329 NA NA NA NA NA NA 
1743454800.0 250399.18 375 NA NA NA NA NA NA 491 NA NA NA NA NA NA 496 NA NA NA NA NA NA 425 NA NA NA NA NA NA 
1743454800.0 250400.0 478 0 232 NA NA NA NA 623 0 324 NA NA NA NA 491 107 341 NA NA NA NA 593 152 354 NA NA NA NA 
