Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1761037200.0 1.0 150 180 289 NA NA NA 245 268 458 NA NA NA 644 172 581 NA NA NA 431 164 721 NA NA NA 
1761037200.0 10224.15 NA 482 787 0 200 NA NA 707 1050 0 309 NA NA 1309 1521 216 344 NA NA 615 1319 264 312 NA 
1761037200.0 103.0 118 0 0 NA NA NA 175 0 0 NA NA NA 241 63 614 NA NA NA 221 73 663 NA NA NA 
1761037200.0 10424.0 NA 260 513 0 NA NA NA 380 751 0 NA NA NA 182 831 196 NA NA NA 168 819 218 NA NA 
1761037200.0 106.0 109 0 0 NA NA NA 178 0 0 NA NA NA 247 61 601 NA NA NA 313 71 609 NA NA NA 
1761037200.0 107.0 125 180 381 NA NA NA 253 277 574 NA NA NA 963 197 949 NA NA NA 481 189 1104 NA NA NA 
1761037200.0 108.0 153 179 388 NA NA NA 255 276 567 NA NA NA 834 169 764 NA NA NA 433 183 873 NA NA NA 
1761037200.0 10804.31 NA 292 501 0 151 175 NA 402 757 0 228 280 NA 543 764 184 180 258 NA 289 921 258 278 308 
1761037200.0 10805.31 NA 295 504 0 153 180 NA 412 718 0 232 275 NA 539 760 187 164 258 NA 299 919 243 192 316 
1761037200.0 11.0 NA 197 375 0 128 NA NA 299 548 0 197 NA NA 586 816 203 133 NA NA 263 809 236 170 NA 
1761037200.0 110.0 118 173 372 NA NA NA 186 267 535 NA NA NA 260 172 733 NA NA NA 257 174 752 NA NA NA 
1761037200.0 11024.0 NA 565 827 0 180 NA NA 795 1206 0 292 NA NA 1771 1862 219 256 NA NA 747 1235 250 281 NA 
1761037200.0 11024.6 NA 545 863 0 174 NA NA 776 1182 0 281 NA NA 1835 1838 220 252 NA NA 827 1062 272 278 NA 
1761037200.0 11025.0 NA 553 838 0 176 NA NA 743 1141 0 291 NA NA 1745 1772 215 269 NA NA 764 1139 249 344 NA 
1761037200.0 111.0 126 174 375 NA NA NA 220 268 558 NA NA NA 455 138 729 NA NA NA 354 144 776 NA NA NA 
1761037200.0 11224.0 NA 272 511 0 NA NA NA 364 738 0 NA NA NA 191 844 201 NA NA NA 162 733 227 NA NA 
1761037200.0 113.0 142 178 381 NA NA NA 248 272 555 NA NA NA 775 196 838 NA NA NA 470 239 1048 NA NA NA 
1761037200.0 114.0 147 181 381 NA NA NA 245 273 568 NA NA NA 730 194 937 NA NA NA 403 239 1034 NA NA NA 
1761037200.0 115.0 149 183 384 NA NA NA 247 272 552 NA NA NA 852 208 986 NA NA NA 470 188 1165 NA NA NA 
1761037200.0 116.0 104 183 382 NA NA NA 249 272 570 NA NA NA 946 239 953 NA NA NA 455 260 1216 NA NA NA 
1761037200.0 11634.601 NA 313 104 564 0 NA NA 435 172 844 0 NA NA 533 50 914 200 NA NA 267 57 949 222 NA 
1761037200.0 11634.91 NA 305 559 0 185 NA NA 441 838 0 315 NA NA 579 941 207 155 NA NA 281 972 236 187 NA 
1761037200.0 11640.0 NA 297 539 0 154 NA NA 412 830 0 233 NA NA 529 830 201 137 NA NA 253 949 234 158 NA 
1761037200.0 118.0 153 181 396 NA NA NA 249 272 572 NA NA NA 1245 217 982 NA NA NA 552 234 1033 NA NA NA 
1761037200.0 11834.19 NA 658 1042 0 NA NA NA 902 1484 0 NA NA NA 2155 2680 226 NA NA NA 990 1491 258 NA NA 
1761037200.0 11846.0 NA 615 1009 0 NA NA NA 872 1381 0 NA NA NA 2090 2272 219 NA NA NA 1040 1320 250 NA NA 
1761037200.0 120.0 122 181 377 NA NA NA 189 267 547 NA NA NA 230 161 723 NA NA NA 222 152 866 NA NA NA 
1761037200.0 121.0 141 189 389 NA NA NA 249 274 560 NA NA NA 1133 218 993 NA NA NA 602 198 1080 NA NA NA 
1761037200.0 122.0 118 171 370 NA NA NA 210 260 535 NA NA NA 304 136 712 NA NA NA 321 168 910 NA NA NA 
1761037200.0 12446.0 NA 309 544 0 157 NA NA 424 839 0 234 NA NA 702 892 205 148 NA NA 327 1144 237 165 NA 
1761037200.0 125.0 145 178 382 NA NA NA 259 272 557 NA NA NA 813 207 871 NA NA NA 480 208 968 NA NA NA 
1761037200.0 126.0 115 176 368 NA NA NA 189 264 550 NA NA NA 410 165 729 NA NA NA 308 157 847 NA NA NA 
1761037200.0 12634.0 NA 650 1043 0 NA NA NA 940 1436 0 NA NA NA 2311 2522 223 NA NA NA 987 1349 260 NA NA 
1761037200.0 127.0 114 173 378 NA NA NA 177 266 555 NA NA NA 316 160 712 NA NA NA 280 148 873 NA NA NA 
1761037200.0 128.0 117 183 379 NA NA NA 177 262 556 NA NA NA 224 205 803 NA NA NA 232 211 946 NA NA NA 
1761037200.0 129.0 111 172 365 NA NA NA 186 270 537 NA NA NA 234 167 716 NA NA NA 267 202 736 NA NA NA 
1761037200.0 130.0 116 181 367 NA NA NA 188 266 543 NA NA NA 248 169 727 NA NA NA 259 161 737 NA NA NA 
1761037200.0 13034.0 NA 634 1068 0 NA NA NA 920 1550 0 NA NA NA 1976 2952 222 NA NA NA 982 1443 246 NA NA 
1761037200.0 13034.99 NA 560 652 743 0 NA NA 822 939 1061 0 NA NA 2013 627 1928 215 NA NA 1250 340 1225 236 NA 
1761037200.0 1304.181 133 288 212 229 167 NA 192 389 493 381 281 NA 685 555 327 272 192 NA 412 279 627 267 216 NA 
1761037200.0 131.0 114 171 382 NA NA NA 180 268 543 NA NA NA 355 171 787 NA NA NA 254 151 1070 NA NA NA 
1761037200.0 1311.0 NA 233 423 0 127 NA NA 347 630 0 197 NA NA 168 588 170 133 NA NA 175 588 199 171 NA 
1761037200.0 1317.0 NA 228 437 0 165 NA NA 356 652 0 280 NA NA 165 710 148 194 NA NA 156 767 166 211 NA 
1761037200.0 1318.0 NA 226 432 0 166 NA NA 339 610 0 263 NA NA 162 698 143 193 NA NA 144 792 167 217 NA 
1761037200.0 132.0 132 181 390 NA NA NA 240 281 568 NA NA NA 770 169 724 NA NA NA 393 151 935 NA NA NA 
1761037200.0 1320.0 NA 235 430 0 165 NA NA 348 639 0 271 NA NA 162 704 147 190 NA NA 148 704 165 240 NA 
1761037200.0 1321.0 NA 234 432 0 165 NA NA 349 628 0 280 NA NA 166 715 151 200 NA NA 156 739 174 221 NA 
1761037200.0 1322.0 NA 240 434 0 173 NA NA 341 630 0 269 NA NA 161 720 144 198 NA NA 162 747 157 286 NA 
1761037200.0 1325.0 NA 235 448 0 131 167 NA 354 662 0 209 278 NA 180 792 166 141 203 NA 175 749 190 177 237 
1761037200.0 1325.9 NA 268 456 0 132 NA NA 387 669 0 203 NA NA 202 781 164 141 NA NA 165 701 182 178 NA 
1761037200.0 1325.91 NA 264 449 0 134 NA NA 383 664 0 203 NA NA 204 772 166 138 NA NA 195 745 193 195 NA 
1761037200.0 1331.0 NA 236 441 0 168 NA NA 350 643 0 274 NA NA 173 731 159 200 NA NA 160 845 184 222 NA 
1761037200.0 1337.0 NA 258 429 0 NA NA NA 365 664 0 NA NA NA 192 980 160 NA NA NA 157 816 180 NA NA 
1761037200.0 134.71 NA 102 419 0 NA NA NA 182 614 0 NA NA NA 74 1555 135 NA NA NA 86 970 159 NA NA 
1761037200.0 135.1 408 0 223 164 NA NA 616 0 327 267 NA NA 414 98 293 196 NA NA 415 111 352 252 NA NA 
1761037200.0 135.5 400 0 219 166 NA NA 583 0 335 270 NA NA 382 92 260 189 NA NA 324 106 287 219 NA NA 
1761037200.0 136.778 NA 180 517 0 NA NA NA 274 741 0 NA NA NA 158 2722 144 NA NA NA 142 1397 169 NA NA 
1761037200.0 136.78 NA 204 543 0 NA NA NA 290 833 0 NA NA NA 172 4851 151 NA NA NA 200 1890 176 NA NA 
1761037200.0 136.782 NA 201 582 0 NA NA NA 292 826 0 NA NA NA 189 5448 156 NA NA NA 193 2022 188 NA NA 
1761037200.0 136.786 NA 202 579 0 NA NA NA 293 821 0 NA NA NA 171 5228 135 NA NA NA 179 1952 165 NA NA 
1761037200.0 136.789 NA 201 642 0 NA NA NA 285 901 0 NA NA NA 162 4522 156 NA NA NA 156 1782 190 NA NA 
1761037200.0 136.818 NA 209 587 0 NA NA NA 302 831 0 NA NA NA 178 5629 159 NA NA NA 163 2073 193 NA NA 
1761037200.0 136.822 NA 201 575 0 NA NA NA 300 844 0 NA NA NA 166 5334 135 NA NA NA 174 1974 159 NA NA 
1761037200.0 136.836 NA 205 493 0 NA NA NA 300 817 0 NA NA NA 180 6733 118 NA NA NA 196 2540 139 NA NA 
1761037200.0 136.865 NA 203 523 0 NA NA NA 294 817 0 NA NA NA 181 6286 120 NA NA NA 171 2447 148 NA NA 
1761037200.0 1361.17 131 307 519 0 169 NA 206 426 762 0 286 NA 3448 574 849 201 200 NA 1398 318 925 226 217 NA 
1761037200.0 1361.18 127 298 511 0 170 NA 205 411 756 0 289 NA 3178 568 828 205 203 NA 1320 273 1137 241 243 NA 
1761037200.0 1361.181 129 295 522 0 168 NA 207 411 765 0 287 NA 3335 561 848 202 200 NA 1352 285 997 231 218 NA 
1761037200.0 139.005 NA 154 127 NA NA NA NA 282 278 NA NA NA NA 7058 6946 NA NA NA NA 3150 2365 NA NA NA 
1761037200.0 140.004 NA 0 0 0 NA NA NA 0 0 0 NA NA NA 64 974 234 NA NA NA 83 1014 268 NA NA 
1761037200.0 140.026 NA 206 597 0 NA NA NA 312 924 0 NA NA NA 213 5717 137 NA NA NA 155 2095 163 NA NA 
1761037200.0 140.044 NA 206 602 0 NA NA NA 305 922 0 NA NA NA 222 5977 143 NA NA NA 158 2157 170 NA NA 
1761037200.0 140.051 NA 206 568 0 NA NA NA 309 873 0 NA NA NA 230 5566 137 NA NA NA 176 2076 162 NA NA 
1761037200.0 140.069 NA 204 588 0 NA NA NA 309 905 0 NA NA NA 244 6283 140 NA NA NA 355 2241 165 NA NA 
1761037200.0 140.106 NA 202 603 0 NA NA NA 300 955 0 NA NA NA 243 6363 136 NA NA NA 194 2470 165 NA NA 
1761037200.0 140.56 NA 818 0 NA NA NA NA 1318 0 NA NA NA NA 5924 143 NA NA NA NA 2582 171 NA NA NA 
1761037200.0 142.901 NA 484 0 NA NA NA NA 753 0 NA NA NA NA 3582 123 NA NA NA NA 1562 149 NA NA NA 
1761037200.0 143.201 130 315 561 0 NA NA 178 479 812 0 NA NA 986 237 943 228 NA NA 899 283 902 255 NA NA 
1761037200.0 143.902 NA 477 0 NA NA NA NA 707 0 NA NA NA NA 3439 128 NA NA NA NA 1485 156 NA NA NA 
1761037200.0 144.6 NA 401 NA NA NA NA NA 566 NA NA NA NA NA 1304 NA NA NA NA NA 1042 NA NA NA NA 
1761037200.0 158.3 NA 271 501 0 NA NA NA 395 727 0 NA NA NA 197 740 206 NA NA NA 181 699 257 NA NA 
1761037200.0 159.3 138 271 477 0 NA NA 200 379 723 0 NA NA 811 194 641 193 NA NA 587 141 690 215 NA NA 
1761037200.0 159.4 140 267 485 0 NA NA 188 380 728 0 NA NA 862 196 640 191 NA NA 499 132 699 216 NA NA 
1761037200.0 160.3 135 284 493 0 NA NA 189 405 726 0 NA NA 609 268 641 182 NA NA 457 195 834 205 NA NA 
1761037200.0 160.401 122 229 107 453 177 NA 183 331 158 631 266 NA 753 136 74 545 162 NA 638 131 121 591 178 NA 
1761037200.0 161.0 127 325 524 131 0 NA 177 499 773 203 0 NA 979 228 761 121 228 NA 938 241 747 146 254 NA 
1761037200.0 161.02 129 320 124 475 131 0 179 491 180 768 210 0 986 236 81 746 119 230 884 246 120 733 136 253 
1761037200.0 162.02 131 246 113 504 131 0 189 371 166 746 209 0 980 153 78 731 118 222 813 154 130 736 133 252 
1761037200.0 162.3 136 256 528 0 NA NA 192 442 784 0 NA NA 599 267 772 226 NA NA 512 160 739 258 NA NA 
1761037200.0 181.1 99 354 568 134 0 NA 204 493 815 206 0 NA 2998 303 934 116 227 NA 1198 242 890 132 249 NA 
1761037200.0 182.1 128 302 555 132 0 NA 205 426 778 213 0 NA 3013 279 892 122 219 NA 1133 167 842 172 255 NA 
1761037200.0 202.0 NA 249 455 0 NA NA NA 368 660 0 NA NA NA 263 922 170 NA NA NA 291 922 187 NA NA 
1761037200.0 2024.0050001 NA 218 597 0 NA NA NA 314 862 0 NA NA NA 180 4578 169 NA NA NA 147 2079 198 NA NA 
1761037200.0 205.0 NA 248 451 0 NA NA NA 363 663 0 NA NA NA 310 937 163 NA NA NA 329 966 181 NA NA 
1761037200.0 23634.0 NA 621 686 0 252 NA NA 859 985 0 388 NA NA 1130 1518 289 587 NA NA 968 1741 356 810 NA 
1761037200.0 24034.0 NA 519 635 0 257 NA NA 712 911 0 377 NA NA 944 1413 252 719 NA NA 695 1197 300 698 NA 
1761037200.0 24834.0 NA 626 655 0 262 NA NA 844 1000 0 391 NA NA 1163 1526 284 562 NA NA 1063 1748 345 721 NA 
1761037200.0 2500.0102 NA 293 0 NA NA NA NA 488 0 NA NA NA NA 24729 66 NA NA NA NA 15599 101 NA NA NA 
1761037200.0 2500.1501 NA 154 NA NA NA NA NA 275 NA NA NA NA NA 3780 NA NA NA NA NA 1148 NA NA NA NA 
1761037200.0 2500.1502 NA 147 NA NA NA NA NA 259 NA NA NA NA NA 7567 NA NA NA NA NA 7135 NA NA NA NA 
1761037200.0 2500.1503 NA 152 NA NA NA NA NA 270 NA NA NA NA NA 4828 NA NA NA NA NA 1458 NA NA NA NA 
1761037200.0 2500.1504 NA 151 NA NA NA NA NA 258 NA NA NA NA NA 9945 NA NA NA NA NA 10244 NA NA NA NA 
1761037200.0 2500.2201 NA 217 NA NA NA NA NA 373 NA NA NA NA NA 2352 NA NA NA NA NA 937 NA NA NA NA 
1761037200.0 2500.2202 NA 252 NA NA NA NA NA 416 NA NA NA NA NA 3114 NA NA NA NA NA 1148 NA NA NA NA 
1761037200.0 2500.2203 NA 277 NA NA NA NA NA 433 NA NA NA NA NA 4472 NA NA NA NA NA 1601 NA NA NA NA 
1761037200.0 2500.2204 NA 270 NA NA NA NA NA 425 NA NA NA NA NA 10228 NA NA NA NA NA 3437 NA NA NA NA 
1761037200.0 2500.2206 NA 250 NA NA NA NA NA 412 NA NA NA NA NA 3101 NA NA NA NA NA 1149 NA NA NA NA 
1761037200.0 2500.2207 NA 190 NA NA NA NA NA 318 NA NA NA NA NA 6610 NA NA NA NA NA 2159 NA NA NA NA 
1761037200.0 2500.2208 NA 283 NA NA NA NA NA 509 NA NA NA NA NA 27224 NA NA NA NA NA 16399 NA NA NA NA 
1761037200.0 2500.2301 NA 245 NA NA NA NA NA 385 NA NA NA NA NA 1809 NA NA NA NA NA 833 NA NA NA NA 
1761037200.0 2500.2302 NA 279 NA NA NA NA NA 432 NA NA NA NA NA 2172 NA NA NA NA NA 869 NA NA NA NA 
1761037200.0 2500.2303 NA 250 NA NA NA NA NA 444 NA NA NA NA NA 3374 NA NA NA NA NA 1259 NA NA NA NA 
1761037200.0 2500.2304 NA 294 NA NA NA NA NA 451 NA NA NA NA NA 7832 NA NA NA NA NA 2516 NA NA NA NA 
1761037200.0 2500.2306 NA 277 NA NA NA NA NA 427 NA NA NA NA NA 2230 NA NA NA NA NA 949 NA NA NA NA 
1761037200.0 2500.2307 NA 148 NA NA NA NA NA 270 NA NA NA NA NA 4082 NA NA NA NA NA 1218 NA NA NA NA 
1761037200.0 2500.2308 NA 313 NA NA NA NA NA 523 NA NA NA NA NA 20878 NA NA NA NA NA 6674 NA NA NA NA 
1761037200.0 2500.2309 NA 300 NA NA NA NA NA 503 NA NA NA NA NA 20530 NA NA NA NA NA 12907 NA NA NA NA 
1761037200.0 2500.231 NA 89 NA NA NA NA NA 170 NA NA NA NA NA 3621 NA NA NA NA NA 2046 NA NA NA NA 
1761037200.0 2500.3001 NA 267 0 NA NA NA NA 432 0 NA NA NA NA 4952 59 NA NA NA NA 1619 75 NA NA NA 
1761037200.0 2500.3203 NA 279 NA NA NA NA NA 452 NA NA NA NA NA 2332 NA NA NA NA NA 859 NA NA NA NA 
1761037200.0 2500.3204 NA 308 NA NA NA NA NA 449 NA NA NA NA NA 8371 NA NA NA NA NA 2830 NA NA NA NA 
1761037200.0 2500.3205 NA 311 NA NA NA NA NA 480 NA NA NA NA NA 7589 NA NA NA NA NA 2493 NA NA NA NA 
1761037200.0 2500.3207 NA 239 NA NA NA NA NA 373 NA NA NA NA NA 6166 NA NA NA NA NA 1886 NA NA NA NA 
1761037200.0 2500.3208 NA 293 NA NA NA NA NA 465 NA NA NA NA NA 8815 NA NA NA NA NA 2999 NA NA NA NA 
1761037200.0 2500.3209 NA 284 NA NA NA NA NA 426 NA NA NA NA NA 6100 NA NA NA NA NA 2035 NA NA NA NA 
1761037200.0 2500.3303 NA 249 NA NA NA NA NA 384 NA NA NA NA NA 2143 NA NA NA NA NA 866 NA NA NA NA 
1761037200.0 2500.3304 NA 217 NA NA NA NA NA 400 NA NA NA NA NA 6965 NA NA NA NA NA 2105 NA NA NA NA 
1761037200.0 2500.3305 NA 305 NA NA NA NA NA 434 NA NA NA NA NA 8079 NA NA NA NA NA 2846 NA NA NA NA 
1761037200.0 2500.3307 NA 157 NA NA NA NA NA 270 NA NA NA NA NA 3843 NA NA NA NA NA 1237 NA NA NA NA 
1761037200.0 2500.3308 NA 217 NA NA NA NA NA 366 NA NA NA NA NA 4620 NA NA NA NA NA 1721 NA NA NA NA 
1761037200.0 2500.3309 NA 268 NA NA NA NA NA 447 NA NA NA NA NA 6336 NA NA NA NA NA 2044 NA NA NA NA 
1761037200.0 2500.331 NA 239 NA NA NA NA NA 424 NA NA NA NA NA 3386 NA NA NA NA NA 1268 NA NA NA NA 
1761037200.0 250199.0 373 NA NA NA NA NA 504 NA NA NA NA NA 1143 NA NA NA NA NA 681 NA NA NA NA NA 
1761037200.0 250199.17 377 NA NA NA NA NA 536 NA NA NA NA NA 1216 NA NA NA NA NA 704 NA NA NA NA NA 
1761037200.0 250199.18 425 NA NA NA NA NA 615 NA NA NA NA NA 1948 NA NA NA NA NA 1021 NA NA NA NA NA 
1761037200.0 250200.1 139 422 339 NA NA NA 220 588 562 NA NA NA 624 316 816 NA NA NA 339 296 686 NA NA NA 
1761037200.0 250200.117 129 500 357 NA NA NA 196 644 541 NA NA NA 675 844 742 NA NA NA 401 435 692 NA NA NA 
1761037200.0 250200.118 125 539 385 176 NA NA 191 791 642 279 NA NA 677 797 908 189 NA NA 409 483 781 221 NA NA 
1761037200.0 250200.17 NA 529 549 0 NA NA NA 727 878 0 NA NA NA 2628 1110 198 NA NA NA 1011 933 221 NA NA 
1761037200.0 250200.18 NA 583 637 0 NA NA NA 842 914 0 NA NA NA 3420 1275 206 NA NA NA 1487 890 241 NA NA 
1761037200.0 250202.17 NA 527 617 0 NA NA NA 763 855 0 NA NA NA 2844 1262 211 NA NA NA 1308 963 238 NA NA 
1761037200.0 250202.171 NA 367 514 630 0 NA NA 536 713 944 0 NA NA 1048 2623 1236 214 NA NA 776 915 914 247 NA 
1761037200.0 250202.172 NA 532 572 0 NA NA NA 782 861 0 NA NA NA 2818 1274 211 NA NA NA 1222 970 238 NA NA 
1761037200.0 250202.18 NA 572 646 0 NA NA NA 867 956 0 NA NA NA 3545 1474 215 NA NA NA 1427 961 247 NA NA 
1761037200.0 250202.183 133 572 666 0 NA NA 195 822 965 0 NA NA 1146 852 1818 280 NA NA 577 484 1306 305 NA NA 
1761037200.0 250202.5 NA 371 434 530 0 NA NA 507 627 709 0 NA NA 934 3993 1130 163 NA NA 641 1166 884 182 NA 
1761037200.0 250203.17 NA 527 616 0 NA NA NA 732 857 0 NA NA NA 2670 1148 202 NA NA NA 1160 962 229 NA NA 
1761037200.0 250203.18 NA 574 636 0 NA NA NA 838 938 0 NA NA NA 3452 1374 210 NA NA NA 1602 974 267 NA NA 
1761037200.0 250204.17 NA 532 607 0 NA NA NA 774 873 0 NA NA NA 2724 1191 209 NA NA NA 1331 953 229 NA NA 
1761037200.0 250205.17 NA 525 616 0 NA NA NA 744 919 0 NA NA NA 2659 1116 201 NA NA NA 1265 979 224 NA NA 
1761037200.0 250205.18 NA 565 659 0 NA NA NA 865 929 0 NA NA NA 3544 1447 206 NA NA NA 1619 963 240 NA NA 
1761037200.0 250207.17 NA 525 590 0 NA NA NA 738 871 0 NA NA NA 2480 1034 196 NA NA NA 970 843 246 NA NA 
1761037200.0 250207.18 NA 555 632 0 NA NA NA 829 925 0 NA NA NA 3271 1201 194 NA NA NA 1550 839 217 NA NA 
1761037200.0 250208.17 NA 536 645 0 NA NA NA 780 923 0 NA NA NA 2914 1625 219 NA NA NA 1192 1099 241 NA NA 
1761037200.0 250399.18 357 NA NA NA NA NA 508 NA NA NA NA NA 552 NA NA NA NA NA 481 NA NA NA NA NA 
1761037200.0 25200.0 NA 427 687 0 167 NA NA 621 967 0 275 NA NA 831 1321 170 189 NA NA 459 1090 202 216 NA 
1761037200.0 25203.0 NA 422 687 0 167 NA NA 622 994 0 278 NA NA 884 1341 170 203 NA NA 971 1177 200 230 NA 
