Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1626728400.0 1.0 88 158 245 3538 3547 3898 2701 2291 2546 2099 2006 2439
1626728400.0 103.0 67 0 0 3474 0 0 1396 1385 3074 1449 1418 2966
1626728400.0 106.0 68 0 0 3474 0 0 1085 1473 3089 1202 1514 2988
1626728400.0 110.0 85 150 314 3492 3540 3998 1673 2022 3589 1678 1739 3341
1626728400.0 111.0 85 161 309 3509 3548 3999 1587 2184 4518 1583 2067 4261
1626728400.0 120.0 79 158 304 3498 3542 3994 1208 1970 3595 1196 1706 3374
1626728400.0 122.0 81 156 306 3511 3540 3982 1598 1840 3565 1414 1757 3352
1626728400.0 128.0 76 160 306 3476 3531 3985 1129 1933 3442 1166 1655 3232
1626728400.0 129.0 85 160 299 3476 3539 4003 1118 1857 3396 1145 1602 3181
1626728400.0 131.0 79 158 320 3481 3536 4005 2143 2009 4897 1480 1738 4664
1626728400.0 144.6 NA 311 NA NA 4039 NA NA 7376 NA NA 5637 NA
1626728400.0 4001.0 NA 223 385 NA 3672 4087 NA 2914 5698 NA 2140 4058
1626728400.0 4007.0 69 0 0 3474 0 0 1211 1430 3083 1532 1567 3077
1626728400.0 4008.0 79 169 335 3491 3580 4023 1599 2368 4358 1662 2402 4078
