Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1760824800.0 1049.0 NA 109 0 NA 185 0 NA 1108 122 NA 2519 164 
1760824800.0 110.0 136 178 375 218 255 516 417 255 1162 480 339 1354 
1760824800.0 129.0 132 175 366 211 256 534 324 248 1161 472 380 1720 
1760824800.0 131.0 136 179 369 218 252 531 587 252 1217 611 300 1805 
1760824800.0 144.6 NA 391 NA NA 546 NA NA 1530 NA NA 1459 NA 
1760824800.0 159.01 NA 219 0 NA 309 0 NA 1130 146 NA 1084 220 
1760824800.0 180.1 0 NA NA 0 NA NA 725 NA NA 787 NA NA 
1760824800.0 181.1 0 NA NA 0 NA NA 735 NA NA 748 NA NA 
1760824800.0 2500.003 NA 312 0 NA 548 0 NA 22486 128 NA 14382 203 
1760824800.0 2500.225 NA 273 NA NA 398 NA NA 8604 NA NA 2774 NA 
1760824800.0 4001.0 NA 258 470 NA 375 659 NA 357 1145 NA 321 1145 
1760824800.0 4007.0 131 0 0 215 0 0 370 103 1080 505 256 1338 
1760824800.0 4008.0 137 195 400 229 279 578 509 223 1192 563 447 1750 
1760824800.0 511.0 104 0 NA 166 0 NA 3948 116 NA 9480 174 NA 
1760824800.0 534.0 242 0 NA 329 0 NA 995 115 NA 1890 223 NA 
1760824800.0 539.0 109 0 NA 171 0 NA 15185 133 NA 27181 225 NA 
