Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1759957200.0 1.0 157 177 277 281 256 439 819 218 601 624 208 748 
1759957200.0 106.0 122 0 0 215 0 0 313 80 761 650 100 1202 
1759957200.0 120.0 126 182 372 225 264 518 250 222 901 339 261 996 
1759957200.0 124.6 317 NA NA 438 NA NA 535 NA NA 645 NA NA 
1759957200.0 126.0 135 179 375 228 257 542 545 198 867 440 176 1023 
1759957200.0 128.0 132 172 363 212 258 542 263 194 957 395 351 1721 
1759957200.0 1301.0 151 223 291 259 316 494 715 225 547 474 484 841 
1759957200.0 131.0 127 172 365 218 256 533 435 220 1001 465 388 1287 
1759957200.0 144.6 NA 391 NA NA 566 NA NA 1575 NA NA 1426 NA 
1759957200.0 180.1 0 NA NA 0 NA NA 563 NA NA 478 NA NA 
1759957200.0 181.1 0 NA NA 0 NA NA 528 NA NA 528 NA NA 
1759957200.0 2500.224 NA 248 NA NA 355 NA NA 7752 NA NA 2267 NA 
1759957200.0 2500.225 NA 274 NA NA 400 NA NA 7774 NA NA 2402 NA 
1759957200.0 4001.0 NA 253 449 NA 367 653 NA 415 1421 NA 465 1808 
1759957200.0 500199.0 286 NA NA 446 NA NA 823 NA NA 828 NA NA 
1759957200.0 534.0 244 0 NA 324 0 NA 981 111 NA 1537 343 NA 
1759957200.0 538.0 108 0 NA 185 0 NA 3488 93 NA 2302 119 NA 
