Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3 
1758747600.0 144.6 401 NA 579 NA 1324 NA 1062 NA 
1758747600.0 2500.0002 334 0 531 0 34497 106 15486 146 
1758747600.0 2500.0003 336 0 524 0 33740 100 15161 136 
1758747600.0 2500.2204 306 NA 464 NA 9964 NA 3426 NA 
1758747600.0 2500.2207 207 NA 339 NA 6696 NA 2521 NA 
1758747600.0 2500.2304 297 NA 477 NA 7752 NA 2435 NA 
1758747600.0 2500.2309 103 NA 174 NA 4816 NA 3113 NA 
1758747600.0 2500.3204 323 NA 445 NA 8811 NA 3279 NA 
1758747600.0 2500.3205 343 NA 508 NA 9229 NA 3166 NA 
1758747600.0 2500.3208 320 NA 462 NA 10567 NA 4395 NA 
1758747600.0 2500.3209 303 NA 455 NA 7450 NA 3384 NA 
1758747600.0 2500.3305 319 NA 431 NA 7417 NA 2539 NA 
