Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1711317600.0 1.0 163 177 290 NA NA NA NA 286 257 408 NA NA NA NA 1359 323 893 NA NA NA NA 1011 452 943 NA NA NA NA
1711317600.0 10009.0 NA 300 465 0 188 175 NA NA 393 670 0 302 262 NA NA 1478 1523 392 334 519 NA NA 665 1597 443 431 821 NA
1711317600.0 1001.2 NA 545 238 0 0 0 0 NA 784 362 0 0 0 0 NA 9197 742 104 119 126 140 NA 3781 617 171 318 169 202
1711317600.0 1003.0 NA 385 0 NA NA NA NA NA 663 0 NA NA NA NA NA 2443 289 NA NA NA NA NA 1794 447 NA NA NA NA
1711317600.0 1005.0 NA 210 155 0 0 NA NA NA 379 261 0 0 NA NA NA 524 243 85 114 NA NA NA 891 454 115 381 NA NA
1711317600.0 10059.0 NA 311 483 0 160 179 NA NA 410 700 0 234 266 NA NA 1591 2268 476 323 528 NA NA 758 1755 853 391 611 NA
1711317600.0 10071.0 NA 305 481 0 160 177 NA NA 406 672 0 236 262 NA NA 1493 1643 429 333 517 NA NA 580 1782 492 461 659 NA
1711317600.0 101.0 163 NA NA NA NA NA NA 302 NA NA NA NA NA NA 747 NA NA NA NA NA NA 835 NA NA NA NA NA NA
1711317600.0 1010.0 NA 86 108 0 NA NA NA NA 159 175 0 NA NA NA NA 139 168 166 NA NA NA NA 247 233 225 NA NA NA
1711317600.0 102.0 163 NA NA NA NA NA NA 303 NA NA NA NA NA NA 697 NA NA NA NA NA NA 829 NA NA NA NA NA NA
1711317600.0 1020.0 NA 90 81 0 88 NA NA NA 169 156 0 169 NA NA NA 170 140 68 175 NA NA NA 244 342 176 343 NA NA
1711317600.0 10224.0 NA 483 715 0 179 NA NA NA 649 984 0 265 NA NA NA 2951 3175 442 504 NA NA NA 1325 2773 522 562 NA NA
1711317600.0 10224.15 NA 494 732 0 194 NA NA NA 656 1020 0 280 NA NA NA 2887 3094 443 620 NA NA NA 1515 2683 524 893 NA NA
1711317600.0 10225.0 NA 486 715 0 179 NA NA NA 653 971 0 264 NA NA NA 2834 2871 432 509 NA NA NA 1365 2772 514 648 NA NA
1711317600.0 103.0 128 0 0 NA NA NA NA 214 0 0 NA NA NA NA 582 132 1245 NA NA NA NA 806 216 1699 NA NA NA NA
1711317600.0 1040.1 NA 131 86 0 NA NA NA NA 206 146 0 NA NA NA NA 366 139 96 NA NA NA NA 552 278 116 NA NA NA
1711317600.0 1041.0 NA 122 94 0 NA NA NA NA 205 156 0 NA NA NA NA 269 145 73 NA NA NA NA 515 213 112 NA NA NA
1711317600.0 1042.0 NA 123 88 0 NA NA NA NA 203 153 0 NA NA NA NA 402 156 78 NA NA NA NA 1229 213 128 NA NA NA
1711317600.0 1043.0 NA 101 87 0 NA NA NA NA 180 160 0 NA NA NA NA 254 160 64 NA NA NA NA 406 358 92 NA NA NA
1711317600.0 1044.0 NA 104 106 0 NA NA NA NA 184 177 0 NA NA NA NA 248 195 70 NA NA NA NA 371 630 96 NA NA NA
1711317600.0 1045.0 NA 98 93 0 NA NA NA NA 178 170 0 NA NA NA NA 254 166 61 NA NA NA NA 446 217 79 NA NA NA
1711317600.0 105.0 146 176 88 NA NA NA NA 283 258 149 NA NA NA NA 1177 294 122 NA NA NA NA 1095 293 148 NA NA NA NA
1711317600.0 1052.0 NA 209 159 0 NA NA NA NA 372 264 0 NA NA NA NA 508 238 74 NA NA NA NA 578 351 159 NA NA NA
1711317600.0 1052.1 NA 147 0 NA NA NA NA NA 254 0 NA NA NA NA NA 209 74 NA NA NA NA NA 446 185 NA NA NA NA
1711317600.0 106.0 128 0 0 NA NA NA NA 213 0 0 NA NA NA NA 560 131 1230 NA NA NA NA 594 299 1786 NA NA NA NA
1711317600.0 1060.1 NA 163 NA NA NA NA NA NA 267 NA NA NA NA NA NA 582 NA NA NA NA NA NA 742 NA NA NA NA NA
1711317600.0 1060.2 NA 162 NA NA NA NA NA NA 266 NA NA NA NA NA NA 513 NA NA NA NA NA NA 712 NA NA NA NA NA
1711317600.0 107.0 166 183 364 NA NA NA NA 283 261 512 NA NA NA NA 1462 314 1380 NA NA NA NA 754 291 1394 NA NA NA NA
1711317600.0 10804.31 NA 289 457 0 157 177 NA NA 394 661 0 230 270 NA NA 1495 1538 423 338 531 NA NA 695 1998 727 447 695 NA
1711317600.0 10805.31 NA 287 471 0 154 176 NA NA 372 674 0 228 266 NA NA 1477 1576 433 360 524 NA NA 629 2353 1010 1062 701 NA
1711317600.0 10859.0 NA 306 502 0 162 182 NA NA 403 672 0 228 274 NA NA 1529 2281 428 326 517 NA NA 849 2111 474 416 590 NA
1711317600.0 110.0 133 178 351 NA NA NA NA 227 252 497 NA NA NA NA 592 294 1356 NA NA NA NA 821 377 1478 NA NA NA NA
1711317600.0 11024.0 NA 561 841 0 181 NA NA NA 747 1120 0 271 NA NA NA 3746 3865 454 557 NA NA NA 1471 2111 541 914 NA NA
1711317600.0 11024.15 NA 541 794 0 199 NA NA NA 722 1135 0 283 NA NA NA 3616 3960 443 618 NA NA NA 1671 2704 512 683 NA NA
