Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1786093200.0 10059.0 164 318 544 0 168 204 239 410 736 0 235 292 4240 352 1809 391 403 422 2016 354 1543 417 436 551 
1786093200.0 101.0 197 NA NA NA NA NA 319 NA NA NA NA NA 553 NA NA NA NA NA 613 NA NA NA NA NA 
1786093200.0 102.0 197 NA NA NA NA NA 300 NA NA NA NA NA 527 NA NA NA NA NA 549 NA NA NA NA NA 
1786093200.0 103.0 122 0 0 NA NA NA 175 0 0 NA NA NA 360 118 919 NA NA NA 323 198 1004 NA NA NA 
1786093200.0 105.0 138 194 109 NA NA NA 239 269 169 NA NA NA 1077 264 301 NA NA NA 757 266 340 NA NA NA 
1786093200.0 10804.31 125 302 0 NA NA NA 174 390 0 NA NA NA 401 319 887 NA NA NA 434 322 958 NA NA NA 
1786093200.0 10805.31 128 300 0 NA NA NA 180 391 0 NA NA NA 482 339 868 NA NA NA 473 336 954 NA NA NA 
1786093200.0 123.1 399 NA NA NA NA NA 516 NA NA NA NA NA 655 NA NA NA NA NA 695 NA NA NA NA NA 
1786093200.0 123.2 399 NA NA NA NA NA 526 NA NA NA NA NA 721 NA NA NA NA NA 553 NA NA NA NA NA 
1786093200.0 123.3 315 NA NA NA NA NA 436 NA NA NA NA NA 567 NA NA NA NA NA 586 NA NA NA NA NA 
1786093200.0 124.1 350 NA NA NA NA NA 485 NA NA NA NA NA 584 NA NA NA NA NA 740 NA NA NA NA NA 
1786093200.0 124.2 362 NA NA NA NA NA 505 NA NA NA NA NA 615 NA NA NA NA NA 651 NA NA NA NA NA 
1786093200.0 124.4 377 NA NA NA NA NA 481 NA NA NA NA NA 571 NA NA NA NA NA 675 NA NA NA NA NA 
1786093200.0 124.5 383 NA NA NA NA NA 496 NA NA NA NA NA 572 NA NA NA NA NA 650 NA NA NA NA NA 
1786093200.0 124.6 320 NA NA NA NA NA 436 NA NA NA NA NA 556 NA NA NA NA NA 488 NA NA NA NA NA 
1786093200.0 1301.0 156 241 323 NA NA NA 211 314 469 NA NA NA 917 262 667 NA NA NA 630 262 745 NA NA NA 
1786093200.0 1301.17 137 310 353 NA NA NA 184 405 500 NA NA NA 949 286 698 NA NA NA 558 266 756 NA NA NA 
1786093200.0 135.3 350 0 216 174 NA NA 462 0 307 267 NA NA 585 184 454 351 NA NA 700 249 513 427 NA NA 
1786093200.0 135.4 418 0 214 171 NA NA 541 0 306 271 NA NA 629 196 480 342 NA NA 759 220 654 424 NA NA 
1786093200.0 1360.0 0 NA NA NA NA NA 0 NA NA NA NA NA 833 NA NA NA NA NA 426 NA NA NA NA NA 
1786093200.0 1361.0 0 NA NA NA NA NA 0 NA NA NA NA NA 438 NA NA NA NA NA 419 NA NA NA NA NA 
1786093200.0 1361.17 0 NA NA NA NA NA 0 NA NA NA NA NA 440 NA NA NA NA NA 418 NA NA NA NA NA 
1786093200.0 1361.18 0 NA NA NA NA NA 0 NA NA NA NA NA 440 NA NA NA NA NA 429 NA NA NA NA NA 
1786093200.0 1361.181 0 NA NA NA NA NA 0 NA NA NA NA NA 439 NA NA NA NA NA 453 NA NA NA NA NA 
1786093200.0 1362.0 0 NA NA NA NA NA 0 NA NA NA NA NA 415 NA NA NA NA NA 356 NA NA NA NA NA 
1786093200.0 1362.17 0 NA NA NA NA NA 0 NA NA NA NA NA 448 NA NA NA NA NA 430 NA NA NA NA NA 
1786093200.0 1362.18 0 NA NA NA NA NA 0 NA NA NA NA NA 442 NA NA NA NA NA 423 NA NA NA NA NA 
1786093200.0 1363.0 0 NA NA NA NA NA 0 NA NA NA NA NA 424 NA NA NA NA NA 372 NA NA NA NA NA 
1786093200.0 1363.17 0 NA NA NA NA NA 0 NA NA NA NA NA 441 NA NA NA NA NA 429 NA NA NA NA NA 
1786093200.0 1363.18 0 NA NA NA NA NA 0 NA NA NA NA NA 441 NA NA NA NA NA 429 NA NA NA NA NA 
1786093200.0 141.113 NA 0 0 0 NA NA NA 0 0 0 NA NA NA 141 736 429 NA NA NA 187 679 540 NA NA 
1786093200.0 144.6 NA 396 NA NA NA NA NA 549 NA NA NA NA NA 2327 NA NA NA NA NA 1930 NA NA NA NA 
1786093200.0 180.1 0 NA NA NA NA NA 0 NA NA NA NA NA 745 NA NA NA NA NA 623 NA NA NA NA NA 
