Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 
1789250400.0 1.0 147 150 277 NA NA NA NA 257 227 402 NA NA NA NA 655 190 629 NA NA NA NA 555 226 714 NA NA NA NA 
1789250400.0 1003.0 NA 379 0 NA NA NA NA NA 625 0 NA NA NA NA NA 1269 157 NA NA NA NA NA 889 187 NA NA NA NA 
1789250400.0 1004.0 NA 266 145 0 0 0 0 NA 401 205 0 0 0 0 NA 420 134 36 64 103 101 NA 618 239 69 90 135 139 
1789250400.0 1005.0 NA 204 153 0 NA NA NA NA 349 241 0 NA NA NA NA 282 128 57 NA NA NA NA 477 165 100 NA NA NA 
1789250400.0 101.0 171 NA NA NA NA NA NA 289 NA NA NA NA NA NA 443 NA NA NA NA NA NA 401 NA NA NA NA NA NA 
1789250400.0 1010.0 NA 44 98 0 NA NA NA NA 139 153 0 NA NA NA NA 69 86 85 NA NA NA NA 160 111 146 NA NA NA 
1789250400.0 102.0 173 NA NA NA NA NA NA 286 NA NA NA NA NA NA 485 NA NA NA NA NA NA 485 NA NA NA NA NA NA 
1789250400.0 1020.0 NA 86 74 0 84 NA NA NA 154 141 0 151 NA NA NA 75 76 38 86 NA NA NA 172 110 58 185 NA NA 
1789250400.0 1040.1 NA 116 77 0 NA NA NA NA 184 129 0 NA NA NA NA 240 75 74 NA NA NA NA 492 106 92 NA NA NA 
1789250400.0 1041.0 NA 117 81 0 NA NA NA NA 180 138 0 NA NA NA NA 119 82 49 NA NA NA NA 211 145 65 NA NA NA 
1789250400.0 1042.0 NA 115 79 0 NA NA NA NA 183 133 0 NA NA NA NA 212 87 39 NA NA NA NA 503 148 54 NA NA NA 
1789250400.0 1043.0 NA 108 89 0 NA NA NA NA 169 151 0 NA NA NA NA 169 100 40 NA NA NA NA 192 133 75 NA NA NA 
1789250400.0 1044.0 NA 108 112 0 NA NA NA NA 172 170 0 NA NA NA NA 184 119 44 NA NA NA NA 235 130 63 NA NA NA 
1789250400.0 1045.0 NA 107 105 0 NA NA NA NA 169 167 0 NA NA NA NA 155 122 42 NA NA NA NA 225 122 89 NA NA NA 
1789250400.0 105.0 127 167 78 NA NA NA NA 259 233 129 NA NA NA NA 772 195 75 NA NA NA NA 551 198 107 NA NA NA NA 
1789250400.0 1052.0 NA 207 152 0 NA NA NA NA 344 239 0 NA NA NA NA 274 125 48 NA NA NA NA 499 184 66 NA NA NA 
1789250400.0 1052.1 NA 139 0 NA NA NA NA NA 230 0 NA NA NA NA NA 116 46 NA NA NA NA NA 201 85 NA NA NA NA 
1789250400.0 110.0 123 163 343 NA NA NA NA 199 232 481 NA NA NA NA 300 158 672 NA NA NA NA 370 161 806 NA NA NA NA 
1789250400.0 11024.15 NA 494 756 0 186 NA NA NA 691 1037 0 261 NA NA NA 2302 2281 304 386 NA NA NA 1350 1702 401 507 NA NA 
1789250400.0 11024.2 NA 538 788 0 161 NA NA NA 729 1044 0 241 NA NA NA 2219 2084 236 234 NA NA NA 1066 1293 265 248 NA NA 
1789250400.0 11634.1 NA 260 279 0 NA NA NA NA 340 387 0 NA NA NA NA 298 448 195 NA NA NA NA 254 456 272 NA NA NA 
1789250400.0 11634.5 NA 258 160 0 NA NA NA NA 344 288 0 NA NA NA NA 287 308 105 NA NA NA NA 266 444 132 NA NA NA 
1789250400.0 11634.501 NA 258 164 0 NA NA NA NA 343 292 0 NA NA NA NA 278 305 102 NA NA NA NA 198 449 122 NA NA NA 
1789250400.0 11634.505 NA 259 162 0 NA NA NA NA 339 292 0 NA NA NA NA 274 280 110 NA NA NA NA 228 357 132 NA NA NA 
1789250400.0 11634.511 NA 259 129 0 NA NA NA NA 344 209 0 NA NA NA NA 282 193 97 NA NA NA NA 262 297 123 NA NA NA 
1789250400.0 11650.501 NA 241 163 0 NA NA NA NA 340 307 0 NA NA NA NA 218 280 120 NA NA NA NA 208 334 155 NA NA NA 
1789250400.0 11650.505 NA 226 163 0 NA NA NA NA 335 303 0 NA NA NA NA 250 282 117 NA NA NA NA 223 347 154 NA NA NA 
1789250400.0 120.0 125 163 332 NA NA NA NA 206 230 465 NA NA NA NA 269 156 654 NA NA NA NA 308 175 738 NA NA NA NA 
1789250400.0 122.0 112 0 0 NA NA NA NA 196 0 0 NA NA NA NA 278 54 554 NA NA NA NA 281 82 722 NA NA NA NA 
1789250400.0 123.1 396 NA NA NA NA NA NA 511 NA NA NA NA NA NA 567 NA NA NA NA NA NA 608 NA NA NA NA NA NA 
1789250400.0 123.2 390 NA NA NA NA NA NA 519 NA NA NA NA NA NA 595 NA NA NA NA NA NA 747 NA NA NA NA NA NA 
1789250400.0 123.3 308 NA NA NA NA NA NA 396 NA NA NA NA NA NA 419 NA NA NA NA NA NA 465 NA NA NA NA NA NA 
1789250400.0 124.1 376 NA NA NA NA NA NA 485 NA NA NA NA NA NA 399 NA NA NA NA NA NA 393 NA NA NA NA NA NA 
