Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1754172000.0 111.0 136 167 330 NA 259 242 490 NA 779 181 841 NA 846 258 1200 NA 
1754172000.0 126.0 120 164 335 NA 221 233 459 NA 673 187 838 NA 628 198 1259 NA 
1754172000.0 131.0 127 157 328 NA 211 233 486 NA 522 185 836 NA 572 219 1208 NA 
1754172000.0 13240.303 176 NA NA NA 291 NA NA NA 1564 NA NA NA 1653 NA NA NA 
1754172000.0 136.898 NA 163 481 0 NA 241 682 0 NA 265 6522 141 NA 628 2631 172 
1754172000.0 144.6 NA 347 NA NA NA 498 NA NA NA 1832 NA NA NA 2281 NA NA 
1754172000.0 21061.97 934 NA NA NA 1400 NA NA NA 4602 NA NA NA 5574 NA NA NA 
1754172000.0 4.28 NA 120 353 0 NA 187 499 0 NA 123 2212 839 NA 381 2828 970 
1754172000.0 4001.0 NA 222 428 NA NA 339 595 NA NA 496 1177 NA NA 670 1255 NA 
1754172000.0 4007.0 113 0 0 NA 195 0 0 NA 411 75 705 NA 655 233 1275 NA 
