Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1555192800.0 1000.0 NA 388 153 0 48 NA 519 258 0 90 NA 3161 1496 743 329 NA 3567 1805 932 503
1555192800.0 101.0 79 NA NA NA NA 150 NA NA NA NA 995 NA NA NA NA 2316 NA NA NA NA
1555192800.0 1010.0 NA 24 70 0 NA NA 71 121 0 NA NA 137 223 116 NA NA 833 534 319 NA
1555192800.0 102.0 80 NA NA NA NA 150 NA NA NA NA 813 NA NA NA NA 2086 NA NA NA NA
1555192800.0 1020.0 NA 37 NA NA NA NA 109 NA NA NA NA 272 NA NA NA NA 711 NA NA NA
1555192800.0 103.0 43 0 0 NA NA 91 0 0 NA NA 875 266 1648 NA NA 1035 386 2086 NA NA
1555192800.0 1030.0 NA 179 38 0 NA NA 326 84 0 NA NA 9429 292 84 NA NA 3786 368 192 NA
1555192800.0 105.0 87 81 25 NA NA 186 368 66 NA NA 3127 569 146 NA NA 4331 949 667 NA NA
1555192800.0 123.3 267 NA NA NA NA 502 NA NA NA NA 1166 NA NA NA NA 3111 NA NA NA NA
1555192800.0 124.1 311 NA NA NA NA 501 NA NA NA NA 1132 NA NA NA NA 1654 NA NA NA NA
1555192800.0 124.4 305 NA NA NA NA 511 NA NA NA NA 1172 NA NA NA NA 2911 NA NA NA NA
1555192800.0 124.5 308 NA NA NA NA 506 NA NA NA NA 1162 NA NA NA NA 1819 NA NA NA NA
1555192800.0 1301.0 85 95 216 NA NA 152 377 343 NA NA 1753 646 1375 NA NA 1261 823 1778 NA NA
1555192800.0 1325.5 NA 192 0 NA NA NA 325 0 NA NA NA 5085 185 NA NA NA 8901 787 NA NA
1555192800.0 1325.51 NA 174 0 NA NA NA 250 0 NA NA NA 1788 179 NA NA NA 3305 699 NA NA
1555192800.0 1325.7 NA 164 0 NA NA NA 243 0 NA NA NA 2646 163 NA NA NA 2563 449 NA NA
1555192800.0 1325.8 NA 162 0 NA NA NA 240 0 NA NA NA 3054 180 NA NA NA 7519 655 NA NA
1555192800.0 1329.1 NA 175 0 NA NA NA 262 0 NA NA NA 2306 164 NA NA NA 3497 619 NA NA
1555192800.0 135.4 327 0 139 NA NA 511 0 213 NA NA 1301 304 740 NA NA 1494 447 978 NA NA
1555192800.0 135.5 323 0 137 NA NA 519 0 209 NA NA 1240 308 733 NA NA 1348 468 893 NA NA
1555192800.0 135.8 143 NA NA NA NA 234 NA NA NA NA 501 NA NA NA NA 2788 NA NA NA NA
1555192800.0 136.76 NA 72 561 0 NA NA 140 706 0 NA NA 1119 18491 981 NA NA 1000 8443 1168 NA
1555192800.0 136.7611 NA 196 0 NA NA NA 344 0 NA NA NA 5721 189 NA NA NA 9238 658 NA NA
1555192800.0 136.765 NA 73 549 0 NA NA 135 693 0 NA NA 1186 15202 1007 NA NA 1672 10805 2232 NA
1555192800.0 136.7721 NA 193 0 NA NA NA 282 0 NA NA NA 5318 180 NA NA NA 8458 802 NA NA
1555192800.0 136.7801 NA 110 0 NA NA NA 164 0 NA NA NA 478 237 NA NA NA 1834 757 NA NA
1555192800.0 136.7802 NA 130 0 NA NA NA 190 0 NA NA NA 495 256 NA NA NA 1314 637 NA NA
1555192800.0 136.8311 NA 185 0 NA NA NA 277 0 NA NA NA 2580 178 NA NA NA 4881 805 NA NA
1555192800.0 2.0 93 87 205 NA NA 190 367 317 NA NA 4220 645 1268 NA NA 2327 886 1441 NA NA
