Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 
1784494800.0 141.044406 NA 213 198 0 NA NA 289 786 0 NA NA 268 550 62 NA NA 157 266 81 NA 
1784494800.0 141.044407 NA 211 210 0 NA NA 292 800 0 NA NA 285 707 73 NA NA 172 302 97 NA 
1784494800.0 141.044408 NA 212 152 NA NA NA 286 722 NA NA NA 293 97 NA NA NA 166 113 NA NA 
1784494800.0 141.044412 NA 212 179 0 NA NA 289 760 0 NA NA 287 207 69 NA NA 163 179 87 NA 
1784494800.0 141.044413 NA 213 180 0 NA NA 291 759 0 NA NA 273 255 77 NA NA 162 194 97 NA 
1784494800.0 141.044414 NA 212 125 NA NA NA 290 663 NA NA NA 274 70 NA NA NA 178 92 NA NA 
1784494800.0 141.044422 NA 211 179 0 NA NA 295 742 0 NA NA 283 231 66 NA NA 159 194 85 NA 
1784494800.0 141.044423 NA 213 180 0 NA NA 288 737 0 NA NA 278 234 71 NA NA 162 182 92 NA 
1784494800.0 141.044424 NA 213 122 NA NA NA 295 661 NA NA NA 281 73 NA NA NA 169 90 NA NA 
1784494800.0 141.044483 NA 264 0 NA NA NA 863 0 NA NA NA 586 104 NA NA NA 302 140 NA NA 
1784494800.0 160.03502 128 233 113 492 186 164 312 149 1127 257 759 131 79 550 174 529 127 110 535 196 
1784494800.0 18434.402 151 652 301 0 NA 204 1341 943 0 NA 1230 680 290 95 NA 648 499 291 113 NA 
1784494800.0 18434.403 153 654 305 0 NA 197 1355 939 0 NA 1265 687 317 110 NA 719 499 306 128 NA 
1784494800.0 18434.404 153 626 167 NA NA 197 1321 736 NA NA 1241 669 124 NA NA 649 486 150 NA NA 
