Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1561755600.0 136.7802 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.7803 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.783 NA 291 1151 0 NA 2097280 2097500 0 NA 1319 125898 3172 NA 1038 35859 3340
1561755600.0 136.792 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.795 NA 290 1112 0 NA 2097280 2097500 0 NA 1306 84691 3414 NA 1114 25461 3528
1561755600.0 136.7952 NA 453 0 NA NA 2097390 0 NA NA 10192 227 NA NA 6501 606 NA
1561755600.0 136.813 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.815 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.819 NA 292 1157 0 NA 2097270 2097500 0 NA 1461 135976 3534 NA 1182 39499 3700
1561755600.0 136.82 NA 307 1165 0 NA 2097280 2097500 0 NA 1395 125025 3531 NA 1122 35805 3764
1561755600.0 136.824 NA 299 1175 0 NA 2097280 2097500 0 NA 1494 141892 3651 NA 1289 39831 3932
1561755600.0 136.825 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.826 NA 295 1116 0 NA 2097280 2097490 0 NA 3392 103955 3612 NA 2217 30184 3749
1561755600.0 136.827 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.828 NA 300 1140 0 NA 2097280 2097510 0 NA 1562 125888 3538 NA 1255 35630 3668
1561755600.0 136.829 NA 293 1143 0 NA 2097280 2097500 0 NA 1354 124946 3594 NA 1160 35847 3935
1561755600.0 136.831 NA 292 1165 0 NA 2097280 2097500 0 NA 1437 150630 3598 NA 1239 42462 3745
1561755600.0 136.8311 NA 515 0 NA NA 2097370 0 NA NA 7502 245 NA NA 6699 339 NA
1561755600.0 136.832 NA 301 1189 0 NA 2097270 2097510 0 NA 1445 158328 3517 NA 1255 44425 3680
1561755600.0 136.833 NA 299 1142 0 NA 2097280 2097500 0 NA 2266 140534 3614 NA 2038 39843 3774
1561755600.0 136.834 NA 301 1103 0 NA 2097280 2097500 0 NA 1355 117772 3634 NA 1226 33627 3744
1561755600.0 136.836 NA 297 1192 0 NA 2097280 2097510 0 NA 1589 141587 3556 NA 1290 40794 3745
1561755600.0 136.8391 NA 370 1130 0 NA 2097300 2097500 0 NA 12367 93824 3162 NA 11530 27521 3624
1561755600.0 136.842 NA 299 1173 0 NA 2097280 2097510 0 NA 1563 154313 3637 NA 1319 43302 3764
1561755600.0 136.843 NA 282 1152 0 NA 2097270 2097510 0 NA 1403 196036 3539 NA 1170 55436 3709
1561755600.0 136.846 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1561755600.0 136.847 NA 296 1117 0 NA 2097280 2097500 0 NA 3949 105970 3532 NA 2557 30586 3700
1561755600.0 136.848 NA 299 1107 0 NA 2097270 2097500 0 NA 3349 141173 3840 NA 1918 40436 3978
1561755600.0 136.8521 NA 449 0 NA NA 2097380 0 NA NA 7654 252 NA NA 4329 424 NA
1561755600.0 136.857 NA 700 1154 0 NA 2097370 2097490 0 NA 15848 82029 5103 NA 8127 27283 5350
1561755600.0 136.863 NA 703 1163 0 NA 2097380 2097500 0 NA 17536 117541 5312 NA 10010 36124 5490
1561755600.0 136.864 NA 714 1238 0 NA 2097380 2097520 0 NA 17132 155896 5330 NA 8265 46803 5497
1561755600.0 136.866 NA 739 1185 0 NA 2097380 2097500 0 NA 18149 126683 5403 NA 8561 39240 5621
1561755600.0 136.871 NA 719 1247 0 NA 2097390 2097520 0 NA 21028 178469 5336 NA 9315 52771 5510
1561755600.0 136.876 NA 697 1239 0 NA 2097380 2097510 0 NA 16259 135536 5403 NA 8096 41602 5553
1561755600.0 136.878 NA 697 1192 0 NA 2097380 2097500 0 NA 17228 113802 5321 NA 8273 35940 5473
1561755600.0 136.883 NA 705 1212 0 NA 2097380 2097510 0 NA 20348 148703 5357 NA 11415 44956 5554
1561755600.0 136.889 NA 713 1235 0 NA 2097380 2097510 0 NA 14659 119575 5340 NA 7746 37857 6038
1561755600.0 136.893 NA 713 1164 0 NA 2097380 2097500 0 NA 18136 106549 5385 NA 8607 33768 5812
1561755600.0 136.895 NA 721 1230 0 NA 2097390 2097510 0 NA 21545 139810 5409 NA 12254 43507 6003
1561755600.0 140.0 251 315 462 0 2097300 2097290 2097390 0 10004 1493 1740 648 6125 1073 2528 969
