Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1789938000.0 103.0 121 0 0 182 0 0 292 152 805 566 554 1862 
1789938000.0 106.0 122 0 0 181 0 0 257 150 799 328 566 1762 
1789938000.0 10804.31 135 340 569 185 454 792 289 278 1170 499 802 3053 
1789938000.0 111.0 150 225 428 223 310 556 378 208 929 418 538 1706 
1789938000.0 120.0 136 225 426 205 319 569 277 239 878 339 615 1772 
1789938000.0 126.0 131 226 431 202 313 580 482 243 870 652 558 1370 
1789938000.0 127.0 136 226 428 187 314 577 325 238 921 394 621 2094 
1789938000.0 128.0 131 227 364 184 316 573 244 246 876 304 641 1964 
1789938000.0 129.0 125 226 425 184 310 562 254 236 874 381 470 1777 
1789938000.0 130.0 125 224 427 182 321 579 323 254 915 507 614 1671 
1789938000.0 1301.0 154 246 312 208 338 454 636 166 458 674 521 854 
1789938000.0 1301.17 136 319 339 193 420 502 660 186 519 616 573 1318 
1789938000.0 131.0 131 227 433 188 318 582 348 243 907 405 631 2069 
1789938000.0 140.56 NA 839 0 NA 1345 0 NA 6938 161 NA 5633 433 
1789938000.0 144.6 NA 420 NA NA 549 NA NA 1424 NA NA 2055 NA 
1789938000.0 2500.1502 NA 147 NA NA 255 NA NA 7274 NA NA 6054 NA 
1789938000.0 2500.1504 NA 156 NA NA 259 NA NA 10326 NA NA 6723 NA 
1789938000.0 2500.231 NA 106 NA NA 161 NA NA 120 NA NA 222 NA 
1789938000.0 3000.0002 NA 727 NA NA 1027 NA NA 1055 NA NA 1441 NA 
1789938000.0 3000.0006 NA 691 NA NA 943 NA NA 1015 NA NA 1421 NA 
1789938000.0 3000.0007 NA 790 NA NA 1051 NA NA 1243 NA NA 1700 NA 
1789938000.0 37634.7591 NA 731 NA NA 1020 NA NA 1051 NA NA 1548 NA 
1789938000.0 37634.773 NA 697 NA NA 950 NA NA 1030 NA NA 1469 NA 
1789938000.0 37634.774 NA 789 NA NA 1067 NA NA 1245 NA NA 1494 NA 
