Timestamp WorkflowId PeakValueRss0 PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize0 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU0 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime0 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1790370000.0 1010.0 NA NA 109 124 0 NA NA NA NA NA NA NA 187 194 0 NA NA NA NA NA NA NA 152 174 69 NA NA NA NA NA NA NA 425 331 241 NA NA NA NA NA 
1790370000.0 102.0 NA 190 NA NA NA NA NA NA NA NA NA 332 NA NA NA NA NA NA NA NA NA 323 NA NA NA NA NA NA NA NA NA 749 NA NA NA NA NA NA NA NA 
1790370000.0 103.0 NA 122 0 0 NA NA NA NA NA NA NA 180 0 0 NA NA NA NA NA NA NA 246 154 753 NA NA NA NA NA NA NA 341 490 1372 NA NA NA NA NA NA 
1790370000.0 1030.0 NA NA 293 114 0 0 NA NA NA NA NA NA 460 183 0 0 NA NA NA NA NA NA 2816 223 34 33 NA NA NA NA NA NA 1602 589 119 86 NA NA NA NA 
1790370000.0 1040.0 NA NA 518 104 0 NA NA NA NA NA NA NA 712 169 0 NA NA NA NA NA NA NA 5765 153 47 NA NA NA NA NA NA NA 2660 428 97 NA NA NA NA NA 
1790370000.0 10424.0 NA 154 311 578 0 NA NA NA NA NA NA 209 423 742 0 NA NA NA NA NA NA 1230 387 1183 220 NA NA NA NA NA NA 577 553 1565 625 NA NA NA NA NA 
1790370000.0 1046.0 NA NA 122 112 0 NA NA NA NA NA NA NA 202 178 0 NA NA NA NA NA NA NA 194 152 24 NA NA NA NA NA NA NA 463 425 59 NA NA NA NA NA 
1790370000.0 1047.0 NA NA 118 127 0 NA NA NA NA NA NA NA 198 190 0 NA NA NA NA NA NA NA 199 169 28 NA NA NA NA NA NA NA 410 422 63 NA NA NA NA NA 
1790370000.0 1048.0 NA NA 122 118 0 NA NA NA NA NA NA NA 204 189 0 NA NA NA NA NA NA NA 195 162 24 NA NA NA NA NA NA NA 434 422 93 NA NA NA NA NA 
1790370000.0 1049.0 NA NA 136 0 NA NA NA NA NA NA NA NA 227 0 NA NA NA NA NA NA NA NA 517 65 NA NA NA NA NA NA NA NA 988 298 NA NA NA NA NA NA 
1790370000.0 105.0 NA 169 230 147 NA NA NA NA NA NA NA 250 320 224 NA NA NA NA NA NA NA 730 240 257 NA NA NA NA NA NA NA 537 503 458 NA NA NA NA NA NA 
1790370000.0 1052.0 NA NA 231 167 0 NA NA NA NA NA NA NA 403 271 0 NA NA NA NA NA NA NA 330 196 25 NA NA NA NA NA NA NA 752 573 101 NA NA NA NA NA 
1790370000.0 106.0 NA 128 0 0 NA NA NA NA NA NA NA 183 0 0 NA NA NA NA NA NA NA 251 147 795 NA NA NA NA NA NA NA 371 473 1560 NA NA NA NA NA NA 
1790370000.0 107.0 NA 156 235 442 NA NA NA NA NA NA NA 249 318 611 NA NA NA NA NA NA NA 913 245 1144 NA NA NA NA NA NA NA 500 433 2073 NA NA NA NA NA NA 
1790370000.0 108.0 NA 161 234 447 NA NA NA NA NA NA NA 261 328 597 NA NA NA NA NA NA NA 898 260 1217 NA NA NA NA NA NA NA 522 449 2133 NA NA NA NA NA NA 
1790370000.0 10801.0 NA 134 336 567 0 189 196 NA NA NA NA 182 442 754 0 265 298 NA NA NA NA 258 274 994 196 244 326 NA NA NA NA 434 668 1785 539 483 760 NA NA NA 
1790370000.0 10802.0 NA 128 336 562 0 192 196 NA NA NA NA 185 439 772 0 265 300 NA NA NA NA 320 290 1000 198 244 324 NA NA NA NA 464 542 1991 517 549 770 NA NA NA 
1790370000.0 10803.0 NA 193 338 566 0 190 199 NA NA NA NA 293 435 774 0 263 300 NA NA NA NA 2221 267 990 198 240 299 NA NA NA NA 1196 493 1831 539 562 554 NA NA NA 
1790370000.0 10804.0 NA 133 336 555 0 192 195 NA NA NA NA 185 425 770 0 268 290 NA NA NA NA 243 271 1013 254 296 385 NA NA NA NA 684 897 1818 642 731 916 NA NA NA 
1790370000.0 10804.31 NA 129 334 521 NA NA NA NA NA NA NA 184 449 771 NA NA NA NA NA NA NA 233 281 1149 NA NA NA NA NA NA NA 350 647 2601 NA NA NA NA NA NA 
1790370000.0 10805.0 NA 129 337 557 0 193 194 NA NA NA NA 189 435 759 0 267 291 NA NA NA NA 331 287 984 198 243 325 NA NA NA NA 451 688 1723 506 506 812 NA NA NA 
1790370000.0 10805.31 NA 128 335 558 NA NA NA NA NA NA NA 188 433 792 NA NA NA NA NA NA NA 322 298 1043 NA NA NA NA NA NA NA 372 677 2377 NA NA NA NA NA NA 
1790370000.0 10806.0 NA 133 273 552 0 190 195 NA NA NA NA 181 442 769 0 268 290 NA NA NA NA 219 272 1004 247 307 367 NA NA NA NA 683 774 1893 759 756 907 NA NA NA 
1790370000.0 10807.0 NA 127 336 557 0 219 196 NA NA NA NA 183 447 781 0 332 299 NA NA NA NA 260 286 1018 211 242 332 NA NA NA NA 379 619 2026 580 549 801 NA NA NA 
1790370000.0 10808.0 NA 127 336 556 0 214 196 NA NA NA NA 184 435 764 0 342 301 NA NA NA NA 247 297 1064 203 260 317 NA NA NA NA 380 667 1944 501 589 549 NA NA NA 
1790370000.0 10809.0 NA 135 336 564 0 217 198 NA NA NA NA 187 450 787 0 335 292 NA NA NA NA 246 277 1035 249 315 381 NA NA NA NA 723 813 1781 657 718 944 NA NA NA 
1790370000.0 10823.0 NA 136 340 557 0 190 195 NA NA NA NA 192 455 753 0 270 300 NA NA NA NA 729 285 1023 208 236 314 NA NA NA NA 640 623 2048 555 440 687 NA NA NA 
1790370000.0 10824.0 NA 155 351 581 0 221 145 NA NA NA NA 209 459 790 0 350 300 NA NA NA NA 929 270 1047 222 262 323 NA NA NA NA 625 538 1437 539 583 798 NA NA NA 
1790370000.0 10824.1 NA 149 348 361 0 NA NA NA NA NA NA 207 450 525 0 NA NA NA NA NA NA 1017 402 492 262 NA NA NA NA NA NA 564 784 1069 648 NA NA NA NA NA 
1790370000.0 10824.6 NA 147 346 584 0 223 198 NA NA NA NA 209 458 796 0 341 304 NA NA NA NA 1018 308 1121 221 248 337 NA NA NA NA 688 648 2104 532 503 791 NA NA NA 
1790370000.0 10824.8 NA 145 350 583 0 171 199 NA NA NA NA 209 453 792 0 341 300 NA NA NA NA 1113 306 1138 219 252 327 NA NA NA NA 849 672 1916 551 631 550 NA NA NA 
1790370000.0 10825.0 NA 139 341 568 0 194 195 NA NA NA NA 197 432 764 0 270 301 NA NA NA NA 789 291 1013 207 246 333 NA NA NA NA 564 676 1968 576 612 861 NA NA NA 
1790370000.0 10826.0 NA 114 352 589 0 196 200 NA NA NA NA 218 466 763 0 276 305 NA NA NA NA 1753 336 1260 221 257 332 NA NA NA NA 998 615 2196 613 614 774 NA NA NA 
1790370000.0 10842.0 NA 140 344 570 0 221 196 NA NA NA NA 199 432 799 0 347 288 NA NA NA NA 508 262 1046 214 249 332 NA NA NA NA 520 585 2072 541 499 835 NA NA NA 
1790370000.0 10859.0 NA 174 353 595 0 197 199 NA NA NA NA 253 462 796 0 285 298 NA NA NA NA 3282 332 1433 218 261 352 NA NA NA NA 1576 644 2394 548 578 653 NA NA NA 
1790370000.0 10871.0 NA 151 346 584 0 194 174 NA NA NA NA 213 456 809 0 265 300 NA NA NA NA 1215 308 1142 215 253 353 NA NA NA NA 848 593 1816 553 697 891 NA NA NA 
1790370000.0 109.0 NA 162 235 446 NA NA NA NA NA NA NA 251 334 607 NA NA NA NA NA NA NA 979 268 1199 NA NA NA NA NA NA NA 650 464 2076 NA NA NA NA NA NA 
1790370000.0 11.0 NA 148 228 423 0 162 NA NA NA NA NA 244 320 574 0 236 NA NA NA NA NA 866 343 1299 211 229 NA NA NA NA NA 833 685 1759 575 562 NA NA NA NA 
1790370000.0 110.0 NA 126 224 425 NA NA NA NA NA NA NA 185 314 594 NA NA NA NA NA NA NA 259 245 1107 NA NA NA NA NA NA NA 278 502 2166 NA NA NA NA NA NA 
1790370000.0 1102.0 NA 173 235 446 244 117 NA NA NA NA NA 256 332 612 336 154 NA NA NA NA NA 1226 376 1091 304 70 NA NA NA NA NA 886 599 1404 739 125 NA NA NA NA 
1790370000.0 111.0 NA 159 224 428 NA NA NA NA NA NA NA 224 309 589 NA NA NA NA NA NA NA 415 234 1143 NA NA NA NA NA NA NA 368 484 2103 NA NA NA NA NA NA 
1790370000.0 112.0 NA 157 231 436 NA NA NA NA NA NA NA 251 329 588 NA NA NA NA NA NA NA 811 354 1211 NA NA NA NA NA NA NA 546 569 1933 NA NA NA NA NA NA 
1790370000.0 11224.0 NA 151 311 576 0 NA NA NA NA NA NA 207 413 789 0 NA NA NA NA NA NA 1319 356 1089 223 NA NA NA NA NA NA 645 557 1736 558 NA NA NA NA NA 
1790370000.0 11224.6 NA 146 279 576 0 NA NA NA NA NA NA 211 417 775 0 NA NA NA NA NA NA 1321 316 1082 223 NA NA NA NA NA NA 701 540 1583 613 NA NA NA NA NA 
1790370000.0 113.0 NA 171 232 434 NA NA NA NA NA NA NA 250 316 607 NA NA NA NA NA NA NA 760 318 1188 NA NA NA NA NA NA NA 521 546 2217 NA NA NA NA NA NA 
1790370000.0 114.0 NA 173 233 439 NA NA NA NA NA NA NA 241 321 608 NA NA NA NA NA NA NA 750 306 1167 NA NA NA NA NA NA NA 554 513 2018 NA NA NA NA NA NA 
1790370000.0 115.0 NA 173 236 437 NA NA NA NA NA NA NA 255 322 598 NA NA NA NA NA NA NA 770 289 1182 NA NA NA NA NA NA NA 436 452 2135 NA NA NA NA NA NA 
1790370000.0 116.0 NA 160 233 439 NA NA NA NA NA NA NA 253 325 583 NA NA NA NA NA NA NA 730 248 948 NA NA NA NA NA NA NA 494 572 1532 NA NA NA NA NA NA 
1790370000.0 11601.0 NA 113 349 578 0 181 NA NA NA NA NA 195 459 789 0 255 NA NA NA NA NA 471 390 1353 205 237 NA NA NA NA NA 900 691 1670 625 565 NA NA NA NA 
1790370000.0 11602.0 NA 142 349 584 0 181 NA NA NA NA NA 187 466 802 0 255 NA NA NA NA NA 524 317 1191 233 286 NA NA NA NA NA 568 714 1554 690 707 NA NA NA NA 
1790370000.0 11603.0 NA 202 351 588 0 179 NA NA NA NA NA 293 456 828 0 263 NA NA NA NA NA 2517 287 1136 204 234 NA NA NA NA NA 1578 553 1653 505 607 NA NA NA NA 
1790370000.0 11604.0 NA 138 352 580 0 182 NA NA NA NA NA 194 456 805 0 260 NA NA NA NA NA 496 396 1383 203 234 NA NA NA NA NA 863 734 2181 563 523 NA NA NA NA 
1790370000.0 11605.0 NA 144 349 580 0 181 NA NA NA NA NA 183 458 823 0 255 NA NA NA NA NA 476 312 1184 258 294 NA NA NA NA NA 679 662 1885 680 748 NA NA NA NA 
1790370000.0 11606.0 NA 139 351 578 0 180 NA NA NA NA NA 180 447 832 0 253 NA NA NA NA NA 402 305 1173 242 304 NA NA NA NA NA 780 534 2293 710 710 NA NA NA NA 
1790370000.0 11607.0 NA 105 349 582 0 207 NA NA NA NA NA 184 448 806 0 323 NA NA NA NA NA 440 418 1638 201 241 NA NA NA NA NA 911 664 2070 571 601 NA NA NA NA 
1790370000.0 11608.0 NA 139 350 593 0 213 NA NA NA NA NA 184 455 816 0 328 NA NA NA NA NA 405 314 1211 257 299 NA NA NA NA NA 671 550 1739 683 725 NA NA NA NA 
1790370000.0 11609.0 NA 142 351 584 0 214 NA NA NA NA NA 184 461 785 0 332 NA NA NA NA NA 430 288 1265 260 297 NA NA NA NA NA 1094 648 2270 698 721 NA NA NA NA 
1790370000.0 11630.0 NA 136 366 621 0 187 NA NA NA NA NA 244 487 862 0 262 NA NA NA NA NA 3656 335 1669 232 239 NA NA NA NA NA 1837 610 2505 641 648 NA NA NA NA 
1790370000.0 11634.0 NA 160 357 602 0 213 NA NA NA NA NA 202 451 811 0 331 NA NA NA NA NA 1172 328 1320 220 246 NA NA NA NA NA 805 760 2087 525 613 NA NA NA NA 
1790370000.0 11634.1 NA 157 359 363 0 NA NA NA NA NA NA 204 466 533 0 NA NA NA NA NA NA 1369 373 498 247 NA NA NA NA NA NA 765 661 1064 657 NA NA NA NA NA 
1790370000.0 11634.15 NA 156 358 617 0 213 NA NA NA NA NA 202 459 859 0 335 NA NA NA NA NA 1275 335 1481 231 245 NA NA NA NA NA 898 603 2358 570 656 NA NA NA NA 
1790370000.0 11634.24 NA 138 284 531 0 175 NA NA NA NA NA 186 388 755 0 251 NA NA NA NA NA 485 261 1473 208 233 NA NA NA NA NA 1129 507 1868 601 579 NA NA NA NA 
1790370000.0 11634.5 NA 157 358 231 0 NA NA NA NA NA NA 201 468 365 0 NA NA NA NA NA NA 1104 300 298 86 NA NA NA NA NA NA 794 655 757 383 NA NA NA NA NA 
1790370000.0 11634.601 NA 152 315 119 584 0 NA NA NA NA NA 201 424 194 815 0 NA NA NA NA NA 1503 278 69 1052 220 NA NA NA NA NA 1270 373 214 1821 595 NA NA NA NA 
1790370000.0 11634.7 NA 157 360 564 0 NA NA NA NA NA NA 205 466 836 0 NA NA NA NA NA NA 1286 422 1356 219 NA NA NA NA NA NA 1400 542 1685 594 NA NA NA NA NA 
1790370000.0 11634.91 NA 157 359 604 0 215 NA NA NA NA NA 203 470 821 0 331 NA NA NA NA NA 1181 339 1296 215 246 NA NA NA NA NA 1007 764 1992 508 634 NA NA NA NA 
1790370000.0 11634.914 NA 150 336 602 0 217 NA NA NA NA NA 200 467 820 0 329 NA NA NA NA NA 980 309 1357 293 304 NA NA NA NA NA 1246 671 2254 737 720 NA NA NA NA 
1790370000.0 11640.0 NA 146 353 584 0 179 NA NA NA NA NA 200 456 819 0 259 NA NA NA NA NA 1364 304 1184 214 237 NA NA NA NA NA 1270 688 1946 632 622 NA NA NA NA 
1790370000.0 11643.0 NA 163 364 610 0 185 NA NA NA NA NA 208 463 846 0 261 NA NA NA NA NA 1514 331 1355 225 240 NA NA NA NA NA 939 667 2173 593 637 NA NA NA NA 
1790370000.0 11646.0 NA 156 355 596 0 212 NA NA NA NA NA 205 464 827 0 330 NA NA NA NA NA 961 338 1205 222 241 NA NA NA NA NA 781 683 2118 606 614 NA NA NA NA 
1790370000.0 11650.0 NA 152 352 591 0 211 NA NA NA NA NA 198 454 826 0 330 NA NA NA NA NA 796 321 1241 216 242 NA NA NA NA NA 756 643 1967 474 630 NA NA NA NA 
1790370000.0 117.0 NA 173 236 446 NA NA NA NA NA NA NA 248 321 625 NA NA NA NA NA NA NA 890 267 1189 NA NA NA NA NA NA NA 513 486 2193 NA NA NA NA NA NA 
1790370000.0 11723.17 NA 183 367 615 0 NA NA NA NA NA NA 248 482 832 0 NA NA NA NA NA NA 2522 342 1535 266 NA NA NA NA NA NA 2437 665 1834 779 NA NA NA NA NA 
1790370000.0 118.0 NA 162 233 445 NA NA NA NA NA NA NA 255 331 598 NA NA NA NA NA NA NA 1107 253 1173 NA NA NA NA NA NA NA 570 417 2175 NA NA NA NA NA NA 
1790370000.0 119.0 NA 154 230 437 NA NA NA NA NA NA NA 253 323 583 NA NA NA NA NA NA NA 762 255 1148 NA NA NA NA NA NA NA 497 499 2176 NA NA NA NA NA NA 
1790370000.0 12.0 NA 175 231 440 0 NA NA NA NA NA NA 244 316 595 0 NA NA NA NA NA NA 695 259 1208 215 NA NA NA NA NA NA 582 440 2054 607 NA NA NA NA NA 
1790370000.0 120.0 NA 123 222 425 NA NA NA NA NA NA NA 205 307 587 NA NA NA NA NA NA NA 241 317 916 NA NA NA NA NA NA NA 424 540 1343 NA NA NA NA NA NA 
1790370000.0 12034.0 NA 129 324 596 0 NA NA NA NA NA NA 205 447 820 0 NA NA NA NA NA NA 1307 354 1344 215 NA NA NA NA NA NA 1532 506 1617 574 NA NA NA NA NA 
1790370000.0 121.0 NA 157 235 448 NA NA NA NA NA NA NA 256 330 600 NA NA NA NA NA NA NA 944 301 1212 NA NA NA NA NA NA NA 586 543 2017 NA NA NA NA NA NA 
1790370000.0 122.0 NA 128 214 413 NA NA NA NA NA NA NA 197 309 587 NA NA NA NA NA NA NA 248 204 891 NA NA NA NA NA NA NA 341 625 1775 NA NA NA NA NA NA 
1790370000.0 123.1 NA 417 NA NA NA NA NA NA NA NA NA 548 NA NA NA NA NA NA NA NA NA 424 NA NA NA NA NA NA NA NA NA 866 NA NA NA NA NA NA NA NA 
1790370000.0 123.2 NA 379 NA NA NA NA NA NA NA NA NA 563 NA NA NA NA NA NA NA NA NA 475 NA NA NA NA NA NA NA NA NA 899 NA NA NA NA NA NA NA NA 
1790370000.0 123.3 NA 292 NA NA NA NA NA NA NA NA NA 447 NA NA NA NA NA NA NA NA NA 360 NA NA NA NA NA NA NA NA NA 681 NA NA NA NA NA NA NA NA 
1790370000.0 124.1 NA 368 NA NA NA NA NA NA NA NA NA 518 NA NA NA NA NA NA NA NA NA 362 NA NA NA NA NA NA NA NA NA 686 NA NA NA NA NA NA NA NA 
1790370000.0 124.2 NA 344 NA NA NA NA NA NA NA NA NA 538 NA NA NA NA NA NA NA NA NA 400 NA NA NA NA NA NA NA NA NA 722 NA NA NA NA NA NA NA NA 
1790370000.0 124.4 NA 400 NA NA NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA NA NA 377 NA NA NA NA NA NA NA NA NA 848 NA NA NA NA NA NA NA NA 
1790370000.0 124.5 NA 393 NA NA NA NA NA NA NA NA NA 520 NA NA NA NA NA NA NA NA NA 384 NA NA NA NA NA NA NA NA NA 853 NA NA NA NA NA NA NA NA 
1790370000.0 124.6 NA 335 NA NA NA NA NA NA NA NA NA 459 NA NA NA NA NA NA NA NA NA 366 NA NA NA NA NA NA NA NA NA 831 NA NA NA NA NA NA NA NA 
1790370000.0 12434.0 NA 156 359 605 0 212 NA NA NA NA NA 205 460 848 0 327 NA NA NA NA NA 1372 339 1317 231 246 NA NA NA NA NA 923 623 2337 563 601 NA NA NA NA 
1790370000.0 12434.511 NA 164 362 209 0 NA NA NA NA NA NA 215 467 310 0 NA NA NA NA NA NA 1108 290 255 72 NA NA NA NA NA NA 654 408 665 370 NA NA NA NA NA 
1790370000.0 12434.521 NA 160 357 203 0 NA NA NA NA NA NA 202 468 290 0 NA NA NA NA NA NA 1118 318 279 77 NA NA NA NA NA NA 646 661 740 377 NA NA NA NA NA 
1790370000.0 12434.7 NA 159 358 612 0 NA NA NA NA NA NA 205 480 852 0 NA NA NA NA NA NA 1266 318 1294 277 NA NA NA NA NA NA 865 424 1594 766 NA NA NA NA NA 
1790370000.0 12446.0 NA 159 360 591 0 212 NA NA NA NA NA 212 473 837 0 331 NA NA NA NA NA 1027 321 1273 215 241 NA NA NA NA NA 819 707 2254 562 578 NA NA NA NA 
1790370000.0 12461.0 NA 138 348 532 0 178 NA NA NA NA NA 177 456 822 0 256 NA NA NA NA NA 399 310 1146 255 319 NA NA NA NA NA 818 562 1802 698 754 NA NA NA NA 
1790370000.0 125.0 NA 179 231 437 NA NA NA NA NA NA NA 251 326 591 NA NA NA NA NA NA NA 745 303 1145 NA NA NA NA NA NA NA 405 514 2001 NA NA NA NA NA NA 
1790370000.0 126.0 NA 139 226 428 NA NA NA NA NA NA NA 197 317 583 NA NA NA NA NA NA NA 402 284 1078 NA NA NA NA NA NA NA 359 584 1959 NA NA NA NA NA NA 
1790370000.0 127.0 NA 130 224 426 NA NA NA NA NA NA NA 188 312 596 NA NA NA NA NA NA NA 321 278 1069 NA NA NA NA NA NA NA 320 490 1938 NA NA NA NA NA NA 
1790370000.0 128.0 NA 128 227 421 NA NA NA NA NA NA NA 182 304 582 NA NA NA NA NA NA NA 242 241 1175 NA NA NA NA NA NA NA 358 447 1646 NA NA NA NA NA NA 
1790370000.0 12834.0 NA 157 354 604 0 217 NA NA NA NA NA 202 471 837 0 330 NA NA NA NA NA 1190 335 1343 218 243 NA NA NA NA NA 888 649 2164 557 621 NA NA NA NA 
1790370000.0 12834.402 NA 160 354 236 0 NA NA NA NA NA NA 206 482 327 0 NA NA NA NA NA NA 1110 330 296 97 NA NA NA NA NA NA 676 655 838 348 NA NA NA NA NA 
1790370000.0 12834.412 NA 158 357 233 0 NA NA NA NA NA NA 214 511 328 0 NA NA NA NA NA NA 1117 332 273 76 NA NA NA NA NA NA 784 465 712 372 NA NA NA NA NA 
