Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1446847200.0 1.0 67 88 137 NA NA NA 168 236 284 NA NA NA 2036 412 411 NA NA NA 2073 440 436 NA NA NA
1446847200.0 1004.0 NA 202 161 0 0 0 NA 373 256 0 0 0 NA 899 427 74 72 816 NA 1108 663 156 86 1021
1446847200.0 108.0 70 92 196 NA NA NA 171 237 377 NA NA NA 5859 470 755 NA NA NA 6037 482 795 NA NA NA
1446847200.0 111.0 67 90 192 NA NA NA 168 237 375 NA NA NA 2228 376 606 NA NA NA 2354 401 641 NA NA NA
1446847200.0 121.0 70 92 194 NA NA NA 170 237 377 NA NA NA 6189 462 802 NA NA NA 6391 480 835 NA NA NA
1446847200.0 127.0 60 86 189 NA NA NA 159 237 374 NA NA NA 1523 415 503 NA NA NA 1539 440 539 NA NA NA
1446847200.0 13.0 NA 81 193 0 NA NA NA 234 376 0 NA NA NA 335 1612 663 NA NA NA 352 1635 673 NA NA
1446847200.0 132.0 63 87 189 NA NA NA 164 237 374 NA NA NA 1580 440 547 NA NA NA 1626 448 604 NA NA NA
1446847200.0 1337.0 NA 152 236 0 NA NA NA 320 433 0 NA NA NA 1470 2288 1332 NA NA NA 1502 2316 1370 NA NA
1446847200.0 134.703 NA 120 223 0 NA NA NA 277 409 0 NA NA NA 1913 8017 790 NA NA NA 2223 8594 816 NA NA
1446847200.0 134.707 NA 120 218 0 NA NA NA 278 401 0 NA NA NA 1970 7811 808 NA NA NA 2141 8296 819 NA NA
1446847200.0 134.708 NA 119 220 0 NA NA NA 279 401 0 NA NA NA 1855 7241 865 NA NA NA 2310 7831 877 NA NA
1446847200.0 134.709 NA 120 242 0 NA NA NA 275 425 0 NA NA NA 1807 7693 869 NA NA NA 2055 8243 882 NA NA
1446847200.0 134.71 NA 112 216 0 NA NA NA 270 398 0 NA NA NA 1237 5056 825 NA NA NA 1861 5163 905 NA NA
1446847200.0 134.801 NA 121 209 0 NA NA NA 280 403 0 NA NA NA 1479 5764 729 NA NA NA 1522 6320 745 NA NA
1446847200.0 134.802 NA 125 223 0 NA NA NA 282 407 0 NA NA NA 3144 11775 902 NA NA NA 4022 12442 941 NA NA
1446847200.0 134.804 NA 127 234 0 NA NA NA 283 416 0 NA NA NA 3102 11900 896 NA NA NA 3996 12629 936 NA NA
1446847200.0 134.805 NA 129 228 0 NA NA NA 287 413 0 NA NA NA 3568 11736 869 NA NA NA 4669 12417 912 NA NA
1446847200.0 134.806 NA 129 234 0 NA NA NA 283 416 0 NA NA NA 3921 13021 927 NA NA NA 5000 13653 978 NA NA
1446847200.0 134.807 NA 150 242 0 NA NA NA 321 427 0 NA NA NA 4152 12072 1054 NA NA NA 5380 12863 1089 NA NA
1446847200.0 134.808 NA 153 243 0 NA NA NA 320 428 0 NA NA NA 3863 11758 999 NA NA NA 5100 12827 1068 NA NA
1446847200.0 134.809 NA 126 222 0 NA NA NA 283 406 0 NA NA NA 3351 11418 1012 NA NA NA 4113 12388 1043 NA NA
1446847200.0 134.811 NA 129 229 0 NA NA NA 286 411 0 NA NA NA 3124 11795 1017 NA NA NA 3797 12225 1038 NA NA
1446847200.0 134.812 NA 119 220 0 NA NA NA 278 401 0 NA NA NA 1322 5474 780 NA NA NA 1340 5537 803 NA NA
1446847200.0 134.901 NA 121 220 0 NA NA NA 281 400 0 NA NA NA 1540 5552 746 NA NA NA 1611 5616 759 NA NA
1446847200.0 134.902 NA 124 215 0 NA NA NA 285 404 0 NA NA NA 2147 7597 792 NA NA NA 2350 8103 801 NA NA
1446847200.0 134.903 NA 126 221 0 NA NA NA 282 401 0 NA NA NA 1856 6525 731 NA NA NA 2104 6588 747 NA NA
1446847200.0 134.905 NA 125 219 0 NA NA NA 282 402 0 NA NA NA 1927 6627 793 NA NA NA 2157 7141 816 NA NA
1446847200.0 134.907 NA 148 231 0 NA NA NA 324 420 0 NA NA NA 2882 7633 754 NA NA NA 3457 8150 761 NA NA
1446847200.0 134.908 NA 153 230 0 NA NA NA 324 421 0 NA NA NA 2666 7701 721 NA NA NA 2853 8287 728 NA NA
1446847200.0 134.909 NA 125 214 0 NA NA NA 284 402 0 NA NA NA 2217 7784 740 NA NA NA 2485 8361 756 NA NA
1446847200.0 134.91 NA 125 217 0 NA NA NA 282 403 0 NA NA NA 1844 6243 916 NA NA NA 2103 6804 1008 NA NA
1446847200.0 134.911 NA 125 217 0 NA NA NA 284 404 0 NA NA NA 2151 7122 848 NA NA NA 2349 7706 860 NA NA
1446847200.0 134.912 NA 118 218 0 NA NA NA 278 399 0 NA NA NA 1301 4902 745 NA NA NA 1325 4973 767 NA NA
1446847200.0 140.52 NA 196 NA NA NA NA NA 376 NA NA NA NA NA 539 NA NA NA NA NA 594 NA NA NA NA
1446847200.0 144.6 NA 203 NA NA NA NA NA 382 NA NA NA NA NA 1980 NA NA NA NA NA 2028 NA NA NA NA
1446847200.0 204.0 68 100 199 0 NA NA 168 244 400 0 NA NA 3975 858 1572 781 NA NA 4370 1637 2358 809 NA NA
1446847200.0 24.0 NA 84 195 0 NA NA NA 234 377 0 NA NA NA 2208 3086 753 NA NA NA 2246 3146 764 NA NA
1446847200.0 250199.0 139 NA NA NA NA NA 275 NA NA NA NA NA 3520 NA NA NA NA NA 3782 NA NA NA NA NA
1446847200.0 250200.0 NA 323 260 0 NA NA NA 504 522 0 NA NA NA 12748 3913 1733 NA NA NA 14413 4478 1747 NA NA
1446847200.0 250200.1 77 177 182 NA NA NA 178 355 343 NA NA NA 4974 1774 2858 NA NA NA 5732 2435 3185 NA NA NA
1446847200.0 250203.0 NA 206 264 0 NA NA NA 381 465 0 NA NA NA 14749 4686 1809 NA NA NA 16476 5010 1905 NA NA
1446847200.0 250204.0 NA 210 262 0 NA NA NA 378 463 0 NA NA NA 15088 4342 1711 NA NA NA 16982 4717 1835 NA NA
1446847200.0 250205.0 NA 195 263 0 NA NA NA 383 459 0 NA NA NA 12811 3928 1783 NA NA NA 16978 4251 1854 NA NA
1446847200.0 250206.0 NA 201 261 0 NA NA NA 376 462 0 NA NA NA 13178 4254 1716 NA NA NA 14974 4685 1746 NA NA
