Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1626559200.0 10001.0 NA 222 427 0 98 218 NA 1251 1717 0 1036 1198 NA 8863 8113 2404 974 1727 NA 2542 5758 2496 837 1606
1626559200.0 10002.0 NA 222 427 0 98 243 NA 1231 1706 0 1035 1236 NA 7123 8058 2528 931 1811 NA 2029 6100 2595 784 1633
1626559200.0 10003.0 NA 225 432 0 97 246 NA 1279 1718 0 1034 1246 NA 9109 7025 2194 796 1614 NA 2615 5016 2256 692 1682
1626559200.0 10004.0 NA 217 430 0 105 218 NA 1260 1699 0 1035 1191 NA 8409 6343 2140 879 2018 NA 2425 4420 2196 749 1868
1626559200.0 10005.0 NA 223 431 0 100 243 NA 1270 1716 0 1033 1250 NA 9295 7738 2377 838 1427 NA 2623 5769 2473 706 1410
1626559200.0 10006.0 NA 213 415 0 118 208 NA 1220 1706 0 1024 1187 NA 7428 7626 2366 823 1818 NA 2405 5211 2515 690 1703
1626559200.0 10007.0 NA 249 423 0 100 217 NA 1278 1703 0 1037 1177 NA 5508 8262 2299 736 1580 NA 1649 5947 2348 664 1455
1626559200.0 10008.0 NA 246 428 0 100 238 NA 1246 1728 0 1042 1229 NA 8971 8187 2582 1002 1780 NA 2595 5922 2762 825 1859
1626559200.0 10009.0 NA 250 426 0 99 240 NA 1249 1727 0 1035 1234 NA 8613 9100 2143 1058 1741 NA 2493 6091 2194 1237 1576
1626559200.0 10023.0 NA 228 423 0 103 215 NA 1267 1718 0 1034 1192 NA 7485 8741 2139 739 1648 NA 2163 6255 2200 617 1521
1626559200.0 10024.0 NA 259 443 0 130 246 NA 1249 1740 0 1035 1235 NA 7812 10731 2741 933 2182 NA 2264 6546 2806 812 1920
1626559200.0 10024.1 NA 242 441 0 NA NA NA 1297 1727 0 NA NA NA 7197 7117 2059 NA NA NA 2067 4759 2118 NA NA
1626559200.0 10025.0 NA 229 434 0 102 243 NA 1225 1719 0 1031 1251 NA 8312 7739 2790 798 1712 NA 2382 5285 2863 663 1661
1626559200.0 10026.0 NA 259 441 0 102 252 NA 1262 1739 0 1033 1230 NA 7800 10666 2261 1080 2076 NA 2256 7106 2469 851 1859
1626559200.0 10042.0 NA 253 437 0 99 243 NA 1264 1601 0 1038 1234 NA 7799 8772 2909 780 1533 NA 2299 5907 2979 654 1369
1626559200.0 10059.0 NA 240 444 0 130 246 NA 1261 1727 0 1039 1228 NA 7237 10124 2902 1019 2149 NA 2111 6146 2954 868 1903
1626559200.0 10071.0 NA 231 431 0 100 249 NA 1275 1728 0 1035 1239 NA 7954 9801 2053 1068 1871 NA 2248 6778 2115 1133 1694
1626559200.0 101.0 120 NA NA NA NA NA 1053 NA NA NA NA NA 1548 NA NA NA NA NA 1597 NA NA NA NA NA
1626559200.0 1010.0 NA 66 87 0 NA NA NA 979 993 0 NA NA NA 243 631 483 NA NA NA 314 550 516 NA NA
1626559200.0 102.0 119 NA NA NA NA NA 1053 NA NA NA NA NA 1492 NA NA NA NA NA 1532 NA NA NA NA NA
1626559200.0 1020.0 NA 92 39 0 75 NA NA 1038 953 0 1041 NA NA 721 174 112 734 NA NA 578 212 139 541 NA
1626559200.0 10224.0 NA 401 663 0 247 NA NA 1495 2093 0 1230 NA NA 17411 15204 2320 1800 NA NA 5274 7764 2364 1679 NA
1626559200.0 10224.15 NA 393 656 0 267 NA NA 1479 1990 0 1338 NA NA 17935 14650 2769 2545 NA NA 5509 7583 2823 2172 NA
1626559200.0 10225.0 NA 401 657 0 247 NA NA 1515 1948 0 1250 NA NA 15513 13900 2664 2002 NA NA 4727 7332 2717 1940 NA
1626559200.0 103.0 80 0 0 NA NA NA 992 0 0 NA NA NA 2090 362 5323 NA NA NA 1336 357 4833 NA NA NA
1626559200.0 1040.1 NA 82 66 0 NA NA NA 1037 958 0 NA NA NA 603 281 329 NA NA NA 700 344 369 NA NA
1626559200.0 106.0 70 0 0 NA NA NA 995 0 0 NA NA NA 2993 342 4880 NA NA NA 1402 327 4517 NA NA NA
1626559200.0 10801.0 NA 214 430 0 99 222 NA 1248 1731 0 1035 1182 NA 5322 7866 2316 930 1515 NA 1586 5773 2375 792 1514
1626559200.0 10802.0 NA 208 428 0 99 245 NA 1218 1752 0 1035 1231 NA 7703 8070 2241 941 1912 NA 2366 5678 2348 794 1761
1626559200.0 10803.0 NA 215 431 0 112 247 NA 1226 1719 0 1034 1231 NA 7683 9220 2749 1062 1743 NA 2245 6316 2809 920 1605
1626559200.0 10804.0 NA 210 424 0 99 243 NA 1247 1718 0 1026 1231 NA 7938 8817 2187 980 1573 NA 2354 6337 2229 823 1444
1626559200.0 10805.0 NA 215 422 0 97 245 NA 1223 1715 0 1027 1256 NA 7130 8133 2199 805 1438 NA 2093 5780 2283 671 1431
1626559200.0 10806.0 NA 214 415 0 99 215 NA 1229 1715 0 1024 1176 NA 5980 8460 2673 790 1351 NA 2214 5909 2791 666 1344
1626559200.0 10807.0 NA 241 423 0 99 226 NA 1287 1695 0 1038 1217 NA 7121 8341 2241 1193 1675 NA 2124 6132 2286 988 1662
1626559200.0 10809.0 NA 226 431 0 99 246 NA 1218 1711 0 1039 1245 NA 7924 8125 2292 1018 1682 NA 2358 5614 2368 862 1653
1626559200.0 10823.0 NA 212 423 0 94 215 NA 1251 1719 0 1028 1190 NA 7075 7101 2604 1009 1930 NA 2117 5091 2659 852 1772
1626559200.0 10824.0 NA 248 433 0 111 253 NA 1241 1753 0 1038 1231 NA 8435 8353 2408 1645 2061 NA 2500 5410 2489 1343 1883
1626559200.0 10824.5 NA 243 439 0 NA NA NA 1281 1751 0 NA NA NA 8082 8351 2285 NA NA NA 2403 5734 2340 NA NA
1626559200.0 10824.6 NA 247 432 0 115 252 NA 1268 1727 0 1034 1250 NA 8247 8245 2441 905 2035 NA 2447 5554 2510 767 1843
1626559200.0 10824.8 NA 243 442 0 100 247 NA 1229 1754 0 1038 1244 NA 7254 8812 2722 1384 2125 NA 2101 5596 2785 1184 2179
1626559200.0 10825.0 NA 217 435 0 98 256 NA 1242 1731 0 1035 1256 NA 7055 9077 2125 979 1514 NA 1993 6124 2184 1238 1481
1626559200.0 10826.0 NA 239 435 0 99 247 NA 1268 1730 0 1041 1233 NA 7657 9426 2683 996 2132 NA 2244 6245 2740 1164 1917
1626559200.0 10842.0 NA 230 432 0 100 250 NA 1249 1706 0 1038 1225 NA 8957 9114 2463 1689 1607 NA 2973 6979 2524 1343 1415
1626559200.0 10859.0 NA 252 447 0 97 246 NA 1263 1739 0 1038 1234 NA 6605 11145 2619 1889 1795 NA 1922 6635 2775 1488 1590
1626559200.0 10871.0 NA 248 435 0 100 254 NA 1253 1710 0 1033 1244 NA 6087 8591 2781 945 1785 NA 1822 5665 2835 1034 1721
1626559200.0 11601.0 NA 311 517 0 107 NA NA 1352 1743 0 1047 NA NA 4413 10369 3605 1351 NA NA 3012 7709 3679 1094 NA
