Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1523782800.0 1360.0 0 NA NA 0 NA NA 1430 NA NA 1347 NA NA
1523782800.0 1361.0 0 NA NA 0 NA NA 1016 NA NA 1329 NA NA
1523782800.0 1361.17 0 NA NA 0 NA NA 1041 NA NA 1123 NA NA
1523782800.0 1362.0 0 NA NA 0 NA NA 997 NA NA 1083 NA NA
1523782800.0 1362.17 0 NA NA 0 NA NA 1024 NA NA 1105 NA NA
1523782800.0 1363.0 0 NA NA 0 NA NA 1002 NA NA 1106 NA NA
1523782800.0 1363.17 0 NA NA 0 NA NA 1021 NA NA 1102 NA NA
1523782800.0 4000.0 NA 100 236 NA 174 295 NA 5462 8439 NA 5561 8594
1523782800.0 4002.0 NA 102 238 NA 176 296 NA 4313 5517 NA 4388 6048
1523782800.0 4003.0 NA 101 235 NA 177 297 NA 4270 5957 NA 4388 6262
