Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9 
1784149200.0 1.0 142 178 296 NA NA NA NA NA NA 234 252 396 NA NA NA NA NA NA 756 175 426 NA NA NA NA NA NA 635 292 684 NA NA NA NA NA NA 
1784149200.0 10.0 157 186 395 0 NA NA NA NA NA 241 263 528 0 NA NA NA NA NA 696 169 729 160 NA NA NA NA NA 422 263 1144 369 NA NA NA NA NA 
1784149200.0 1000.0 NA 386 203 0 105 NA NA NA NA NA 518 277 0 170 NA NA NA NA NA 1152 196 119 181 NA NA NA NA NA 1068 300 277 280 NA NA NA NA 
1784149200.0 10001.0 127 276 505 0 152 189 NA NA NA 176 394 708 0 222 271 NA NA NA 299 230 849 200 236 219 NA NA NA 365 445 1177 446 502 487 NA NA NA 
1784149200.0 10002.0 127 303 500 0 152 191 NA NA NA 175 393 699 0 220 271 NA NA NA 339 195 850 189 240 222 NA NA NA 338 357 1614 349 524 520 NA NA NA 
1784149200.0 10003.0 139 295 505 0 147 184 NA NA NA 210 396 699 0 217 276 NA NA NA 2301 211 805 207 244 238 NA NA NA 1362 427 1484 429 478 574 NA NA NA 
1784149200.0 10004.0 122 294 470 0 152 190 NA NA NA 173 387 695 0 217 274 NA NA NA 282 199 862 196 239 218 NA NA NA 397 387 1620 379 502 508 NA NA NA 
1784149200.0 10005.0 127 299 499 0 150 191 NA NA NA 172 397 693 0 219 280 NA NA NA 348 189 851 186 244 221 NA NA NA 359 361 1296 360 504 515 NA NA NA 
1784149200.0 10006.0 119 303 500 0 151 181 NA NA NA 172 394 688 0 216 274 NA NA NA 259 213 775 189 235 217 NA NA NA 438 322 1301 424 505 485 NA NA NA 
1784149200.0 10007.0 119 305 516 0 181 190 NA NA NA 171 404 694 0 281 282 NA NA NA 265 200 825 200 248 223 NA NA NA 360 332 1208 398 516 517 NA NA NA 
1784149200.0 10008.0 126 262 523 0 181 183 NA NA NA 172 402 688 0 285 283 NA NA NA 269 203 829 197 249 227 NA NA NA 335 345 1039 383 518 506 NA NA NA 
1784149200.0 10009.0 89 304 516 0 178 192 NA NA NA 175 399 688 0 285 273 NA NA NA 285 203 864 201 249 224 NA NA NA 440 349 1260 387 518 500 NA NA NA 
1784149200.0 1001.0 NA 342 184 0 0 0 0 0 0 NA 457 262 0 0 0 0 0 0 NA 1046 284 41 35 48 95 62 96 NA 1108 413 90 99 108 161 144 150 
1784149200.0 1001.2 NA 560 227 0 0 0 0 NA NA NA 779 339 0 0 0 0 NA NA NA 5181 441 45 56 48 53 NA NA NA 2250 599 123 165 147 134 NA NA 
1784149200.0 1001.3 NA 536 208 0 NA NA NA NA NA NA 744 305 0 NA NA NA NA NA NA 3863 338 131 NA NA NA NA NA NA 1854 466 224 NA NA NA NA NA 
1784149200.0 1001.4 NA 539 179 0 0 0 NA NA NA NA 709 278 0 0 0 NA NA NA NA 4429 227 48 46 45 NA NA NA NA 2374 463 152 142 124 NA NA NA 
1784149200.0 1002.0 NA 388 128 NA NA NA NA NA NA NA 524 158 NA NA NA NA NA NA NA 1472 93 NA NA NA NA NA NA NA 1593 131 NA NA NA NA NA NA 
