Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1787130000.0 136.839 NA 227 497 0 NA 321 693 0 NA 146 1387 137 NA 118 1156 209 
1787130000.0 136.858 NA 222 485 0 NA 308 680 0 NA 138 1319 138 NA 120 1071 190 
1787130000.0 140.051 NA 220 619 NA NA 317 852 NA NA 283 4978 NA NA 224 1941 NA 
1787130000.0 144.6 NA 400 NA NA NA 534 NA NA NA 1257 NA NA NA 1272 NA NA 
1787130000.0 2500.1502 NA 153 NA NA NA 263 NA NA NA 7376 NA NA NA 7408 NA NA 
1787130000.0 2500.1504 NA 154 NA NA NA 260 NA NA NA 9703 NA NA NA 8546 NA NA 
1787130000.0 2500.231 NA 98 NA NA NA 153 NA NA NA 3423 NA NA NA 1803 NA NA 
1787130000.0 2500.3312 NA 97 NA NA NA 154 NA NA NA 3736 NA NA NA 2757 NA NA 
1787130000.0 2500.4301 NA 87 NA NA NA 140 NA NA NA 6047 NA NA NA 5448 NA NA 
1787130000.0 37834.0 NA 1823 2266 NA NA 2455 2634 NA NA 7146 3143 NA NA 3329 1813 NA 
1787130000.0 77.0 156 NA NA NA 374 NA NA NA 145 NA NA NA 271 NA NA NA 
