Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1757538000.0 141.044406 NA 198 169 0 NA 294 793 0 NA 291 498 58 NA 172 260 74 
1757538000.0 141.044407 NA 198 180 0 NA 292 807 0 NA 286 570 70 NA 165 287 87 
1757538000.0 141.044408 NA 197 132 NA NA 291 745 NA NA 285 121 NA NA 165 135 NA 
1757538000.0 141.044412 NA 199 152 0 NA 294 812 0 NA 291 194 64 NA 173 181 79 
1757538000.0 141.044413 NA 198 155 0 NA 297 808 0 NA 281 233 73 NA 160 194 92 
1757538000.0 141.044414 NA 198 107 NA NA 292 657 NA NA 281 70 NA NA 161 87 NA 
1757538000.0 141.044422 NA 198 153 0 NA 299 762 0 NA 284 215 63 NA 161 179 79 
1757538000.0 141.044423 NA 198 153 0 NA 292 759 0 NA 290 216 69 NA 167 183 86 
1757538000.0 141.044424 NA 198 107 NA NA 293 655 NA NA 289 70 NA NA 165 88 NA 
1757538000.0 141.044483 NA 231 0 NA NA 918 0 NA NA 608 92 NA NA 322 110 NA 
1757538000.0 160.03502 167 286 150 0 242 409 212 0 2842 325 123 0 2729 354 245 0 
1757538000.0 16834.402 NA 476 199 0 NA 1251 820 0 NA 560 252 87 NA 378 259 103 
1757538000.0 16834.403 NA 479 206 0 NA 1255 835 0 NA 560 256 95 NA 387 257 111 
1757538000.0 16834.404 NA 474 157 NA NA 1228 768 NA NA 548 127 NA NA 365 148 NA 
1757538000.0 16834.406 NA 476 199 0 NA 1254 823 0 NA 553 252 91 NA 367 262 106 
1757538000.0 16834.407 NA 475 207 0 NA 1261 842 0 NA 556 260 92 NA 369 261 108 
1757538000.0 16834.408 NA 475 159 NA NA 1227 763 NA NA 548 127 NA NA 362 143 NA 
1757538000.0 16834.412 NA 478 186 0 NA 1263 855 0 NA 554 239 63 NA 378 252 79 
1757538000.0 16834.413 NA 478 188 0 NA 1249 857 0 NA 558 240 64 NA 372 252 80 
1757538000.0 16834.422 NA 475 179 0 NA 1281 808 0 NA 550 237 58 NA 380 242 73 
1757538000.0 16834.423 NA 475 180 0 NA 1268 801 0 NA 579 242 59 NA 391 245 76 
1757538000.0 16834.424 NA 472 160 NA NA 1226 761 NA NA 545 159 NA NA 371 169 NA 
1757538000.0 16850.402 NA 460 196 0 NA 1223 812 0 NA 527 243 83 NA 359 252 99 
1757538000.0 16850.403 NA 459 203 0 NA 1232 840 0 NA 532 243 93 NA 370 255 110 
1757538000.0 16850.404 NA 457 158 NA NA 1238 767 NA NA 523 126 NA NA 352 147 NA 
1757538000.0 16850.406 NA 456 197 0 NA 1251 811 0 NA 533 242 86 NA 366 258 101 
1757538000.0 16850.407 NA 462 205 0 NA 1255 835 0 NA 534 246 91 NA 371 258 111 
1757538000.0 16850.408 NA 453 157 NA NA 1215 761 NA NA 532 125 NA NA 367 145 NA 
1757538000.0 16861.402 NA 442 186 0 NA 1232 803 0 NA 506 230 71 NA 361 247 88 
1757538000.0 17034.402 NA 798 260 0 NA 1727 906 0 NA 2077 329 97 NA 951 284 112 
1757538000.0 17034.403 NA 866 279 0 NA 1813 929 0 NA 2124 346 106 NA 962 290 124 
1757538000.0 17034.404 NA 843 158 NA NA 1736 767 NA NA 2008 131 NA NA 928 153 NA 
1757538000.0 17034.406 NA 846 285 0 NA 1743 959 0 NA 2047 390 105 NA 953 308 122 
1757538000.0 17034.407 NA 836 296 0 NA 1783 970 0 NA 2044 411 108 NA 935 301 130 
1757538000.0 17034.408 NA 823 157 NA NA 1783 756 NA NA 2091 127 NA NA 942 146 NA 
1757538000.0 17034.412 NA 844 490 0 NA 1754 1244 0 NA 2119 577 63 NA 979 446 79 
1757538000.0 17034.413 NA 840 511 0 NA 1782 1236 0 NA 2128 582 65 NA 1279 452 83 
1757538000.0 17034.422 NA 826 461 0 NA 1730 1170 0 NA 2068 496 60 NA 1166 446 78 
