Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1788555600.0 1.0 278 NA 391 NA 1276 NA 736 NA 
1788555600.0 10.0 282 NA 394 NA 1651 NA 787 NA 
1788555600.0 10001.0 243 NA 330 NA 703 NA 731 NA 
1788555600.0 10002.0 245 NA 334 NA 936 NA 696 NA 
1788555600.0 10003.0 306 NA 450 NA 7428 NA 3163 NA 
1788555600.0 10004.0 247 NA 331 NA 693 NA 587 NA 
1788555600.0 10005.0 246 NA 331 NA 831 NA 756 NA 
1788555600.0 10006.0 241 NA 329 NA 623 NA 592 NA 
1788555600.0 10007.0 247 NA 329 NA 686 NA 630 NA 
1788555600.0 10008.0 250 NA 329 NA 683 NA 569 NA 
1788555600.0 10009.0 250 NA 334 NA 807 NA 701 NA 
1788555600.0 10024.0 266 NA 359 NA 2426 NA 1175 NA 
1788555600.0 10024.1 270 NA 361 NA 2222 NA 989 NA 
1788555600.0 10024.2 269 NA 357 NA 2093 NA 866 NA 
1788555600.0 10024.3 268 NA 358 NA 2226 NA 1003 NA 
1788555600.0 10024.4 267 NA 356 NA 2078 NA 905 NA 
1788555600.0 10025.0 264 NA 350 NA 1485 NA 786 NA 
1788555600.0 10042.0 266 NA 348 NA 1636 NA 877 NA 
1788555600.0 10059.0 287 NA 400 NA 7213 NA 4394 NA 
1788555600.0 10071.0 272 NA 361 NA 2898 NA 1208 NA 
1788555600.0 103.0 261 NA 351 NA 670 NA 603 NA 
1788555600.0 10424.0 148 NA 361 NA 2232 NA 944 NA 
1788555600.0 106.0 244 NA 327 NA 503 NA 419 NA 
1788555600.0 107.0 295 NA 400 NA 1999 NA 831 NA 
1788555600.0 108.0 294 NA 403 NA 1893 NA 813 NA 
1788555600.0 10801.0 241 NA 333 NA 704 NA 783 NA 
1788555600.0 10802.0 244 NA 335 NA 996 NA 751 NA 
1788555600.0 10803.0 297 NA 439 NA 7091 NA 3256 NA 
1788555600.0 10804.0 134 NA 331 NA 683 NA 840 NA 
1788555600.0 10804.31 249 NA 330 NA 683 NA 665 NA 
1788555600.0 10805.0 250 NA 333 NA 929 NA 627 NA 
1788555600.0 10805.31 249 NA 333 NA 816 NA 745 NA 
1788555600.0 10806.0 249 NA 330 NA 636 NA 539 NA 
1788555600.0 10807.0 246 NA 331 NA 743 NA 625 NA 
1788555600.0 10808.0 130 NA 330 NA 625 NA 709 NA 
1788555600.0 10809.0 252 NA 332 NA 705 NA 666 NA 
1788555600.0 10823.0 261 NA 344 NA 1470 NA 782 NA 
1788555600.0 10824.1 150 NA 361 NA 2287 NA 1021 NA 
1788555600.0 10824.6 269 NA 358 NA 2622 NA 1051 NA 
1788555600.0 10824.8 269 NA 360 NA 2752 NA 1236 NA 
1788555600.0 10825.0 257 NA 353 NA 1728 NA 980 NA 
1788555600.0 10826.0 277 NA 371 NA 4038 NA 1806 NA 
1788555600.0 10842.0 266 NA 347 NA 1391 NA 705 NA 
1788555600.0 10859.0 291 NA 403 NA 6929 NA 4589 NA 
1788555600.0 10871.0 273 NA 361 NA 2962 NA 1271 NA 
1788555600.0 109.0 289 NA 399 NA 2150 NA 887 NA 
1788555600.0 11.0 279 NA 387 NA 1186 NA 686 NA 
1788555600.0 110.0 250 NA 343 NA 530 NA 518 NA 
1788555600.0 1102.0 281 NA 396 NA 1753 NA 920 NA 
1788555600.0 111.0 261 NA 359 NA 641 NA 617 NA 
1788555600.0 112.0 293 NA 399 NA 1709 NA 791 NA 
1788555600.0 11224.0 270 NA 363 NA 2129 NA 919 NA 
1788555600.0 11224.6 163 NA 360 NA 2123 NA 921 NA 
1788555600.0 113.0 288 NA 402 NA 1581 NA 796 NA 
1788555600.0 114.0 284 NA 393 NA 1681 NA 786 NA 
1788555600.0 115.0 286 NA 401 NA 1785 NA 766 NA 
1788555600.0 116.0 282 NA 390 NA 1667 NA 772 NA 
1788555600.0 11601.0 256 NA 330 NA 757 NA 586 NA 
1788555600.0 11602.0 256 NA 336 NA 888 NA 773 NA 
1788555600.0 11603.0 304 NA 457 NA 7299 NA 3482 NA 
1788555600.0 11604.0 265 NA 342 NA 574 NA 657 NA 
1788555600.0 11605.0 268 NA 343 NA 717 NA 676 NA 
1788555600.0 11606.0 255 NA 340 NA 536 NA 559 NA 
1788555600.0 11607.0 254 NA 344 NA 704 NA 761 NA 
1788555600.0 11608.0 259 NA 343 NA 540 NA 478 NA 
1788555600.0 11609.0 258 NA 335 NA 611 NA 644 NA 
1788555600.0 11630.0 297 NA 393 NA 7131 NA 4960 NA 
1788555600.0 11634.0 274 NA 364 NA 2683 NA 1321 NA 
1788555600.0 11634.1 275 NA 354 NA 2276 NA 1127 NA 
1788555600.0 11634.15 274 NA 354 NA 2619 NA 1155 NA 
1788555600.0 11634.24 252 NA 333 NA 806 NA 756 NA 
1788555600.0 11634.601 275 NA 355 NA 2130 NA 945 NA 
1788555600.0 11634.7 274 NA 353 NA 2059 NA 1247 NA 
1788555600.0 11634.91 274 NA 364 NA 2690 NA 1130 NA 
1788555600.0 11634.914 268 NA 353 NA 2852 NA 1284 NA 
1788555600.0 11640.0 267 NA 353 NA 1907 NA 1185 NA 
1788555600.0 11643.0 279 NA 358 NA 3473 NA 1527 NA 
1788555600.0 11646.0 271 NA 363 NA 1860 NA 1054 NA 
1788555600.0 11650.0 271 NA 348 NA 1510 NA 1020 NA 
1788555600.0 117.0 286 NA 396 NA 2099 NA 882 NA 
1788555600.0 11723.17 283 NA 383 NA 6144 NA 2839 NA 
1788555600.0 118.0 290 NA 401 NA 1907 NA 876 NA 
1788555600.0 119.0 284 NA 396 NA 1444 NA 747 NA 
1788555600.0 12.0 286 NA 389 NA 1368 NA 749 NA 
1788555600.0 120.0 249 NA 343 NA 510 NA 829 NA 
1788555600.0 12034.0 275 NA 363 NA 2043 NA 985 NA 
1788555600.0 121.0 176 NA 397 NA 2056 NA 955 NA 
1788555600.0 122.0 254 NA 343 NA 583 NA 533 NA 
1788555600.0 12434.0 272 NA 354 NA 2472 NA 1194 NA 
1788555600.0 12434.511 275 NA 363 NA 2298 NA 998 NA 
1788555600.0 12434.521 274 NA 350 NA 2098 NA 1063 NA 
1788555600.0 12434.7 275 NA 362 NA 2043 NA 994 NA 
1788555600.0 12446.0 277 NA 362 NA 1602 NA 853 NA 
1788555600.0 12461.0 249 NA 324 NA 660 NA 747 NA 
1788555600.0 125.0 291 NA 400 NA 1830 NA 762 NA 
1788555600.0 126.0 255 NA 347 NA 933 NA 560 NA 
1788555600.0 127.0 249 NA 340 NA 613 NA 558 NA 
1788555600.0 128.0 245 NA 330 NA 476 NA 427 NA 
1788555600.0 12834.0 273 NA 353 NA 3326 NA 1494 NA 
1788555600.0 12834.412 274 NA 353 NA 2238 NA 1074 NA 
1788555600.0 12834.7 274 NA 363 NA 2164 NA 1013 NA 
1788555600.0 12846.0 274 NA 352 NA 2122 NA 1140 NA 
1788555600.0 12861.0 250 NA 333 NA 529 NA 526 NA 
1788555600.0 129.0 248 NA 330 NA 528 NA 501 NA 
1788555600.0 130.0 248 NA 332 NA 511 NA 452 NA 
1788555600.0 1301.0 271 NA 364 NA 1144 NA 828 NA 
1788555600.0 1301.17 202 NA 345 NA 1238 NA 770 NA 
1788555600.0 1302.0 277 NA 382 NA 2407 NA 978 NA 
1788555600.0 1302.17 268 NA 361 NA 2303 NA 930 NA 
1788555600.0 1302.18 268 NA 358 NA 2140 NA 900 NA 
1788555600.0 1302.181 268 NA 359 NA 2229 NA 896 NA 
1788555600.0 1303.0 298 NA 393 NA 3288 NA 1324 NA 
1788555600.0 1303.17 293 NA 390 NA 3428 NA 1462 NA 
1788555600.0 1304.18 262 NA 349 NA 1472 NA 698 NA 
1788555600.0 1304.181 264 NA 348 NA 1488 NA 740 NA 
1788555600.0 1306.0 247 NA 331 NA 487 NA 460 NA 
1788555600.0 1307.0 241 NA 327 NA 871 NA 647 NA 
1788555600.0 1308.0 240 NA 320 NA 517 NA 446 NA 
1788555600.0 1309.0 281 NA 382 NA 2337 NA 941 NA 
1788555600.0 131.0 254 NA 346 NA 696 NA 728 NA 
1788555600.0 1310.0 290 NA 388 NA 1738 NA 745 NA 
1788555600.0 1311.0 274 NA 363 NA 1085 NA 646 NA 
1788555600.0 1312.0 290 NA 388 NA 1767 NA 777 NA 
1788555600.0 1313.0 302 NA 395 NA 3203 NA 1648 NA 
1788555600.0 1314.0 281 NA 371 NA 1225 NA 687 NA 
1788555600.0 1315.0 248 NA 330 NA 541 NA 582 NA 
1788555600.0 1317.0 249 NA 332 NA 682 NA 518 NA 
1788555600.0 1318.0 249 NA 331 NA 572 NA 541 NA 
1788555600.0 1319.0 250 NA 334 NA 714 NA 541 NA 
1788555600.0 132.0 282 NA 388 NA 1700 NA 785 NA 
1788555600.0 1320.0 246 NA 330 NA 495 NA 514 NA 
1788555600.0 1321.0 248 NA 329 NA 517 NA 484 NA 
1788555600.0 1322.0 250 NA 329 NA 577 NA 454 NA 
1788555600.0 1323.0 242 NA 322 NA 467 NA 558 NA 
1788555600.0 13234.0 193 NA 253 NA 67 NA 88 NA 
1788555600.0 1324.0 286 NA 388 NA 1913 NA 821 NA 
1788555600.0 1325.0 279 NA 380 NA 2109 NA 958 NA 
1788555600.0 1325.1 282 NA 382 NA 2417 NA 951 NA 
1788555600.0 1325.2 277 NA 381 NA 2183 NA 892 NA 
1788555600.0 1325.3 279 NA 381 NA 2283 NA 1042 NA 
1788555600.0 1325.4 277 NA 380 NA 2141 NA 903 NA 
1788555600.0 1325.9 170 NA 378 NA 2157 NA 913 NA 
1788555600.0 1325.91 281 NA 379 NA 2096 NA 916 NA 
1788555600.0 1326.0 286 NA 377 NA 1650 NA 786 NA 
1788555600.0 1327.0 282 NA 376 NA 1514 NA 752 NA 
1788555600.0 1328.0 290 NA 384 NA 1756 NA 821 NA 
1788555600.0 1329.0 285 NA 382 NA 1370 NA 702 NA 
1788555600.0 133.0 290 NA 400 NA 2317 NA 925 NA 
1788555600.0 1330.0 277 NA 366 NA 930 NA 633 NA 
1788555600.0 1331.0 280 NA 372 NA 1312 NA 675 NA 
1788555600.0 1332.0 282 NA 377 NA 1666 NA 797 NA 
1788555600.0 1333.0 283 NA 378 NA 1519 NA 742 NA 
1788555600.0 1334.0 289 NA 383 NA 1692 NA 807 NA 
1788555600.0 1335.0 281 NA 374 NA 1400 NA 666 NA 
1788555600.0 1336.0 302 NA 403 NA 5885 NA 2230 NA 
1788555600.0 1337.0 298 NA 400 NA 3443 NA 1303 NA 
1788555600.0 1338.0 292 NA 384 NA 2252 NA 1000 NA 
1788555600.0 1339.0 282 NA 395 NA 3206 NA 1291 NA 
1788555600.0 134.701 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.702 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.703 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.704 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.705 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.706 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.707 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.708 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.709 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.71 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.801 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.802 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.803 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.804 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.805 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.806 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.809 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.81 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.811 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.812 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.901 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.902 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.903 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.904 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.905 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.906 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.909 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.91 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.911 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.912 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.99601 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.99602 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.99603 NA 0 NA 0 NA 0 NA 0 
1788555600.0 134.99901 NA 0 NA 0 NA 0 NA 0 
1788555600.0 1340.0 261 NA 347 NA 864 NA 581 NA 
1788555600.0 1341.0 292 NA 398 NA 2831 NA 1054 NA 
1788555600.0 1343.0 282 NA 379 NA 1302 NA 705 NA 
1788555600.0 1344.0 297 NA 399 NA 3995 NA 1533 NA 
1788555600.0 1345.0 292 NA 392 NA 2218 NA 973 NA 
1788555600.0 1347.0 277 NA 371 NA 990 NA 595 NA 
1788555600.0 1348.0 285 NA 383 NA 1200 NA 681 NA 
1788555600.0 1349.0 249 NA 333 NA 548 NA 461 NA 
1788555600.0 1350.0 246 NA 329 NA 500 NA 584 NA 
1788555600.0 1351.0 260 NA 344 NA 703 NA 677 NA 
1788555600.0 1352.0 290 NA 388 NA 1503 NA 758 NA 
1788555600.0 1353.0 315 NA 434 NA 6505 NA 2171 NA 
1788555600.0 1354.0 292 NA 394 NA 2442 NA 960 NA 
1788555600.0 1355.0 298 NA 400 NA 2645 NA 1053 NA 
1788555600.0 1356.0 286 NA 378 NA 1416 NA 697 NA 
1788555600.0 1360.0 278 NA 377 NA 1506 NA 704 NA 
1788555600.0 1361.0 286 NA 397 NA 3703 NA 1508 NA 
1788555600.0 1361.17 268 NA 364 NA 5201 NA 1855 NA 
1788555600.0 1361.18 270 NA 366 NA 5307 NA 1941 NA 
1788555600.0 1361.181 268 NA 367 NA 5337 NA 2426 NA 
1788555600.0 1362.0 292 NA 398 NA 6267 NA 2187 NA 
1788555600.0 1362.17 273 NA 377 NA 7296 NA 2583 NA 
1788555600.0 1362.18 262 NA 366 NA 6001 NA 2265 NA 
1788555600.0 1363.0 286 NA 393 NA 6171 NA 2181 NA 
1788555600.0 1363.17 264 NA 371 NA 6573 NA 2675 NA 
1788555600.0 1363.18 269 NA 366 NA 6209 NA 2781 NA 
1788555600.0 1364.0 248 NA 329 NA 530 NA 539 NA 
1788555600.0 1365.0 248 NA 332 NA 565 NA 468 NA 
1788555600.0 1366.0 248 NA 329 NA 581 NA 517 NA 
1788555600.0 1370.0 136 291 179 391 27 2128 116 899 
1788555600.0 1370.17 137 271 180 359 25 2146 110 892 
1788555600.0 1370.18 137 270 180 359 24 2074 61 892 
1788555600.0 138.3 NA 145 NA 205 NA 30 NA 169 
1788555600.0 139901.0 278 NA 366 NA 967 NA 603 NA 
1788555600.0 139902.0 283 NA 382 NA 2167 NA 889 NA 
1788555600.0 14.0 295 NA 407 NA 2889 NA 1455 NA 
1788555600.0 140.58 NA 212 NA 282 NA 113 NA 230 
1788555600.0 140.6 NA 189 NA 259 NA 76 NA 179 
1788555600.0 14034.0 193 NA 250 NA 78 NA 87 NA 
1788555600.0 141.201 259 NA 328 NA 1610 NA 2234 NA 
1788555600.0 141.202 126 NA 323 NA 1024 NA 1162 NA 
1788555600.0 142.201 259 NA 331 NA 1469 NA 1394 NA 
1788555600.0 142.202 249 NA 334 NA 1049 NA 1048 NA 
1788555600.0 143.201 257 NA 341 NA 1500 NA 2206 NA 
1788555600.0 143.202 252 NA 334 NA 843 NA 886 NA 
1788555600.0 144.201 268 NA 341 NA 1581 NA 2086 NA 
1788555600.0 144.202 257 NA 337 NA 1030 NA 1060 NA 
1788555600.0 148.0 244 NA 321 NA 807 NA 864 NA 
1788555600.0 149.0 262 NA 346 NA 832 NA 727 NA 
1788555600.0 149.1 265 NA 339 NA 665 NA 752 NA 
1788555600.0 15.0 247 NA 333 NA 560 NA 454 NA 
1788555600.0 158.0 251 NA 336 NA 1654 NA 2164 NA 
1788555600.0 158.1 265 NA 351 NA 1907 NA 840 NA 
1788555600.0 158.2 260 NA 344 NA 1460 NA 705 NA 
1788555600.0 158.3 263 NA 346 NA 1445 NA 711 NA 
1788555600.0 158.5 241 NA 323 NA 1234 NA 894 NA 
1788555600.0 159.0 153 NA 345 NA 1605 NA 1701 NA 
1788555600.0 159.02 136 NA 328 NA 1505 NA 1908 NA 
1788555600.0 159.03 253 NA 323 NA 874 NA 712 NA 
1788555600.0 159.1 272 NA 356 NA 1988 NA 907 NA 
1788555600.0 159.2 267 NA 343 NA 1199 NA 824 NA 
1788555600.0 159.3 272 NA 351 NA 1127 NA 974 NA 
1788555600.0 159.4 270 NA 344 NA 1487 NA 743 NA 
1788555600.0 16.0 308 NA 450 NA 7379 NA 2926 NA 
1788555600.0 160.0 260 NA 330 NA 1564 NA 1792 NA 
1788555600.0 160.02 257 NA 337 NA 1518 NA 2024 NA 
1788555600.0 160.03 260 NA 334 NA 825 NA 633 NA 
1788555600.0 160.1 270 NA 348 NA 1496 NA 732 NA 
1788555600.0 160.2 266 NA 354 NA 1146 NA 924 NA 
1788555600.0 160.3 270 NA 352 NA 1148 NA 657 NA 
1788555600.0 160.4 268 NA 353 NA 1225 NA 746 NA 
1788555600.0 160.401 248 NA 323 NA 904 NA 1059 NA 
1788555600.0 161.0 258 NA 342 NA 1609 NA 2256 NA 
1788555600.0 161.02 269 NA 343 NA 1436 NA 1396 NA 
1788555600.0 161.03 251 NA 330 NA 909 NA 716 NA 
1788555600.0 161.1 272 NA 359 NA 1431 NA 752 NA 
1788555600.0 161.2 267 NA 355 NA 1111 NA 784 NA 
1788555600.0 161.3 268 NA 344 NA 1464 NA 907 NA 
1788555600.0 161.4 268 NA 342 NA 1161 NA 852 NA 
1788555600.0 162.0 257 NA 327 NA 1519 NA 2309 NA 
1788555600.0 162.02 262 NA 331 NA 1598 NA 1862 NA 
1788555600.0 162.03 253 NA 334 NA 907 NA 735 NA 
1788555600.0 162.1 270 NA 358 NA 1415 NA 1058 NA 
1788555600.0 162.2 266 NA 358 NA 1067 NA 875 NA 
1788555600.0 162.3 270 NA 355 NA 1106 NA 803 NA 
1788555600.0 162.4 268 NA 354 NA 1230 NA 734 NA 
1788555600.0 163.0 260 NA 330 NA 1542 NA 2243 NA 
1788555600.0 163.02 260 NA 330 NA 1513 NA 2175 NA 
1788555600.0 163.03 254 NA 325 NA 894 NA 699 NA 
1788555600.0 163.1 270 NA 348 NA 1974 NA 969 NA 
1788555600.0 163.2 267 NA 344 NA 1427 NA 895 NA 
1788555600.0 163.3 270 NA 357 NA 1116 NA 1013 NA 
1788555600.0 163.4 267 NA 344 NA 1225 NA 750 NA 
1788555600.0 16434.0 189 NA 249 NA 84 NA 137 NA 
1788555600.0 16834.0 274 NA 355 NA 2731 NA 1294 NA 
1788555600.0 17.0 243 NA 343 NA 735 NA 637 NA 
1788555600.0 17034.96 271 257 358 339 2540 1078 1389 754 
1788555600.0 18.0 248 NA 330 NA 553 NA 420 NA 
1788555600.0 180.0 259 NA 334 NA 662 NA 578 NA 
1788555600.0 180.1 260 NA 356 NA 3950 NA 1579 NA 
1788555600.0 18034.0 192 NA 250 NA 73 NA 69 NA 
1788555600.0 181.0 269 NA 345 NA 841 NA 751 NA 
1788555600.0 181.1 256 NA 357 NA 4035 NA 2222 NA 
1788555600.0 182.0 258 NA 336 NA 662 NA 694 NA 
1788555600.0 182.1 259 NA 360 NA 3964 NA 2014 NA 
1788555600.0 183.0 256 NA 333 NA 764 NA 1196 NA 
1788555600.0 183.01 261 NA 345 NA 884 NA 1394 NA 
1788555600.0 183.1 153 NA 358 NA 4133 NA 2158 NA 
1788555600.0 18434.0 271 NA 359 NA 2525 NA 2081 NA 
1788555600.0 19.0 241 NA 334 NA 669 NA 997 NA 
1788555600.0 2.0 280 NA 398 NA 1903 NA 932 NA 
1788555600.0 20.0 249 NA 331 NA 506 NA 423 NA 
1788555600.0 21.0 248 NA 329 NA 514 NA 411 NA 
1788555600.0 22.0 249 NA 334 NA 604 NA 544 NA 
1788555600.0 23.0 257 NA 346 NA 590 NA 595 NA 
1788555600.0 24.0 283 NA 394 NA 1795 NA 764 NA 
1788555600.0 25.0 284 NA 399 NA 1967 NA 896 NA 
1788555600.0 2500.231 NA 183 NA 259 NA 3342 NA 1715 
1788555600.0 2500.2311 NA 171 NA 256 NA 303 NA 237 
1788555600.0 2500.3312 NA 183 NA 261 NA 4298 NA 2221 
1788555600.0 2500.3313 NA 183 NA 255 NA 576 NA 303 
1788555600.0 2500.4301 NA 172 NA 243 NA 7786 NA 6348 
1788555600.0 2500.4302 NA 184 NA 246 NA 1006 NA 604 
1788555600.0 2500.9102 153 NA 212 NA 3558 NA 1478 NA 
1788555600.0 2500.9103 153 NA 213 NA 451 NA 226 NA 
1788555600.0 26.0 289 NA 397 NA 1267 NA 669 NA 
