Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1790024400.0 1000.0 NA 700 361 0 228 NA NA NA NA 943 508 0 329 NA NA NA NA 3494 270 179 215 NA NA NA NA 1666 260 206 212 NA NA NA 
1790024400.0 10001.0 243 465 879 0 299 376 NA NA 334 614 1157 0 412 518 NA NA 568 315 916 262 239 229 NA NA 668 284 1018 374 344 329 NA NA 
1790024400.0 10002.0 249 467 883 0 304 373 NA NA 335 615 1151 0 413 520 NA NA 661 319 1010 282 249 252 NA NA 927 337 1215 440 358 279 NA NA 
1790024400.0 10003.0 305 474 886 0 301 361 NA NA 437 615 1149 0 415 522 NA NA 5712 310 983 257 229 253 NA NA 2541 227 1226 314 346 415 NA NA 
1790024400.0 10004.0 242 465 880 0 299 364 NA NA 332 609 1139 0 412 522 NA NA 548 320 964 270 250 243 NA NA 565 332 1287 374 372 307 NA NA 
1790024400.0 10005.0 246 467 881 0 300 368 NA NA 337 619 1132 0 415 511 NA NA 705 323 1006 272 244 251 NA NA 644 283 1418 388 363 389 NA NA 
1790024400.0 10006.0 247 466 875 0 302 364 NA NA 333 613 1150 0 417 517 NA NA 506 325 965 270 246 256 NA NA 514 273 1341 354 343 408 NA NA 
1790024400.0 10007.0 243 468 880 0 327 366 NA NA 334 618 1158 0 479 521 NA NA 488 330 1029 284 262 237 NA NA 530 320 1143 421 379 342 NA NA 
1790024400.0 10008.0 243 470 886 0 329 366 NA NA 331 623 1180 0 475 513 NA NA 495 325 1069 282 265 251 NA NA 576 275 1281 386 385 312 NA NA 
1790024400.0 10009.0 246 468 884 0 336 367 NA NA 340 616 1167 0 479 516 NA NA 609 340 1074 272 245 232 NA NA 708 250 1439 380 339 335 NA NA 
1790024400.0 1001.3 NA 855 411 0 NA NA NA NA NA 1158 968 0 NA NA NA NA NA 19490 323 140 NA NA NA NA NA 7215 382 214 NA NA NA NA 
1790024400.0 1001.4 NA 839 367 0 0 0 NA NA NA 1137 906 0 0 0 NA NA NA 20737 264 54 52 51 NA NA NA 7064 372 73 70 65 NA NA 
1790024400.0 1002.4 NA 870 0 NA NA NA NA NA NA 1149 0 NA NA NA NA NA NA 22587 253 NA NA NA NA NA NA 8540 411 NA NA NA NA NA 
1790024400.0 10024.0 262 477 678 0 334 371 NA NA 357 635 1184 0 484 522 NA NA 2092 369 1406 289 259 245 NA NA 910 222 1046 324 300 253 NA NA 
1790024400.0 10025.0 258 475 891 0 302 366 NA NA 353 624 1171 0 419 522 NA NA 1426 320 1040 268 235 246 NA NA 984 274 1201 296 347 298 NA NA 
1790024400.0 10042.0 258 472 894 0 333 368 NA NA 350 623 1161 0 485 520 NA NA 1041 298 1076 290 262 242 NA NA 769 330 1212 446 435 331 NA NA 
1790024400.0 1005.0 NA 421 286 0 0 NA NA NA NA 651 419 0 0 NA NA NA NA 426 206 47 41 NA NA NA NA 603 327 199 79 NA NA NA 
1790024400.0 101.0 357 NA NA NA NA NA NA NA 546 NA NA NA NA NA NA NA 723 NA NA NA NA NA NA NA 1032 NA NA NA NA NA NA NA 
1790024400.0 1010.0 NA 214 242 0 NA NA NA NA NA 326 352 0 NA NA NA NA NA 169 198 78 NA NA NA NA NA 306 383 136 NA NA NA NA 
1790024400.0 102.0 358 NA NA NA NA NA NA NA 526 NA NA NA NA NA NA NA 684 NA NA NA NA NA NA NA 769 NA NA NA NA NA NA NA 
