Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 
1789333200.0 1.0 138 184 272 NA NA NA NA NA 237 271 417 NA NA NA NA NA 635 160 393 NA NA NA NA NA 419 165 529 NA NA NA NA NA 
1789333200.0 1003.0 NA 402 0 NA NA NA NA NA NA 644 0 NA NA NA NA NA NA 1150 130 NA NA NA NA NA NA 823 226 NA NA NA NA NA 
1789333200.0 1005.0 NA 229 158 0 0 NA NA NA NA 398 255 0 0 NA NA NA NA 315 176 36 30 NA NA NA NA 408 223 51 42 NA NA NA 
1789333200.0 10059.0 164 319 540 0 156 193 NA NA 234 422 744 0 235 301 NA NA 2713 201 997 218 211 211 NA NA 942 147 874 257 235 219 NA NA 
1789333200.0 101.0 182 NA NA NA NA NA NA NA 324 NA NA NA NA NA NA NA 330 NA NA NA NA NA NA NA 342 NA NA NA NA NA NA NA 
1789333200.0 1010.0 NA 98 121 0 NA NA NA NA NA 173 196 0 NA NA NA NA NA 149 170 66 NA NA NA NA NA 204 190 77 NA NA NA NA 
1789333200.0 102.0 182 NA NA NA NA NA NA NA 317 NA NA NA NA NA NA NA 313 NA NA NA NA NA NA NA 306 NA NA NA NA NA NA NA 
1789333200.0 103.0 113 0 0 NA NA NA NA NA 171 0 0 NA NA NA NA NA 220 65 529 NA NA NA NA NA 207 79 573 NA NA NA NA NA 
1789333200.0 1046.0 NA 111 97 0 NA NA NA NA NA 194 173 0 NA NA NA NA NA 193 150 25 NA NA NA NA NA 238 179 36 NA NA NA NA 
1789333200.0 1047.0 NA 110 115 0 NA NA NA NA NA 192 193 0 NA NA NA NA NA 194 170 30 NA NA NA NA NA 246 197 40 NA NA NA NA 
1789333200.0 1048.0 NA 111 108 0 NA NA NA NA NA 193 186 0 NA NA NA NA NA 191 167 24 NA NA NA NA NA 200 177 35 NA NA NA NA 
1789333200.0 1049.0 NA 126 0 NA NA NA NA NA NA 206 0 NA NA NA NA NA NA 537 60 NA NA NA NA NA NA 650 72 NA NA NA NA NA 
1789333200.0 1052.0 NA 223 158 0 NA NA NA NA NA 391 258 0 NA NA NA NA NA 348 180 25 NA NA NA NA NA 499 229 36 NA NA NA NA 
1789333200.0 106.0 112 0 0 NA NA NA NA NA 170 0 0 NA NA NA NA NA 228 64 522 NA NA NA NA NA 328 78 667 NA NA NA NA NA 
