Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 
1788123600.0 1.0 142 172 263 NA NA NA 231 251 404 NA NA NA 747 175 452 NA NA NA 568 219 540 NA NA NA 
1788123600.0 101.0 186 NA NA NA NA NA 313 NA NA NA NA NA 374 NA NA NA NA NA 336 NA NA NA NA NA 
1788123600.0 102.0 171 NA NA NA NA NA 303 NA NA NA NA NA 339 NA NA NA NA NA 312 NA NA NA NA NA 
1788123600.0 103.0 120 0 0 NA NA NA 169 0 0 NA NA NA 302 71 619 NA NA NA 288 111 783 NA NA NA 
1788123600.0 105.0 142 184 99 NA NA NA 238 264 155 NA NA NA 875 175 179 NA NA NA 582 167 224 NA NA NA 
1788123600.0 106.0 113 0 0 NA NA NA 169 0 0 NA NA NA 270 74 634 NA NA NA 314 133 784 NA NA NA 
1788123600.0 10804.31 116 290 498 0 144 177 169 389 696 0 218 283 278 194 860 214 241 253 302 173 1506 275 251 275 
1788123600.0 10805.31 120 286 497 0 142 186 173 372 690 0 210 279 404 258 1009 278 221 230 620 278 2151 460 323 276 
1788123600.0 120.0 127 136 363 NA NA NA 195 259 486 NA NA NA 319 188 740 NA NA NA 417 253 865 NA NA NA 
1788123600.0 122.0 119 167 355 NA NA NA 184 251 497 NA NA NA 340 126 718 NA NA NA 483 208 856 NA NA NA 
1788123600.0 123.1 390 NA NA NA NA NA 505 NA NA NA NA NA 412 NA NA NA NA NA 378 NA NA NA NA NA 
1788123600.0 123.2 360 NA NA NA NA NA 503 NA NA NA NA NA 478 NA NA NA NA NA 409 NA NA NA NA NA 
1788123600.0 123.3 308 NA NA NA NA NA 408 NA NA NA NA NA 368 NA NA NA NA NA 493 NA NA NA NA NA 
1788123600.0 124.1 380 NA NA NA NA NA 498 NA NA NA NA NA 369 NA NA NA NA NA 369 NA NA NA NA NA 
1788123600.0 124.2 350 NA NA NA NA NA 503 NA NA NA NA NA 384 NA NA NA NA NA 368 NA NA NA NA NA 
1788123600.0 124.4 345 NA NA NA NA NA 494 NA NA NA NA NA 363 NA NA NA NA NA 373 NA NA NA NA NA 
1788123600.0 124.5 353 NA NA NA NA NA 494 NA NA NA NA NA 373 NA NA NA NA NA 378 NA NA NA NA NA 
1788123600.0 124.6 313 NA NA NA NA NA 418 NA NA NA NA NA 362 NA NA NA NA NA 377 NA NA NA NA NA 
1788123600.0 129.0 117 181 357 NA NA NA 171 260 513 NA NA NA 328 159 726 NA NA NA 414 181 996 NA NA NA 
1788123600.0 1301.0 133 219 324 NA NA NA 203 306 457 NA NA NA 672 181 473 NA NA NA 508 183 534 NA NA NA 
1788123600.0 1301.17 134 298 345 NA NA NA 184 386 495 NA NA NA 773 226 489 NA NA NA 474 185 615 NA NA NA 
1788123600.0 1349.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 
1788123600.0 135.1 383 0 229 174 NA NA 556 0 302 269 NA NA 522 126 286 185 NA NA 540 178 269 207 NA NA 
1788123600.0 135.11 393 0 234 174 NA NA 546 0 308 263 NA NA 479 108 332 189 NA NA 441 154 278 248 NA NA 
1788123600.0 135.12 415 0 222 172 NA NA 533 0 303 268 NA NA 484 115 283 178 NA NA 558 158 283 212 NA NA 
1788123600.0 135.2 342 0 215 172 NA NA 457 0 284 262 NA NA 423 107 240 188 NA NA 691 141 321 220 NA NA 
1788123600.0 135.3 341 0 213 172 NA NA 464 0 288 261 NA NA 456 101 247 175 NA NA 573 174 260 221 NA NA 
1788123600.0 135.4 391 0 218 173 NA NA 546 0 305 266 NA NA 441 127 286 184 NA NA 477 154 291 219 NA NA 
1788123600.0 135.6 390 0 225 163 NA NA 545 0 304 270 NA NA 524 115 284 173 NA NA 567 155 273 197 NA NA 
1788123600.0 135.7 417 0 213 173 NA NA 560 0 287 265 NA NA 435 104 268 174 NA NA 469 143 331 182 NA NA 
1788123600.0 135.9 421 0 211 161 NA NA 546 0 291 257 NA NA 414 114 233 178 NA NA 374 151 248 225 NA NA 
1788123600.0 1351.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 
1788123600.0 136.899 NA 342 159 0 NA NA NA 519 279 0 NA NA NA 637 214 125 NA NA NA 427 317 224 NA NA 
1788123600.0 1360.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 
1788123600.0 1362.17 146 307 518 0 167 NA 206 390 723 0 274 NA 4819 207 924 246 183 NA 1958 184 1093 289 212 NA 
1788123600.0 1364.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 
1788123600.0 1365.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 
1788123600.0 1366.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 
1788123600.0 140.051 NA 199 577 NA NA NA NA 296 811 NA NA NA NA 269 5878 NA NA NA NA 373 2299 NA NA NA 
1788123600.0 141.113 NA 0 0 0 NA NA NA 0 0 0 NA NA NA 95 541 253 NA NA NA 216 711 295 NA NA 
1788123600.0 144.6 NA 387 NA NA NA NA NA 525 NA NA NA NA NA 1524 NA NA NA NA NA 1407 NA NA NA NA 
1788123600.0 146.105 NA 202 721 0 NA NA NA 317 986 0 NA NA NA 363 10958 176 NA NA NA 384 4402 254 NA NA 
1788123600.0 161.02 136 235 118 519 117 0 168 346 150 725 186 0 1298 194 76 955 209 284 1370 292 126 1324 236 328 
1788123600.0 163.0 135 365 530 122 0 NA 169 556 742 187 0 NA 1298 433 1151 293 281 NA 1930 542 1500 452 399 NA 
1788123600.0 163.02 134 366 190 530 117 0 179 559 287 743 185 0 1315 425 178 1133 208 277 1939 567 284 1493 277 323 
