Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1758574800.0 2023.0010001 215 595 0 299 854 0 302 5078 146 516 1939 200 
1758574800.0 2023.0020001 191 501 0 273 725 0 89 888 125 86 857 141 
1758574800.0 2024.0000001 209 531 0 319 764 0 188 1807 143 169 1540 189 
1758574800.0 2024.0010001 217 618 0 317 881 0 272 6069 164 198 2615 214 
1758574800.0 2024.0020001 211 536 0 317 761 0 202 1908 143 162 1554 186 
1758574800.0 2024.0030001 189 509 0 302 742 0 104 1512 156 125 1519 197 
1758574800.0 2024.0040001 213 670 0 311 944 0 404 10472 145 239 4047 161 
1758574800.0 2024.0050001 224 613 0 318 863 0 279 5269 172 165 2870 191 
1758574800.0 2024.0060001 213 550 0 324 776 0 209 2032 144 168 1613 170 
1758574800.0 2024.0070001 226 593 0 327 837 0 206 2926 165 129 2129 194 
1758574800.0 2025.0000001 349 582 0 477 818 0 458 1997 172 372 1705 208 
1758574800.0 2025.0010001 433 601 0 618 838 0 669 2359 213 463 1869 235 
1758574800.0 2025.0020001 440 673 0 607 942 0 1210 6183 184 602 2944 247 
1758574800.0 2500.2203 298 NA NA 460 NA NA 4150 NA NA 1568 NA NA 
1758574800.0 2500.2303 341 NA NA 475 NA NA 3055 NA NA 1175 NA NA 
1758574800.0 2500.2308 342 NA NA 509 NA NA 23350 NA NA 9327 NA NA 
1758574800.0 2500.2309 102 NA NA 171 NA NA 4726 NA NA 3253 NA NA 
1758574800.0 2500.3208 317 NA NA 474 NA NA 11664 NA NA 5735 NA NA 
1758574800.0 2500.3209 301 NA NA 447 NA NA 7094 NA NA 3381 NA NA 
1758574800.0 2500.3309 268 NA NA 426 NA NA 3108 NA NA 1349 NA NA 
1758574800.0 29634.773 691 NA NA 940 NA NA 1312 NA NA 962 NA NA 
