Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2 
1764626400.0 144.6 NA 407 NA 575 NA 1347 NA 1154 
1764626400.0 2500.1502 NA 151 NA 246 NA 8184 NA 12340 
1764626400.0 2500.1504 NA 159 NA 246 NA 10683 NA 14567 
1764626400.0 2500.2204 NA 296 NA 439 NA 8483 NA 2752 
1764626400.0 2500.2207 NA 198 NA 312 NA 5923 NA 2946 
1764626400.0 2500.2304 NA 290 NA 426 NA 6868 NA 2180 
1764626400.0 2500.2309 NA 326 NA 527 NA 22368 NA 17617 
1764626400.0 2500.231 NA 97 NA 166 NA 3599 NA 2302 
1764626400.0 2500.3204 NA 314 NA 448 NA 8172 NA 2680 
1764626400.0 2500.3205 NA 343 NA 506 NA 8640 NA 2842 
1764626400.0 2500.3208 NA 295 NA 467 NA 10571 NA 8405 
1764626400.0 2500.3305 NA 282 NA 434 NA 7122 NA 2252 
1764626400.0 538.0 0 NA 0 NA 0 NA 0 NA 
