Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1688853600.0 107.0 156 174 353 NA 282 268 512 NA 1552 326 1412 NA 1058 1120 1903 NA
1688853600.0 108.0 152 178 350 NA 290 275 496 NA 1716 323 1466 NA 1476 559 2942 NA
1688853600.0 109.0 160 176 356 NA 293 274 519 NA 2058 338 1471 NA 1502 940 2989 NA
1688853600.0 110.0 92 172 343 NA 235 270 487 NA 584 299 1335 NA 1370 516 1903 NA
1688853600.0 111.0 152 175 352 NA 277 271 500 NA 1057 271 1351 NA 1517 559 1987 NA
1688853600.0 112.0 155 174 344 NA 289 269 495 NA 1268 307 1360 NA 959 502 2506 NA
1688853600.0 113.0 164 177 329 NA 296 266 520 NA 1422 321 1374 NA 1054 738 2461 NA
1688853600.0 114.0 163 172 325 NA 304 270 510 NA 1487 349 1414 NA 1237 1201 2715 NA
1688853600.0 119.0 157 172 325 NA 286 268 526 NA 1102 323 1365 NA 1197 833 2397 NA
1688853600.0 125.0 142 175 353 NA 289 278 513 NA 1630 342 1387 NA 1518 1304 2862 NA
1688853600.0 126.0 127 162 343 NA 249 271 498 NA 926 315 1315 NA 1023 1167 1610 NA
1688853600.0 127.0 123 173 342 NA 223 269 492 NA 721 309 1312 NA 1262 870 1920 NA
1688853600.0 129.0 121 171 340 NA 223 268 494 NA 512 303 1336 NA 781 701 2891 NA
1688853600.0 131.0 126 171 308 NA 239 266 499 NA 798 303 1321 NA 1450 932 2122 NA
1688853600.0 132.0 158 179 355 NA 290 273 511 NA 1785 329 1456 NA 1171 1215 2031 NA
1688853600.0 133.0 162 177 363 NA 296 273 515 NA 2319 334 1522 NA 1587 536 1890 NA
1688853600.0 134.0 NA 366 78 0 NA 512 156 0 NA 2563 133 70 NA 2776 368 173
1688853600.0 144.6 NA 359 NA NA NA 530 NA NA NA 2580 NA NA NA 3304 NA NA
1688853600.0 21061.97 1010 NA NA NA 1608 NA NA NA 7144 NA NA NA 4369 NA NA NA
1688853600.0 23861.97 983 NA NA NA 1544 NA NA NA 7789 NA NA NA 5307 NA NA NA
1688853600.0 2500.31 NA 218 0 NA NA 357 0 NA NA 21185 155 NA NA 10759 327 NA
1688853600.0 2500.33 NA 234 0 NA NA 350 0 NA NA 10410 142 NA NA 5732 330 NA
1688853600.0 2500.332 NA 243 0 NA NA 383 0 NA NA 13466 150 NA NA 6798 704 NA
1688853600.0 4006.0 123 224 424 NA 222 334 587 NA 693 601 1737 NA 1083 1417 2000 NA
1688853600.0 537.0 102 0 NA NA 190 0 NA NA 3452 134 NA NA 6346 194 NA NA
