Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1784494800.0 108.0 164 187 388 241 265 536 865 164 730 388 141 820 
1784494800.0 109.0 165 188 386 234 266 521 926 161 735 395 136 832 
1784494800.0 110.0 125 182 374 174 255 509 231 141 656 210 173 786 
1784494800.0 112.0 173 187 378 254 263 509 776 157 687 374 132 849 
1784494800.0 113.0 161 187 379 235 257 506 712 162 687 366 134 778 
1784494800.0 117.0 158 188 385 233 267 532 886 162 719 413 155 792 
1784494800.0 118.0 164 188 396 240 263 522 863 163 737 412 146 807 
1784494800.0 119.0 156 179 383 232 259 513 605 160 704 442 168 789 
1784494800.0 121.0 162 190 389 239 265 536 905 166 735 424 152 832 
1784494800.0 125.0 160 186 375 238 265 506 707 157 695 344 130 788 
1784494800.0 130.0 115 173 373 183 257 518 226 152 662 225 144 848 
1784494800.0 131.0 129 173 382 195 261 499 325 157 675 242 194 870 
1784494800.0 133.0 163 190 400 238 260 527 1021 165 779 438 131 808 
1784494800.0 140.051 NA 205 593 NA 286 835 NA 292 4927 NA 174 1870 
1784494800.0 144.6 NA 364 NA NA 512 NA NA 1266 NA NA 1112 NA 
1784494800.0 2500.1501 NA 152 NA NA 248 NA NA 3047 NA NA 1079 NA 
1784494800.0 2500.1502 NA 149 NA NA 242 NA NA 7377 NA NA 8318 NA 
1784494800.0 2500.1503 NA 162 NA NA 259 NA NA 4041 NA NA 1121 NA 
1784494800.0 2500.1504 NA 149 NA NA 236 NA NA 9696 NA NA 9857 NA 
1784494800.0 2500.2307 NA 162 NA NA 247 NA NA 3459 NA NA 1145 NA 
1784494800.0 2500.231 NA 98 NA NA 156 NA NA 3089 NA NA 1527 NA 
1784494800.0 2500.3307 NA 163 NA NA 249 NA NA 3177 NA NA 983 NA 
1784494800.0 2500.3312 NA 97 NA NA 153 NA NA 3517 NA NA 2003 NA 
1784494800.0 2500.4301 NA 95 NA NA 138 NA NA 6006 NA NA 6323 NA 
1784494800.0 4000.0 161 189 397 236 269 512 901 166 748 423 143 805 
1784494800.0 4002.0 160 185 375 239 260 521 586 156 682 313 132 770 
