Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1760562000.0 1042.0 NA 129 85 0 NA 213 151 0 NA 336 108 38 NA 770 187 73 
1760562000.0 124.6 321 NA NA NA 455 NA NA NA 468 NA NA NA 483 NA NA NA 
1760562000.0 2500.1302 NA 155 NA NA NA 254 NA NA NA 8685 NA NA NA 9857 NA NA 
1760562000.0 2500.1304 NA 155 NA NA NA 250 NA NA NA 11035 NA NA NA 11169 NA NA 
1760562000.0 2500.2204 NA 273 NA NA NA 447 NA NA NA 9973 NA NA NA 5045 NA NA 
1760562000.0 2500.2208 NA 295 NA NA NA 505 NA NA NA 31232 NA NA NA 16458 NA NA 
1760562000.0 2500.2304 NA 317 NA NA NA 454 NA NA NA 8092 NA NA NA 3086 NA NA 
1760562000.0 2500.231 NA 97 NA NA NA 166 NA NA NA 4628 NA NA NA 2574 NA NA 
1760562000.0 2500.3204 NA 310 NA NA NA 450 NA NA NA 7335 NA NA NA 2340 NA NA 
1760562000.0 2500.3205 NA 277 NA NA NA 482 NA NA NA 8821 NA NA NA 3209 NA NA 
1760562000.0 2500.3208 NA 308 NA NA NA 477 NA NA NA 9343 NA NA NA 3721 NA NA 
1760562000.0 2500.3209 NA 277 NA NA NA 423 NA NA NA 7002 NA NA NA 2693 NA NA 
1760562000.0 2500.3305 NA 281 NA NA NA 430 NA NA NA 8362 NA NA NA 2836 NA NA 
