Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 
1759698000.0 144.6 NA 412 NA NA NA NA 556 NA NA NA NA 1302 NA NA NA NA 1131 NA NA NA 
1759698000.0 2500.2204 NA 296 NA NA NA NA 455 NA NA NA NA 8700 NA NA NA NA 2836 NA NA NA 
1759698000.0 2500.2208 NA 315 NA NA NA NA 512 NA NA NA NA 27187 NA NA NA NA 12716 NA NA NA 
1759698000.0 2500.2304 NA 293 NA NA NA NA 450 NA NA NA NA 7014 NA NA NA NA 2566 NA NA NA 
1759698000.0 2500.2309 NA 101 NA NA NA NA 168 NA NA NA NA 3812 NA NA NA NA 2612 NA NA NA 
1759698000.0 2500.3204 NA 255 NA NA NA NA 443 NA NA NA NA 7387 NA NA NA NA 2585 NA NA NA 
1759698000.0 2500.3205 NA 349 NA NA NA NA 499 NA NA NA NA 8031 NA NA NA NA 3071 NA NA NA 
1759698000.0 2500.3207 NA 264 NA NA NA NA 393 NA NA NA NA 5147 NA NA NA NA 1709 NA NA NA 
1759698000.0 2500.3208 NA 301 NA NA NA NA 485 NA NA NA NA 9538 NA NA NA NA 4521 NA NA NA 
1759698000.0 2500.3209 NA 299 NA NA NA NA 451 NA NA NA NA 5699 NA NA NA NA 2782 NA NA NA 
1759698000.0 2500.3305 NA 315 NA NA NA NA 443 NA NA NA NA 7169 NA NA NA NA 2892 NA NA NA 
1759698000.0 2500.9102 66 94 109 NA NA 108 129 192 NA NA 3633 120 123 NA NA 2391 113 211 NA NA 
1759698000.0 250399.17 368 NA NA NA NA 481 NA NA NA NA 429 NA NA NA NA 405 NA NA NA NA 
1759698000.0 29634.759 NA 649 NA NA NA NA 911 NA NA NA NA 1206 NA NA NA NA 1220 NA NA NA 
1759698000.0 29634.911 183 640 692 0 261 240 869 942 0 376 4475 2794 3098 810 648 3454 3161 3280 993 754 
1759698000.0 30034.0 181 603 670 0 265 235 844 958 0 373 2193 1155 1543 276 620 1067 762 1583 438 631 
1759698000.0 30434.0 174 633 697 0 261 233 862 943 0 378 2163 1145 1545 283 652 1241 925 1624 408 707 
