Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1688331600.0 10824.502 256 135 0 863 900 0 848 340 143 593 598 213
1688331600.0 10824.503 256 140 0 866 911 0 877 355 153 614 615 224
1688331600.0 10824.504 256 62 NA 873 847 NA 840 190 NA 578 406 NA
1688331600.0 10824.506 256 134 0 868 905 0 858 325 146 602 579 212
1688331600.0 10824.507 256 142 0 866 913 0 871 347 157 600 606 231
1688331600.0 10824.508 257 84 NA 865 854 NA 873 192 NA 610 424 NA
1688331600.0 10824.512 255 108 0 866 720 0 847 251 118 570 362 193
1688331600.0 10824.513 255 110 0 884 718 0 871 226 117 615 339 192
1688331600.0 10824.514 255 76 NA 862 673 NA 841 116 NA 574 191 NA
1688331600.0 10824.522 232 102 0 879 688 0 847 227 122 582 339 196
1688331600.0 10824.523 255 103 0 866 685 0 869 242 122 590 357 192
1688331600.0 10824.524 255 71 NA 857 642 NA 842 116 NA 585 184 NA
1688331600.0 10824.582 256 177 0 865 968 0 835 380 164 568 599 237
1688331600.0 10824.583 256 187 0 857 978 0 851 386 171 582 602 242
1688331600.0 10824.586 256 176 0 870 967 0 842 385 161 550 605 233
1688331600.0 10824.587 232 188 0 872 981 0 848 391 171 582 601 239
1688331600.0 10824.592 256 623 0 868 1679 0 865 1273 324 752 1361 404
1688331600.0 10824.593 256 631 0 869 1695 0 870 1245 304 589 1380 379
1688331600.0 10824.596 256 624 0 865 1703 0 846 1237 312 582 1361 388
1688331600.0 10824.597 232 632 0 862 1766 0 830 1259 322 571 1393 393
1688331600.0 10842.502 251 132 0 853 892 0 860 327 150 606 601 224
1688331600.0 10842.503 250 141 0 866 917 0 844 320 146 569 553 212
1688331600.0 10842.504 251 85 NA 869 848 NA 850 178 NA 606 388 NA
1688331600.0 10842.506 251 132 0 863 896 0 833 329 147 582 592 220
1688331600.0 10842.507 252 139 0 871 923 0 858 342 147 616 595 220
1688331600.0 10842.508 250 56 NA 860 848 NA 854 190 NA 613 415 NA
1688331600.0 11634.502 233 139 0 837 906 0 288 261 147 268 355 222
1688331600.0 11634.503 232 144 0 840 920 0 296 272 161 250 373 234
1688331600.0 11634.504 232 89 NA 858 859 NA 291 125 NA 248 198 NA
1688331600.0 11634.506 234 139 0 858 913 0 297 268 148 252 354 215
1688331600.0 11634.507 235 149 0 844 916 0 301 268 152 271 358 221
1688331600.0 11634.508 232 87 NA 840 858 NA 288 125 NA 238 190 NA
1688331600.0 11634.512 233 109 0 841 724 0 289 241 116 248 343 185
1688331600.0 11634.513 217 110 0 841 721 0 283 245 103 238 348 177
1688331600.0 11634.514 233 77 NA 838 676 NA 287 122 NA 245 200 NA
1688331600.0 11634.522 231 105 0 847 691 0 297 238 119 243 345 185
1688331600.0 11634.523 233 107 0 845 686 0 285 235 120 230 340 193
1688331600.0 11634.524 233 73 NA 838 644 NA 280 121 NA 232 192 NA
1688331600.0 11634.582 235 181 0 839 982 0 295 322 169 253 396 249
1688331600.0 11634.583 235 192 0 836 978 0 290 337 179 253 402 247
1688331600.0 11634.586 233 182 0 841 973 0 286 327 167 230 388 241
1688331600.0 11634.587 233 194 0 842 989 0 286 326 180 265 376 258
1688331600.0 11634.592 232 587 0 842 1485 0 284 1201 317 236 1174 384
1688331600.0 11634.593 231 595 0 835 1473 0 284 1180 297 241 1149 363
1688331600.0 11634.596 233 587 0 851 1496 0 296 1171 302 257 1147 370
1688331600.0 11634.597 231 595 0 845 1511 0 291 1190 309 241 1138 384
1688331600.0 11650.502 231 136 0 837 912 0 267 257 142 231 372 219
1688331600.0 11650.503 228 146 0 837 912 0 283 251 141 233 345 206
1688331600.0 11650.504 204 89 NA 837 858 NA 269 133 NA 228 216 NA
1688331600.0 11650.506 228 138 0 834 905 0 281 255 152 240 362 226
1688331600.0 11650.507 231 144 0 850 922 0 282 260 151 244 368 216
1688331600.0 11650.508 229 90 NA 845 861 NA 283 128 NA 248 202 NA
1688331600.0 12434.502 382 160 0 1230 940 0 819 331 151 605 451 240
1688331600.0 12434.503 385 169 0 1253 948 0 785 322 149 566 409 214
1688331600.0 12434.504 385 121 NA 1230 892 NA 792 178 NA 569 245 NA
1688331600.0 12434.506 387 161 0 1240 937 0 772 319 158 585 399 247
1688331600.0 12434.507 384 166 0 1233 955 0 796 323 150 569 394 216
1688331600.0 12434.508 385 119 NA 1230 880 NA 783 175 NA 561 246 NA
1688331600.0 12434.512 384 142 0 1240 753 0 818 301 111 576 410 184
1688331600.0 12434.513 388 145 0 1241 761 0 807 297 119 584 403 187
1688331600.0 12434.514 387 110 NA 1229 706 NA 784 171 NA 549 245 NA
1688331600.0 12434.522 386 140 0 1239 724 0 811 303 123 578 398 196
1688331600.0 12434.523 384 141 0 1225 735 0 815 298 110 574 401 177
1688331600.0 12434.524 388 105 NA 1262 679 NA 786 173 NA 565 248 NA
1688331600.0 12434.582 385 204 0 1215 992 0 785 379 159 558 418 228
1688331600.0 12434.583 387 217 0 1230 1007 0 786 395 162 555 426 227
1688331600.0 12434.586 386 206 0 1241 993 0 806 375 164 584 418 227
1688331600.0 12434.587 387 188 0 1238 1007 0 790 399 164 557 430 234
1688331600.0 12434.592 387 645 0 1246 1568 0 911 1438 366 723 1311 441
1688331600.0 12434.593 386 653 0 1252 1566 0 922 1456 369 725 1349 460
1688331600.0 12434.596 385 643 0 1230 1567 0 794 1444 366 554 1316 440
1688331600.0 12434.597 386 630 0 1225 1555 0 910 1435 372 700 1290 448
1688331600.0 12450.502 375 160 0 1238 932 0 760 310 142 574 421 212
1688331600.0 12450.503 373 165 0 1233 944 0 775 307 152 572 394 234
1688331600.0 12450.504 374 120 NA 1233 884 NA 754 178 NA 542 253 NA
1688331600.0 12450.506 375 159 0 1234 934 0 754 308 146 559 418 237
1688331600.0 12450.507 374 164 0 1239 947 0 746 318 150 551 402 219
1688331600.0 12450.508 369 121 NA 1221 889 NA 766 183 NA 612 254 NA
1688331600.0 136.885502 144 124 0 246 880 0 274 386 107 403 563 175
1688331600.0 136.885512 144 107 0 251 713 0 267 273 118 395 333 187
1688331600.0 136.885522 144 100 0 251 681 0 278 273 106 382 324 175
1688331600.0 136.888502 144 127 0 242 883 0 279 379 111 400 565 184
1688331600.0 136.888512 144 107 0 240 718 0 280 281 120 423 334 195
1688331600.0 136.888522 145 101 0 235 685 0 285 277 109 402 331 180
1688331600.0 140.065506 363 164 0 1214 942 0 2060 515 112 855 428 188
1688331600.0 140.065512 364 139 0 1233 744 0 2096 363 117 869 423 185
1688331600.0 140.065522 366 144 0 1233 731 0 2054 377 112 853 405 187
