Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1787346000.0 1.0 135 176 261 231 256 410 605 154 390 386 148 543 
1787346000.0 103.0 111 0 0 171 0 0 229 55 539 318 77 697 
1787346000.0 106.0 110 0 0 170 0 0 235 56 540 253 89 686 
1787346000.0 1301.0 134 220 277 204 313 467 599 147 384 399 118 414 
1787346000.0 140.051 NA 200 577 NA 301 840 NA 275 5542 NA 226 2140 
1787346000.0 144.6 NA 393 NA NA 521 NA NA 1252 NA NA 1038 NA 
1787346000.0 2500.1502 NA 140 NA NA 239 NA NA 7441 NA NA 9194 NA 
1787346000.0 2500.1504 NA 140 NA NA 244 NA NA 9678 NA NA 10445 NA 
1787346000.0 2500.231 NA 85 NA NA 155 NA NA 3552 NA NA 1832 NA 
1787346000.0 2500.3312 NA 86 NA NA 154 NA NA 3952 NA NA 2588 NA 
1787346000.0 2500.4301 NA 85 NA NA 137 NA NA 6099 NA NA 6797 NA 
1787346000.0 37634.0 NA 715 737 NA 1017 913 NA 873 1059 NA 526 1038 
1787346000.0 37634.702 NA 713 733 NA 999 939 NA 911 1122 NA 623 1137 
1787346000.0 37834.0 NA 1697 2329 NA 2424 2652 NA 6810 2909 NA 2806 1517 
1787346000.0 518.0 65 91 0 102 122 0 3271 77 50 2068 77 64 
1787346000.0 529.0 63 84 0 101 112 0 3688 63 54 1720 72 78 
1787346000.0 541.0 86 0 NA 113 0 NA 71 54 NA 91 65 NA 
1787346000.0 77.0 150 NA NA 447 NA NA 129 NA NA 124 NA NA 
