Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1788123600.0 140.051 NA 204 580 NA 294 819 NA 246 4748 NA 144 1841 
1788123600.0 144.6 NA 389 NA NA 542 NA NA 1351 NA NA 1110 NA 
1788123600.0 2500.1502 NA 133 NA NA 248 NA NA 7731 NA NA 8598 NA 
1788123600.0 2500.1504 NA 134 NA NA 249 NA NA 10242 NA NA 9622 NA 
1788123600.0 2500.231 NA 87 NA NA 155 NA NA 3345 NA NA 2176 NA 
1788123600.0 2500.3312 NA 91 NA NA 156 NA NA 3565 NA NA 2951 NA 
1788123600.0 2500.4301 NA 90 NA NA 140 NA NA 6360 NA NA 6867 NA 
1788123600.0 37234.0 238 0 NA 305 0 NA 2398 0 NA 2050 0 NA 
1788123600.0 511.0 94 0 NA 120 0 NA 2774 63 NA 5488 122 NA 
1788123600.0 77.0 153 NA NA 449 NA NA 140 NA NA 238 NA NA 
