Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1750194000.0 1042.0 NA 117 68 0 NA 208 140 0 NA 357 124 43 NA 631 203 70 
1750194000.0 140.066 NA 198 0 NA NA 319 0 NA NA 431 0 NA NA 245 0 NA 
1750194000.0 144.6 NA 376 NA NA NA 589 NA NA NA 2307 NA NA NA 2088 NA NA 
1750194000.0 23634.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 24034.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 24834.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 2500.228 NA 322 NA NA NA 563 NA NA NA 52473 NA NA NA 19701 NA NA 
1750194000.0 2500.324 NA 310 NA NA NA 449 NA NA NA 17858 NA NA NA 4936 NA NA 
1750194000.0 2500.334 NA 252 NA NA NA 390 NA NA NA 15287 NA NA NA 4386 NA NA 
1750194000.0 29634.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29634.5 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29634.702 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29634.9 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29661.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29696.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29700.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29751.85 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29834.21 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 29834.703 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA 
1750194000.0 505.0 75 0 NA NA 112 0 NA NA 142 107 NA NA 185 161 NA NA 
1750194000.0 509.0 67 0 NA NA 104 0 NA NA 135 110 NA NA 198 174 NA NA 
1750194000.0 541.0 71 0 NA NA 108 0 NA NA 120 110 NA NA 202 207 NA NA 
1750194000.0 560.0 76 0 NA NA 113 0 NA NA 142 106 NA NA 160 153 NA NA 
