Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 
1759352400.0 141.044406 NA 216 187 0 NA 301 765 0 NA 278 653 69 NA 165 329 85 
1759352400.0 141.044407 NA 216 200 0 NA 298 775 0 NA 278 695 94 NA 163 343 114 
1759352400.0 141.044408 NA 216 148 NA NA 297 712 NA NA 294 122 NA NA 177 142 NA 
1759352400.0 141.044412 NA 216 170 0 NA 300 738 0 NA 281 236 74 NA 167 220 90 
1759352400.0 141.044413 NA 217 173 0 NA 311 743 0 NA 285 287 102 NA 168 234 123 
1759352400.0 141.044414 NA 217 118 NA NA 297 641 NA NA 279 79 NA NA 177 125 NA 
1759352400.0 141.044422 NA 216 170 0 NA 295 708 0 NA 270 259 75 NA 162 214 94 
1759352400.0 141.044423 NA 216 169 0 NA 303 707 0 NA 278 263 103 NA 161 217 125 
1759352400.0 141.044424 NA 216 118 NA NA 303 642 NA NA 293 102 NA NA 169 120 NA 
1759352400.0 141.044483 NA 257 0 NA NA 864 0 NA NA 602 127 NA NA 339 149 NA 
1759352400.0 160.03502 125 240 113 0 168 331 157 0 844 157 82 0 669 155 113 0 
1759352400.0 16834.402 NA 546 230 0 NA 1187 795 0 NA 622 296 102 NA 415 308 116 
1759352400.0 16834.403 NA 533 239 0 NA 1172 817 0 NA 633 315 131 NA 418 311 151 
1759352400.0 16834.404 NA 523 173 NA NA 1144 728 NA NA 628 166 NA NA 421 183 NA 
1759352400.0 16834.406 NA 549 233 0 NA 1188 803 0 NA 635 292 106 NA 423 303 122 
1759352400.0 16834.407 NA 522 240 0 NA 1177 811 0 NA 634 290 111 NA 428 295 128 
1759352400.0 16834.408 NA 527 171 NA NA 1151 730 NA NA 633 145 NA NA 429 168 NA 
1759352400.0 16834.412 NA 529 214 0 NA 1200 795 0 NA 668 289 76 NA 446 292 92 
1759352400.0 16834.413 NA 557 216 0 NA 1194 800 0 NA 618 283 71 NA 423 285 88 
1759352400.0 16834.422 NA 556 213 0 NA 1175 748 0 NA 631 271 68 NA 423 276 82 
1759352400.0 16834.423 NA 559 216 0 NA 1184 762 0 NA 634 292 66 NA 428 285 82 
1759352400.0 16834.424 NA 527 177 NA NA 1163 713 NA NA 625 198 NA NA 412 203 NA 
1759352400.0 16850.402 NA 544 225 0 NA 1168 789 0 NA 605 272 97 NA 418 296 112 
1759352400.0 16850.403 NA 541 235 0 NA 1179 813 0 NA 602 293 126 NA 412 296 147 
1759352400.0 16850.404 NA 517 170 NA NA 1133 728 NA NA 601 150 NA NA 415 183 NA 
1759352400.0 16850.406 NA 539 228 0 NA 1172 799 0 NA 604 293 101 NA 426 296 117 
1759352400.0 16850.407 NA 485 236 0 NA 1180 804 0 NA 607 292 105 NA 415 303 123 
1759352400.0 16850.408 NA 495 171 NA NA 1145 731 NA NA 613 149 NA NA 412 175 NA 
1759352400.0 16861.402 NA 521 217 0 NA 1134 764 0 NA 587 263 87 NA 407 272 113 
1759352400.0 17034.402 NA 863 288 0 NA 1664 899 0 NA 2457 401 114 NA 1179 330 130 
1759352400.0 17034.403 NA 800 311 0 NA 1663 916 0 NA 2629 415 146 NA 1215 346 166 
1759352400.0 17034.404 NA 883 173 NA NA 1675 730 NA NA 2416 166 NA NA 1116 184 NA 
1759352400.0 17034.406 NA 898 315 0 NA 1658 917 0 NA 2391 467 124 NA 1185 336 140 
1759352400.0 17034.407 NA 921 319 0 NA 1680 927 0 NA 2330 480 125 NA 1152 342 143 
1759352400.0 17034.408 NA 817 173 NA NA 1632 738 NA NA 2500 164 NA NA 1155 186 NA 
1759352400.0 17034.412 NA 867 525 0 NA 1744 1174 0 NA 2546 705 73 NA 1194 616 88 
1759352400.0 17034.413 NA 913 533 0 NA 1697 1149 0 NA 2519 685 74 NA 1224 597 91 
1759352400.0 17034.422 NA 900 515 0 NA 1717 1190 0 NA 2412 630 68 NA 1174 628 82 
1759352400.0 17034.423 NA 869 505 0 NA 1681 1172 0 NA 2463 668 68 NA 1183 632 88 
1759352400.0 17034.424 NA 887 179 NA NA 1732 711 NA NA 2527 193 NA NA 1177 194 NA 
1759352400.0 17050.402 NA 875 295 0 NA 1683 895 0 NA 2406 371 116 NA 1145 334 134 
1759352400.0 17050.403 NA 848 296 0 NA 1669 893 0 NA 2424 377 142 NA 1120 326 162 
1759352400.0 17050.404 NA 867 173 NA NA 1649 737 NA NA 2524 166 NA NA 1193 184 NA 
1759352400.0 17050.406 NA 829 298 0 NA 1641 920 0 NA 2179 428 121 NA 1077 325 138 
1759352400.0 17050.407 NA 821 328 0 NA 1672 931 0 NA 2454 450 126 NA 1173 351 143 
1759352400.0 17050.408 NA 876 174 NA NA 1701 735 NA NA 2333 139 NA NA 1122 176 NA 
1759352400.0 17061.402 NA 829 273 0 NA 1649 873 0 NA 2295 363 112 NA 1283 323 128 
1759352400.0 29634.402 NA 690 441 0 NA 4451 1149 0 NA 1173 701 101 NA 743 622 119 
1759352400.0 29634.403 NA 692 455 0 NA 4439 1228 0 NA 1161 705 133 NA 732 621 152 
1759352400.0 29634.404 NA 687 225 NA NA 4384 936 NA NA 1150 440 NA NA 725 473 NA 
1759352400.0 29634.406 NA 682 449 0 NA 4404 1165 0 NA 1183 718 100 NA 728 627 117 
1759352400.0 29634.612 NA 316 234 0 NA 418 795 0 NA 466 299 126 NA 228 244 142 
1759352400.0 29634.704 NA 685 385 0 NA 1330 1213 0 NA 1163 741 117 NA 734 627 136 
1759352400.0 29634.751 NA 721 0 NA NA 4432 0 NA NA 1331 95 NA NA 806 111 NA 
1759352400.0 29661.402 NA 627 372 0 NA 4326 1002 0 NA 1011 643 85 NA 696 605 133 
1759352400.0 29661.751 NA 634 0 NA NA 1322 0 NA NA 1123 86 NA NA 745 102 NA 
1759352400.0 29834.402 NA 1492 888 0 NA 5588 1817 0 NA 6388 1809 120 NA 2672 970 135 
1759352400.0 29834.403 NA 1525 921 0 NA 5674 1915 0 NA 6463 1968 152 NA 3139 1088 171 
1759352400.0 29834.404 NA 1533 232 NA NA 5575 945 NA NA 6841 444 NA NA 2731 485 NA 
