Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1748898000.0 103.0 122 0 0 180 0 0 371 108 1112 402 191 1420 
1748898000.0 106.0 121 0 0 183 0 0 373 102 1114 450 133 1419 
1748898000.0 10804.31 NA 307 0 NA 421 0 NA 984 884 NA 431 1068 
1748898000.0 10805.31 NA 307 0 NA 434 0 NA 991 912 NA 433 1072 
1748898000.0 110.0 125 182 386 202 256 553 393 242 1237 467 249 1439 
1748898000.0 111.0 128 173 381 199 246 548 425 190 1254 517 283 1433 
1748898000.0 120.0 128 181 380 212 262 561 356 249 1298 380 350 1535 
1748898000.0 122.0 128 174 370 201 252 556 388 182 1276 399 276 1490 
1748898000.0 126.0 125 182 395 200 252 551 588 248 1379 482 313 1527 
1748898000.0 127.0 126 182 390 202 262 547 473 245 1301 532 262 1414 
1748898000.0 128.0 122 182 383 185 260 553 346 241 1284 418 306 1440 
1748898000.0 130.0 124 181 383 191 260 573 374 246 1221 403 301 1333 
1748898000.0 1360.0 0 NA NA 0 NA NA 769 NA NA 397 NA NA 
1748898000.0 1361.0 0 NA NA 0 NA NA 343 NA NA 369 NA NA 
1748898000.0 1361.17 0 NA NA 0 NA NA 353 NA NA 453 NA NA 
1748898000.0 1361.18 0 NA NA 0 NA NA 339 NA NA 350 NA NA 
1748898000.0 1361.181 0 NA NA 0 NA NA 351 NA NA 452 NA NA 
1748898000.0 1362.0 0 NA NA 0 NA NA 337 NA NA 345 NA NA 
1748898000.0 1362.17 0 NA NA 0 NA NA 353 NA NA 453 NA NA 
1748898000.0 1362.18 0 NA NA 0 NA NA 336 NA NA 347 NA NA 
1748898000.0 1363.0 0 NA NA 0 NA NA 346 NA NA 407 NA NA 
1748898000.0 1363.17 0 NA NA 0 NA NA 352 NA NA 453 NA NA 
1748898000.0 1363.18 0 NA NA 0 NA NA 350 NA NA 452 NA NA 
1748898000.0 144.6 NA 468 NA NA 671 NA NA 2440 NA NA 2365 NA 
1748898000.0 180.1 0 NA NA 0 NA NA 817 NA NA 730 NA NA 
1748898000.0 181.1 0 NA NA 0 NA NA 820 NA NA 733 NA NA 
1748898000.0 182.1 0 NA NA 0 NA NA 807 NA NA 723 NA NA 
1748898000.0 2500.912 0 NA NA 0 NA NA 108 NA NA 96 NA NA 
1748898000.0 2500.913 0 NA NA 0 NA NA 47 NA NA 72 NA NA 
1748898000.0 25210.0 0 NA NA 0 NA NA 769 NA NA 402 NA NA 
1748898000.0 25211.0 0 NA NA 0 NA NA 343 NA NA 386 NA NA 
1748898000.0 25211.17 0 NA NA 0 NA NA 344 NA NA 358 NA NA 
1748898000.0 25211.18 0 NA NA 0 NA NA 345 NA NA 368 NA NA 
1748898000.0 25212.0 0 NA NA 0 NA NA 342 NA NA 372 NA NA 
1748898000.0 25212.17 0 NA NA 0 NA NA 343 NA NA 351 NA NA 
1748898000.0 25212.18 0 NA NA 0 NA NA 340 NA NA 351 NA NA 
1748898000.0 25213.0 0 NA NA 0 NA NA 337 NA NA 348 NA NA 
1748898000.0 25213.17 0 NA NA 0 NA NA 347 NA NA 374 NA NA 
1748898000.0 25213.18 0 NA NA 0 NA NA 339 NA NA 351 NA NA 
1748898000.0 29634.402 NA 643 NA NA 1047 NA NA 1085 NA NA 1082 NA 
1748898000.0 29634.754 NA 601 NA NA 851 NA NA 1241 NA NA 943 NA 
1748898000.0 29751.85 NA 803 NA NA 1064 NA NA 3980 NA NA 2579 NA 
1748898000.0 29834.114 NA 1396 NA NA 1860 NA NA 3619 NA NA 1695 NA 
1748898000.0 29861.97 1121 NA NA 1652 NA NA 5885 NA NA 2796 NA NA 
1748898000.0 4007.0 121 0 0 179 0 0 373 148 1143 393 283 1521 
1748898000.0 512.0 0 NA NA 0 NA NA 112 NA NA 120 NA NA 
1748898000.0 513.0 0 NA NA 0 NA NA 113 NA NA 109 NA NA 
1748898000.0 514.0 0 NA NA 0 NA NA 44 NA NA 68 NA NA 
1748898000.0 515.0 0 NA NA 0 NA NA 114 NA NA 134 NA NA 
1748898000.0 516.0 0 NA NA 0 NA NA 111 NA NA 103 NA NA 
1748898000.0 517.0 0 NA NA 0 NA NA 64 NA NA 83 NA NA 
1748898000.0 518.0 0 NA NA 0 NA NA 116 NA NA 132 NA NA 
1748898000.0 519.0 0 NA NA 0 NA NA 111 NA NA 101 NA NA 
1748898000.0 520.0 0 NA NA 0 NA NA 62 NA NA 71 NA NA 
1748898000.0 521.0 0 NA NA 0 NA NA 110 NA NA 99 NA NA 
1748898000.0 522.0 0 NA NA 0 NA NA 109 NA NA 115 NA NA 
1748898000.0 523.0 0 NA NA 0 NA NA 501 NA NA 230 NA NA 
1748898000.0 524.0 0 NA NA 0 NA NA 60 NA NA 57 NA NA 
1748898000.0 525.0 0 NA NA 0 NA NA 113 NA NA 99 NA NA 
1748898000.0 526.0 0 NA NA 0 NA NA 119 NA NA 127 NA NA 
1748898000.0 527.0 0 NA NA 0 NA NA 64 NA NA 85 NA NA 
1748898000.0 528.0 0 NA NA 0 NA NA 110 NA NA 106 NA NA 
1748898000.0 529.0 0 NA NA 0 NA NA 113 NA NA 104 NA NA 
1748898000.0 530.0 0 NA NA 0 NA NA 62 NA NA 89 NA NA 
1748898000.0 534.0 0 NA NA 0 NA NA 139 NA NA 223 NA NA 
1748898000.0 535.0 0 NA NA 0 NA NA 131 NA NA 200 NA NA 
1748898000.0 536.0 0 NA NA 0 NA NA 139 NA NA 296 NA NA 
1748898000.0 537.0 0 NA NA 0 NA NA 1204 NA NA 656 NA NA 
